Protein Id,Gene Symbol,DMSO_R1,DMSO_R2,Erl_R1,Erl_R2,Lap_R1,Lap_R2,Sor_R1,Sor_R2,Sun_R1,Sun_R2
sp|Q96T88-2|UHRF1_HUMAN,UHRF1,0,0,0,0,0,0,0,0,0,0
sp|Q96PU4|UHRF2_HUMAN,UHRF2,9.52665,9.90104,10.525,8.35234,8.65639,9.5645,8.05202,9.65868,12.6186,13.1448
sp|Q9Y2K6|UBP20_HUMAN,USP20,8.94764,10.1837,9.11682,9.31521,10.8279,11.2247,9.78585,10.4015,10.9948,9.20197
sp|Q9HD34|LYRM4_HUMAN,LYRM4,0,0,0,0,0,0,0,0,0,0
sp|Q96BQ5|CC127_HUMAN,CCDC127,9.08367,9.20738,9.11029,8.14022,9.78748,10.7646,11.6618,10.9499,10.4121,10.8826
sp|Q86W42|THOC6_HUMAN,THOC6,9.45126,10.1135,9.96553,8.81871,10.3663,9.81149,9.25664,9.63725,11.8089,10.7705
sp|Q9Y6K9-2|NEMO_HUMAN,IKBKG,9.21069,10.3195,9.02707,9.54516,9.41633,11.5091,10.2358,9.61296,10.422,10.7014
sp|P98198-3|AT8B2_HUMAN,ATP8B2,8.78382,9.64233,8.9211,9.14456,11.1403,9.5188,9.17784,9.20734,12.5951,11.8688
sp|O14777|NDC80_HUMAN,NDC80,9.52771,10.1817,7.09965,6.87632,6.35326,7.7642,11.3286,14.1539,13.88,12.8346
sp|Q96B18|DACT3_HUMAN,DACT3,9.93836,11.3357,9.93026,10.2454,10.8772,9.51548,9.68576,9.07042,10.2478,9.15355
sp|P55287|CAD11_HUMAN,CDH11,0,0,0,0,0,0,0,0,0,0
sp|Q92543|SNX19_HUMAN,SNX19,9.45605,9.64105,10.5366,10.7938,10.0209,9.43004,9.98122,11.512,9.95959,8.66876
sp|Q12874|SF3A3_HUMAN,SF3A3,9.91574,10.2466,10.3326,10.5256,9.47925,10.184,9.52392,9.99326,9.24417,10.5548
sp|Q9H467|CUED2_HUMAN,CUEDC2,11.8664,9.67474,8.7066,8.28549,9.69464,9.51507,12.346,11.1762,10.505,8.22974
sp|Q00688|FKBP3_HUMAN,FKBP3,10.158,10.5799,10.0619,10.354,9.60557,9.7061,10.612,10.9168,9.07937,8.92633
sp|Q8WV74|NUDT8_HUMAN,NUDT8,8.78437,8.33451,9.69299,8.83435,10.2253,10.6198,10.6008,11.2149,10.9475,10.7454
sp|O15144|ARPC2_HUMAN,ARPC2,9.96478,9.91952,9.98649,9.93191,10.2359,9.62068,9.52186,9.8426,10.4733,10.5029
sp|Q96GC5|RM48_HUMAN,MRPL48,9.30473,8.98415,9.06095,9.20542,9.42281,10.9879,12.3528,11.0816,10.0284,9.5713
sp|Q9ULW0|TPX2_HUMAN,TPX2,9.6561,10.2026,8.00965,6.81415,5.48485,5.16298,8.41255,9.02236,22.9572,14.2776
sp|Q5SY16|NOL9_HUMAN,NOL9,9.79581,9.21878,10.4256,9.98717,10.0499,10.2648,8.61965,10.5123,9.85925,11.2669
sp|Q9H0A0|NAT10_HUMAN,NAT10,10.6204,10.0682,10.2163,9.76482,9.50002,9.10665,10.663,11.1463,9.40281,9.51153
sp|Q9Y259|CHKB_HUMAN,CHKB,9.44427,10.0543,9.41157,8.94488,10.4969,9.10943,10.0287,9.78677,11.946,10.7771
sp|O75387-2|LAT3_HUMAN,SLC43A1,13.8994,7.83377,6.86029,9.66454,8.9794,9.93846,12.1615,9.71451,11.4071,9.541
sp|Q9Y2Q9|RT28_HUMAN,MRPS28,9.37539,9.03403,9.34599,8.75281,9.89239,11.716,10.3123,11.016,10.8431,9.71192
tr|F5H0B0|F5H0B0_HUMAN,TPD52,11.0348,10.94,9.64224,8.77615,10.2803,10.5308,6.99908,11.049,12.1661,8.5814
sp|A6NDU8|CE051_HUMAN,C5orf51,9.69397,10.0692,9.70345,9.77972,10.5379,10.3291,10.4077,10.1247,9.37706,9.97729
sp|Q9NV31|IMP3_HUMAN,IMP3,0,0,0,0,0,0,0,0,0,0
sp|P61081|UBC12_HUMAN,UBE2M,9.90542,10.6622,10.5318,10.6105,9.5998,9.67665,9.74056,10.2211,9.33922,9.71262
sp|Q9UBI6|GBG12_HUMAN,GNG12,9.71607,10.2034,11.5742,9.50234,10.4198,11.9349,8.39683,9.87269,8.61102,9.76873
sp|Q9BRJ6|CG050_HUMAN,C7orf50,9.81944,9.25978,9.47591,8.71747,8.70224,11.6374,11.2232,9.51894,10.7279,10.9177
sp|Q16658|FSCN1_HUMAN,FSCN1,9.88071,9.98846,9.79176,9.91183,9.81042,9.33382,10.4068,10.3852,10.0545,10.4365
sp|Q9Y534|CSDC2_HUMAN,CSDC2,13.993,14.4158,12.3763,13.4795,12.3857,10.4536,6.19856,5.76526,5.58771,5.34453
sp|P10515|ODP2_HUMAN,DLAT,9.06238,10.0203,10.1063,10.2757,10.01,10.0349,9.76964,10.4788,10.0364,10.2055
sp|P63151-2|2ABA_HUMAN,PPP2R2A,10.1123,10.4911,9.69419,9.38649,9.80003,9.5392,9.61868,9.99225,10.6815,10.6843
sp|Q66LE6|2ABD_HUMAN,PPP2R2D,10.6311,10.3544,8.89146,9.77277,9.1078,10.087,11.6055,10.0219,10.0131,9.515
sp|O00159-3|MYO1C_HUMAN,MYO1C,9.92306,9.69656,10.6061,10.4599,10.0273,9.65752,9.59333,9.32075,10.1182,10.5973
sp|O43795|MYO1B_HUMAN,MYO1B,9.33759,9.08185,10.6091,10.5131,9.95134,8.82896,11.4903,10.094,9.80371,10.2901
sp|Q9Y2E5|MA2B2_HUMAN,MAN2B2,9.1725,9.12073,9.6752,7.94506,8.71297,11.6357,9.48591,10.4514,12.5904,11.21
sp|P17050|NAGAB_HUMAN,NAGA,9.43086,10.0831,9.45802,9.3091,9.85145,10.3567,9.43805,10.0566,11.0623,10.9538
sp|Q96CN7|ISOC1_HUMAN,ISOC1,10.4545,10.4116,9.89961,9.94202,8.76419,8.86584,10.5926,11.1335,9.81973,10.1163
sp|Q9NXV6|CARF_HUMAN,CDKN2AIP,9.5497,9.80005,9.95514,9.77312,9.72721,9.50763,9.58135,10.0796,11.0127,11.0135
sp|Q5JUQ0|FA78A_HUMAN,FAM78A,8.40073,7.45301,9.77346,10.3476,9.95901,9.71992,12.1596,11.7595,10.1181,10.309
sp|Q9NQX7|ITM2C_HUMAN,ITM2C,8.84022,9.11706,9.72804,9.38049,10.0019,9.16816,9.79892,9.51562,12.5298,11.9198
sp|Q9H4G4|GAPR1_HUMAN,GLIPR2,9.32671,7.46786,9.77956,10.4172,10.5623,10.2046,9.48779,10.9903,10.8797,10.8839
sp|Q96HW7|INT4_HUMAN,INTS4,10.5168,9.91052,10.3723,9.88136,9.14454,10.2949,10.3293,10.1555,9.46976,9.92485
sp|O43294|TGFI1_HUMAN,TGFB1I1,9.39965,9.01503,11.6511,13.1029,9.3838,9.49426,8.89203,8.87627,10.3427,9.84228
sp|Q5VWZ2|LYPL1_HUMAN,LYPLAL1,9.24352,10.0413,9.12663,8.69963,10.1658,9.86727,10.6599,10.4741,11.1178,10.6041
sp|P21283|VATC1_HUMAN,ATP6V1C1,10.548,9.52019,8.77353,10.2975,8.70073,10.7319,12.3477,9.99629,9.53988,9.54418
sp|Q8NEY4|VATC2_HUMAN,ATP6V1C2,9.1883,9.92852,10.5775,10.1793,10.8434,9.88656,9.70274,10.6306,9.34078,9.72236
sp|Q9UBF9|MYOTI_HUMAN,MYOT,9.67817,10.3315,10.7411,9.75952,10.9784,11.0536,8.35006,8.72647,10.247,10.1342
sp|Q9BQF6|SENP7_HUMAN,SENP7,8.13895,10.275,9.80948,9.64711,10.8422,9.03228,10.0334,11.3192,10.6232,10.2792
sp|Q8IV38|ANKY2_HUMAN,ANKMY2,9.53688,9.41214,9.39178,9.58319,10.7627,9.83564,10.8152,11.2853,9.99421,9.38298
sp|O96008|TOM40_HUMAN,TOMM40,9.28122,9.71366,9.8965,9.67414,10.8075,10.5947,9.49291,9.95962,10.1686,10.4112
sp|Q9C0E8|LNP_HUMAN,LNP,10.3404,10.9759,8.89138,9.60239,10.1834,9.77064,9.66766,10.6064,10.4496,9.51228
sp|O00562|PITM1_HUMAN,PITPNM1,9.79336,9.48663,11.9751,10.5394,10.5653,9.40687,8.83867,9.47353,9.55253,10.3687
sp|P78504|JAG1_HUMAN,JAG1,9.19046,8.55145,12.7705,12.8389,8.42281,9.88496,8.96676,9.26645,9.83928,10.2684
sp|Q14165|MLEC_HUMAN,MLEC,9.4479,9.49222,10.163,10.3463,10.4542,10.3374,10.3987,10.2672,9.50387,9.58914
sp|Q7L5N1|CSN6_HUMAN,COPS6,10.0037,10.0903,9.48687,10.0507,9.85396,9.47689,10.1835,10.5303,10.2219,10.1018
sp|P09497-2|CLCB_HUMAN,CLTB,10.4105,10.0394,9.73465,9.99497,9.9026,9.79002,10.3164,10.5315,10.0906,9.18937
sp|P55210-3|CASP7_HUMAN,CASP7,9.70275,9.93961,9.71084,9.3638,9.81237,9.55882,8.84744,9.90771,12.1159,11.0408
sp|Q14814|MEF2D_HUMAN,MEF2D,9.73896,10.1667,8.33312,8.63761,9.93543,10.1903,9.94089,10.3364,11.6729,11.0478
sp|Q02078|MEF2A_HUMAN,MEF2A,10.8885,12.1977,9.46129,10.5838,9.84896,9.02702,8.14025,7.95053,10.6336,11.2684
sp|Q02078-2|MEF2A_HUMAN,MEF2A,11.1706,11.2595,10.6329,10.9821,9.54631,9.33949,7.84081,8.16466,11.4167,9.64697
sp|Q6ZSS7|MFSD6_HUMAN,MFSD6,9.04039,11.44,10.5531,9.4292,8.9583,8.80649,9.20035,9.52054,10.1757,12.8759
sp|Q96CW1|AP2M1_HUMAN,AP2M1,10.0256,10.0367,10.1732,9.67354,10.4575,9.70265,9.67978,9.70768,10.3453,10.198
sp|Q9H6X2|ANTR1_HUMAN,ANTXR1,9.67148,10.9048,9.59349,9.89275,10.1761,10.5234,9.32519,10.3865,9.90175,9.62456
sp|P22670|RFX1_HUMAN,RFX1,9.30925,8.73901,10.2687,10.4897,10.728,9.94411,8.3422,9.06763,12.0182,11.0932
sp|Q12824|SNF5_HUMAN,SMARCB1,9.90064,10.1788,9.81576,9.33242,9.41537,9.38995,10.6293,10.4699,10.2696,10.5981
sp|Q5GLZ8|HERC4_HUMAN,HERC4,9.90085,10.0775,9.8365,9.78047,9.60407,9.75055,9.38169,10.1606,10.7825,10.7252
sp|Q8WWY3|PRP31_HUMAN,PRPF31,9.79158,9.72322,9.72955,9.33302,9.55938,9.8893,10.4136,10.3951,10.6558,10.5094
sp|Q8TEY7|UBP33_HUMAN,USP33,9.02521,9.77067,10.4925,10.9785,10.0602,10.0383,10.0095,10.4339,9.36819,9.82306
sp|P56537|IF6_HUMAN,EIF6,9.46254,10.1082,10.0122,9.31264,10.8072,10.2946,9.59853,10.0548,9.93769,10.4116
sp|Q5TGY3|AHDC1_HUMAN,AHDC1,9.01845,11.1791,8.99228,9.47028,11.3752,9.56348,9.47318,9.41803,10.3647,11.1454
sp|Q9NTJ5|SAC1_HUMAN,SACM1L,9.71512,9.32263,10.0689,9.79333,10.5131,10.1352,10.0713,10.3458,9.78339,10.2512
sp|Q9UP83-2|COG5_HUMAN,COG5,9.56505,9.86228,10.2041,9.49523,9.95816,9.55197,10.8126,10.8083,10.0211,9.72115
sp|Q9H7D0|DOCK5_HUMAN,DOCK5,10.1187,9.51968,10.74,10.5787,10.1226,11.2495,9.45418,8.69146,9.53635,9.98891
sp|Q9BVC6|TM109_HUMAN,TMEM109,10.2732,8.53151,9.23389,8.5239,8.80968,11.5802,12.6088,10.2936,10.3587,9.78647
sp|Q8TAF3|WDR48_HUMAN,WDR48,9.31546,9.83594,9.6321,9.19676,10.1194,9.7784,9.8714,10.3104,11.2347,10.7055
sp|P04183|KITH_HUMAN,TK1,9.87823,10.1244,11.5825,9.22164,6.69574,8.55413,8.45088,8.70512,13.2924,13.495
sp|Q96BF6|NACC2_HUMAN,NACC2,0,0,0,0,0,0,0,0,0,0
sp|Q9P2E3|ZNFX1_HUMAN,ZNFX1,9.76516,10.0073,10.0361,10.3556,10.6644,10.4539,9.7066,9.04916,9.86468,10.0972
sp|Q9BTX7|TTPAL_HUMAN,TTPAL,7.26988,9.67373,11.3984,10.5467,9.8498,12.5735,10.4521,10.7028,7.13232,10.4007
sp|P82912|RT11_HUMAN,MRPS11,9.07565,9.48176,9.92298,9.5924,10.0583,10.5188,10.5941,10.5495,10.1232,10.0833
sp|Q8N0X4|CLYBL_HUMAN,CLYBL,8.96585,9.00811,9.47267,9.06784,10.3091,10.6972,10.2732,11.1109,10.3977,10.6974
sp|O00203|AP3B1_HUMAN,AP3B1,9.76343,9.9102,9.69486,9.42812,10.249,9.74841,10.3208,10.9985,10.1288,9.75802
sp|O43572|AKA10_HUMAN,AKAP10,0,0,0,0,0,0,0,0,0,0
sp|Q6NXT6|TAPT1_HUMAN,TAPT1,9.10178,9.88696,10.1014,9.84546,10.2116,10.3163,10.2179,10.0958,10.6351,9.58771
sp|Q7Z2W4|ZCCHV_HUMAN,ZC3HAV1,8.80088,9.28898,8.48546,8.96168,10.0853,10.048,10.762,11.7626,10.8991,10.906
sp|Q9BVG9|PTSS2_HUMAN,PTDSS2,9.26583,9.95963,10.825,11.2443,9.4855,9.49384,9.60842,9.99565,10.1054,10.0165
sp|Q6PJ69|TRI65_HUMAN,TRIM65,10.5495,9.58266,10.7257,10.1416,10.3061,9.24939,9.45046,8.32857,10.4134,11.2527
sp|P14384|CBPM_HUMAN,CPM,10.3282,10.057,10.5143,9.83977,11.4016,10.4046,9.22166,8.43044,9.76793,10.0344
sp|Q9BY89|K1671_HUMAN,KIAA1671,9.70541,9.97643,10.3336,9.68057,10.3138,10.3325,9.97491,10.1641,9.43019,10.0885
sp|Q96MT3|PRIC1_HUMAN,PRICKLE1,10.4699,9.65369,12.5254,11.9611,11.1354,11.7279,8.62833,7.42546,7.47093,9.0019
sp|Q7Z3G6|PRIC2_HUMAN,PRICKLE2,10.0488,10.9305,8.99035,9.84784,10.1919,9.88428,9.61676,9.48197,11.1712,9.83636
sp|O43299|AP5Z1_HUMAN,AP5Z1,9.5259,9.31852,8.70194,9.80949,10.9741,10.8615,8.98565,10.4808,10.8155,10.5266
sp|Q12849|GRSF1_HUMAN,GRSF1,9.8083,9.92059,10.1558,9.93505,10.1691,9.77226,11.1559,11.1062,8.92785,9.04895
sp|Q5T200|ZC3HD_HUMAN,ZC3H13,10.558,10.5325,10.2565,8.7429,11.7137,9.4647,8.67273,9.88233,10.322,9.85471
sp|Q5T200-2|ZC3HD_HUMAN,ZC3H13,0,0,0,0,0,0,0,0,0,0
sp|P24534|EF1B_HUMAN,EEF1B2,11.3526,9.88231,9.1692,9.09835,8.87873,10.3069,11.2787,10.9323,9.82165,9.27918
sp|P29692-2|EF1D_HUMAN,EEF1D,11.142,10.0594,9.96264,9.8613,8.64026,10.5787,11.8707,9.95126,8.68576,9.24801
sp|Q8IXK0-5|PHC2_HUMAN,PHC2,9.78841,10.4477,8.80925,9.25261,9.62641,10.3108,11.0322,11.887,9.25074,9.59487
sp|Q8NDX5-7|PHC3_HUMAN,PHC3,9.37032,9.53467,10.8306,9.73282,9.03349,9.587,10.6646,10.8364,9.9388,10.4714
sp|Q9BRQ6|CHCH6_HUMAN,CHCHD6,9.602,9.60439,13.6051,11.7267,9.09933,11.2077,10.9348,7.64219,7.25346,9.32417
sp|Q96S52|PIGS_HUMAN,PIGS,9.48715,9.43627,10.0457,9.77289,10.3647,10.1965,10.4163,10.6663,9.97317,9.6409
sp|P42695|CNDD3_HUMAN,NCAPD3,9.33759,9.1067,10.1837,9.73037,10.9092,9.97069,10.0714,10.867,9.76272,10.0606
sp|Q9Y2I1|NISCH_HUMAN,NISCH,9.77602,9.44192,10.2327,10.5363,10.3735,10.6899,10.1884,8.85619,9.94791,9.95714
sp|Q9Y2I1-4|NISCH_HUMAN,NISCH,0,0,0,0,0,0,0,0,0,0
sp|Q96HA1|P121A_HUMAN,POM121,8.84034,9.25354,10.2737,10.1285,10.0548,10.2847,10.2474,10.0049,10.3848,10.5274
sp|A8CG34|P121C_HUMAN,POM121C,8.19198,8.58245,10.885,10.8605,10.1799,11.4253,9.68536,9.51406,9.76912,10.9063
sp|O60381-3|HBP1_HUMAN,HBP1,0,0,0,0,0,0,0,0,0,0
sp|P51957|NEK4_HUMAN,NEK4,9.31873,11.4751,11.0052,7.95729,9.19603,10.3987,10.6212,11.227,8.48433,10.3165
sp|Q8WZA1|PMGT1_HUMAN,POMGNT1,9.64636,9.52331,9.93375,9.73765,11.4675,9.92141,10.7095,10.3101,9.46134,9.28913
sp|Q9Y3Y2-3|CHTOP_HUMAN,CHTOP,12.0501,11.317,10.0911,9.20715,7.91617,11.2577,9.66969,9.53369,7.88265,11.0747
sp|Q96RU2|UBP28_HUMAN,USP28,10.5263,10.8796,10.4244,10.3389,9.64669,9.54086,9.27069,9.22352,10.1145,10.0345
tr|H0YFT9|H0YFT9_HUMAN,USP28,10.6884,9.29356,10.3728,9.70224,10.6125,9.77899,8.40466,9.25375,11.1276,10.7654
sp|Q9BRT3|MIEN1_HUMAN,MIEN1,9.92851,10.0069,9.56635,10.2688,9.75157,10.1105,10.2707,10.0519,10.3756,9.6692
sp|P53621|COPA_HUMAN,COPA,10.0398,10.2356,10.6074,10.6519,10.0816,9.69524,9.99146,9.9185,9.22715,9.55149
sp|Q8NBM4|UBAC2_HUMAN,UBAC2,10.0896,9.60586,9.73071,9.41863,11.0245,10.8277,9.95204,9.76811,9.54138,10.0415
sp|Q96KP1|EXOC2_HUMAN,EXOC2,9.54484,9.58739,9.66439,9.6782,10.4597,9.77536,9.84747,10.1697,10.9582,10.3148
sp|Q9UBN7|HDAC6_HUMAN,HDAC6,9.41734,10.0414,9.91697,10.3218,10.0551,10.1927,9.56327,10.5332,10.0781,9.8801
sp|Q9Y6A4|CP080_HUMAN,C16orf80,10.1922,9.18511,10.255,9.14102,9.85224,9.50931,10.8496,11.0612,10.0514,9.90292
sp|Q12962|TAF10_HUMAN,TAF10,0,0,0,0,0,0,0,0,0,0
sp|Q9Y5W8|SNX13_HUMAN,SNX13,0,0,0,0,0,0,0,0,0,0
sp|Q14914|PTGR1_HUMAN,PTGR1,9.81879,10.0552,9.76705,9.39261,9.82821,10.0501,9.93526,10.3163,10.4522,10.3843
sp|Q14677-3|EPN4_HUMAN,CLINT1,9.67289,9.99711,10.1527,10.0315,9.75197,9.08988,10.2939,10.6319,10.0393,10.3389
sp|Q14677|EPN4_HUMAN,CLINT1,11.1005,9.75095,10.1235,9.87631,10.2477,10.6725,9.84098,8.63243,10.4641,9.29108
sp|Q9Y6J0|CABIN_HUMAN,CABIN1,8.74897,8.0633,9.17679,7.82302,10.1301,10.104,10.6319,10.7521,13.1554,11.4144
sp|Q12860|CNTN1_HUMAN,CNTN1,10.7799,9.03084,9.75361,10.8308,11.3146,9.72687,10.849,9.79141,8.84087,9.08215
sp|O95571|ETHE1_HUMAN,ETHE1,8.88483,9.6967,10.2736,10.087,10.3637,10.8257,9.60023,10.1841,9.72087,10.3632
sp|Q9BT09|CNPY3_HUMAN,CNPY3,9.95914,9.53607,9.68832,9.64288,10.5914,11.0553,9.54523,11.077,10.2249,8.67981
sp|Q9NSI2|F207A_HUMAN,FAM207A,10.1645,8.45787,11.343,9.37836,10.2739,10.2974,13.3311,9.62989,9.52642,7.59756
sp|Q99689|FEZ1_HUMAN,FEZ1,5.92347,6.31561,15.2304,16.2745,9.67846,11.7282,7.91801,9.31275,10.9861,6.63251
sp|Q86VW0|SESD1_HUMAN,SESTD1,10.5132,9.55973,9.41854,9.43699,9.22638,9.45145,11.3653,9.60109,11.1081,10.3192
sp|Q96KB5|TOPK_HUMAN,PBK,9.80968,9.97527,6.97589,7.05159,6.51743,7.0657,13.7013,15.4352,12.5632,10.9046
sp|Q9Y2V2|CHSP1_HUMAN,CARHSP1,8.98836,10.2263,9.7699,8.84306,9.72933,8.8693,10.3442,11.2775,11.4521,10.4999
sp|Q9H425|CA198_HUMAN,C1orf198,10.0828,10.8574,10.4136,10.308,9.66407,8.6846,8.64967,8.76576,11.8975,10.6766
sp|O60763-2|USO1_HUMAN,USO1,10.0356,10.2041,9.7482,9.74813,9.75854,10.1421,10.4083,10.5958,9.84304,9.51622
sp|O60763|USO1_HUMAN,USO1,0,0,0,0,0,0,0,0,0,0
sp|Q99963|SH3G3_HUMAN,SH3GL3,9.43455,9.98938,9.82373,9.72595,10.0436,9.91314,8.84275,9.20595,11.8068,11.2142
sp|Q99961|SH3G1_HUMAN,SH3GL1,10.1564,10.2555,9.4467,10.2675,9.6203,9.77918,10.4162,10.5392,9.9672,9.55194
sp|Q99962|SH3G2_HUMAN,SH3GL2,0,0,0,0,0,0,0,0,0,0
sp|O14524|T194A_HUMAN,TMEM194A,8.91987,10.2636,9.41069,9.70985,9.61131,9.47955,9.924,9.91817,11.6153,11.1477
sp|O75907|DGAT1_HUMAN,DGAT1,9.6768,10.6349,13.0974,6.30534,10.0652,12.3814,10.4628,11.018,8.28925,8.06881
sp|O15143|ARC1B_HUMAN,ARPC1B,10.9461,9.91992,10.1632,9.93888,10.0244,9.60957,10.1169,9.71187,9.95928,9.6099
sp|Q92747|ARC1A_HUMAN,ARPC1A,9.549,10.0473,9.9467,9.80852,9.98485,9.69991,10.2746,10.1583,10.4858,10.045
sp|Q01581|HMCS1_HUMAN,HMGCS1,6.30715,6.42284,6.97369,7.04715,16.3116,14.75,8.99533,8.1365,12.8698,12.1859
sp|Q15070|OXA1L_HUMAN,OXA1L,9.78436,9.60455,11.1257,9.6518,9.7938,10.3297,10.4996,10.9165,8.83333,9.46063
sp|Q9Y485|DMXL1_HUMAN,DMXL1,9.75488,10.3485,9.62849,10.0768,10.0975,9.78518,9.69925,10.6114,10.1982,9.79981
sp|Q8TDJ6-3|DMXL2_HUMAN,DMXL2,10.8845,10.4257,9.46012,9.51611,10.2071,9.23299,10.2932,10.5521,9.3957,10.0325
sp|P02774-3|VTDB_HUMAN,GC,0,0,0,0,0,0,0,0,0,0
sp|P10909-2|CLUS_HUMAN,CLU,8.69852,8.0903,9.83874,9.94301,10.6956,9.07254,9.2857,12.4649,11.662,10.2487
sp|Q9H410|DSN1_HUMAN,DSN1,9.02605,9.43526,7.89765,8.71685,8.92175,10.5365,10.9461,11.3623,11.3734,11.7842
sp|Q9UNZ5|L10K_HUMAN,C19orf53,0,0,0,0,0,0,0,0,0,0
sp|Q96E52|OMA1_HUMAN,OMA1,9.79631,8.79454,8.93107,8.60572,9.31864,11.4422,13.4093,11.3739,8.61175,9.71662
sp|Q9H0C8|ILKAP_HUMAN,ILKAP,9.43326,10.061,9.59361,9.96266,9.03507,9.74882,8.99908,10.423,11.6746,11.0688
sp|P52943-2|CRIP2_HUMAN,CRIP2,11.4166,11.7082,10.0799,10.2058,10.4777,10.4516,8.58626,8.24202,8.90959,9.92225
sp|P52943|CRIP2_HUMAN,CRIP2,10.6146,12.1386,9.25761,10.3386,9.7188,10.5417,8.55625,9.4531,8.99304,10.3877
##sp|Q8IZ41|RASEF_HUMAN,##RASEF,11.8043,8.33194,11.9637,8.60746,11.9861,6.99175,9.02403,10.6173,11.065,9.60844
sp|P27144|KAD4_HUMAN,AK4,11.643,10.856,10.2974,9.15255,8.43906,10.7673,10.901,9.29295,8.87549,9.77528
sp|P26678|PPLA_HUMAN,PLN,11.5772,8.57661,10.2762,9.06488,11.3415,12.9838,9.93254,9.12387,8.64404,8.4793
sp|Q8ND76|CCNY_HUMAN,CCNY,10.6789,11.7972,9.64783,9.85575,9.47984,9.56119,8.49827,9.74822,9.86342,10.8694
sp|Q99653|CHP1_HUMAN,CHP1,11.2469,9.36891,10.2279,9.81357,9.16515,9.92634,11.5964,10.7039,9.30756,8.64345
sp|O75832|PSD10_HUMAN,PSMD10,10.5123,9.69781,9.53398,8.89149,8.735,10.8003,11.872,10.0934,10.0626,9.80108
sp|Q8N0U4|F185A_HUMAN,FAM185A,9.32447,8.92571,9.32495,9.2794,10.0033,10.5334,10.2029,10.6769,11.001,10.7281
sp|Q8NFH5|NUP53_HUMAN,NUP35,8.96571,10.4641,10.1776,10.1924,9.25944,9.98082,9.37405,9.88794,10.7825,10.9153
sp|O00754|MA2B1_HUMAN,MAN2B1,9.87827,9.49364,10.1793,9.61156,10.04,10.1654,9.35357,9.6862,11.3422,10.2499
sp|Q9H7E9-2|CH033_HUMAN,C8orf33,8.58181,8.65144,11.6301,10.8677,11.1927,10.2286,9.61395,9.03174,7.10281,13.0991
sp|Q9BVK8|TM147_HUMAN,TMEM147,0,0,0,0,0,0,0,0,0,0
sp|P19532|TFE3_HUMAN,TFE3,0,0,0,0,0,0,0,0,0,0
sp|O75030|MITF_HUMAN,MITF,9.34789,10.4662,9.79475,11.8261,9.03303,10.8657,8.22974,8.96633,10.6976,10.7726
sp|P19484|TFEB_HUMAN,TFEB,10.537,11.7753,11.7711,11.2462,10.6923,10.4476,6.55165,6.65381,9.89062,10.4343
sp|Q13561|DCTN2_HUMAN,DCTN2,10.1691,10.234,9.91121,10.1234,9.82463,9.46714,10.7917,10.5245,9.66645,9.28788
sp|Q99758|ABCA3_HUMAN,ABCA3,7.44551,9.7058,6.4039,6.94406,9.85863,8.01496,9.22531,14.5109,17.9509,9.94001
sp|Q9BRQ8|AIFM2_HUMAN,AIFM2,9.84287,9.83116,10.8062,10.8428,10.6114,10.0634,11.3411,11.4657,7.67729,7.51805
sp|P53602|MVD1_HUMAN,MVD,9.68513,9.2961,9.10673,9.22101,11.1014,10.4663,10.2678,10.0964,10.264,10.4952
sp|O60701|UGDH_HUMAN,UGDH,9.6971,9.86361,10.7756,10.9121,10.0972,10.055,8.82957,9.54941,10.0269,10.1935
sp|O43660|PLRG1_HUMAN,PLRG1,9.25959,9.9254,9.31114,9.23302,10.0856,9.04557,10.0009,11.2992,11.6841,10.1555
sp|Q14686|NCOA6_HUMAN,NCOA6,9.73213,9.99263,10.0905,8.60855,10.5916,10.2395,9.69518,9.38198,11.4382,10.2297
sp|O76003|GLRX3_HUMAN,GLRX3,10.8425,10.7636,9.80914,10.0285,9.02182,9.57891,11.5128,10.7682,8.84423,8.83017
sp|O43148-2|MCES_HUMAN,RNMT,10.5579,10.7171,9.5563,9.18351,10.123,9.31394,10.0267,10.2135,10.3282,9.9798
sp|P61758|PFD3_HUMAN,VBP1,10.5066,10.2763,9.86477,9.55158,9.44406,9.52569,10.7166,10.2502,10.3008,9.56349
sp|Q9NYC9|DYH9_HUMAN,DNAH9,9.23496,9.95665,10.6044,9.85326,8.45664,9.53411,9.82933,11.0085,11.1616,10.3606
sp|Q8TEA8|DTD1_HUMAN,DTD1,9.57105,9.77842,9.63709,8.59072,9.4481,9.2604,10.6376,11.3717,10.991,10.7139
sp|Q0VG06|FP100_HUMAN,FAAP100,9.21621,9.0433,11.4102,11.9319,9.67961,10.3736,9.33791,9.28682,9.82891,9.89161
sp|Q9H6U6-8|BCAS3_HUMAN,BCAS3,9.7485,8.75763,9.02864,8.42689,11.691,10.0742,10.2305,9.86883,12.3401,9.8338
sp|Q9NVG8|TBC13_HUMAN,TBC1D13,10.4018,9.5986,10.2214,9.53045,8.77075,9.96461,11.2757,10.0986,10.1313,10.0067
sp|Q15048|LRC14_HUMAN,LRRC14,0,0,0,0,0,0,0,0,0,0
sp|Q9HCE5|MET14_HUMAN,METTL14,9.47859,9.4122,10.3962,9.84139,9.82981,10.1136,9.25563,10.0656,10.1813,11.4258
sp|Q8NBM8|PCYXL_HUMAN,PCYOX1L,9.2519,8.76112,9.9447,9.27164,9.66362,10.0764,11.2684,10.92,10.5707,10.2714
