protein_id	DMSO_R1	DMSO_R2	DMSO_R3	DMSO_R4	Erl_R1	Erl_R2	Erl_R3	Erl_R4	Lap_R1	Lap_R2	Lap_r3	Lap_R4	Sor_R1	Sor_R2	Sor_R3	Sor_R4	Sun_R1	Sun_R2	Sun_R3	Sun_R4
sp|P48723|HSP13_HUMAN	9.07698	11.1049	9.88549	9.29399	9.86768	8.69739	9.63439	9.87064	10.6204	8.53738	10.2264	9.77601	10.6538	10.4913	10.1444	10.6782	9.77518	11.1749	9.00807	11.4824
sp|P48728|GCST_HUMAN	9.24714	10.0193	8.92333	10.2872	9.5213	10.6505	9.12222	9.89961	9.70954	10.5102	10.0881	10.6139	8.86977	11.6587	9.66316	11.2098	8.65911	11.1544	9.62555	10.5672
sp|P48729-2|KC1A_HUMAN	10.4959	9.43806	10.5385	9.68786	9.77347	10.0377	10.2328	10.1062	10.1472	10.2868	9.99401	9.77455	10.9635	9.00208	10.1857	9.36127	10.4741	9.38113	10.0831	10.0359
sp|P48735|IDHP_HUMAN	9.33916	10.2283	8.97427	10.299	9.28547	10.4636	9.33106	10.5757	9.58771	10.3416	10.1188	10.3145	9.28959	11.3996	9.55551	10.9413	9.08165	10.9833	9.3577	10.5322
sp|P48739-2|PIPNB_HUMAN	9.70042	9.96607	9.03732	10.4629	9.24129	11.2407	10.2764	10.1395	10.709	10.7604	9.98574	11.0105	9.91838	9.02277	9.79075	9.97542	9.88867	9.55226	9.30684	10.0145
sp|P48740-2|MASP1_HUMAN	14.6545	8.36193	11.1647	7.42326	9.46556	5.33134	10.5321	8.40552	9.79517	5.00362	8.3357	7.313	10.4417	10.2991	9.45779	12.4847	14.6796	11.9675	11.0157	13.8674
sp|P48751-3|B3A3_HUMAN	9.92434	9.40511	11.9217	9.96101	11.2153	10.2585	11.0545	10.8507	11.4495	9.93576	10.2874	9.86388	11.4659	7.00088	11.068	6.9136	11.2847	8.05994	11.0428	7.03649
sp|P49005|DPOD2_HUMAN	9.63897	9.31665	8.66197	10.986	9.35842	11.866	8.88994	13.0456	10.7379	12.2092	8.84425	11.3871	8.71681	8.91319	8.44497	10.4352	9.50312	9.73972	9.34151	9.96346
sp|P49006|MRP_HUMAN	9.57964	9.7937	10.9683	10.3497	10.2688	10.4809	8.825	11.0945	11.7488	10.7561	11.0178	12.2456	11.3854	7.98971	9.95113	8.22532	9.69112	8.30583	11.2944	6.02819
sp|P49023|PAXI_HUMAN	10.2906	11.0974	11.3425	9.70246	10.481	8.96019	9.97844	9.10289	9.95416	9.56937	10.3111	8.98565	9.64478	10.4402	9.92634	9.27715	9.82663	9.7357	11.9214	9.45202
sp|P49069|CAMLG_HUMAN	9.64185	10.5653	8.62672	10.1683	10.6845	8.76149	12.1548	9.8168	9.49127	9.63878	9.58847	9.89515	10.0293	10.7526	10.736	10.8295	10.4102	10.0248	8.63254	9.55165
sp|P49116-2|NR2C2_HUMAN	9.95125	11.1612	9.13758	10.9725	10.4956	10.4042	9.63854	10.692	8.62798	11.6074	10.8172	10.5263	9.85214	9.94423	9.29132	9.48071	9.05075	8.90522	9.89242	9.55148
sp|P49137|MAPK2_HUMAN	11.1204	10.2799	11.8277	10.2719	10.9862	10.2177	10.0732	9.91634	10.8811	10.1777	9.62282	10.5782	10.6971	7.23917	10.8154	7.47607	11.149	7.25193	11.6065	7.81183
sp|P49189|AL9A1_HUMAN	9.70817	9.56638	9.44075	9.81917	9.46977	11.1928	9.57255	10.7281	9.49416	10.397	9.83	10.3287	9.5033	10.3532	9.85921	10.6747	9.43517	10.8801	9.71581	10.0311
sp|P49207|RL34_HUMAN	12.1697	9.31937	10.8419	9.98286	10.7138	9.43544	10.8374	7.80725	10.3088	8.47501	9.731	9.33041	11.9083	8.82396	10.0994	10.2094	9.80307	9.04253	10.0339	11.1266
sp|P49247|RPIA_HUMAN	10.4747	10.1816	9.77267	11.0664	8.04099	11.258	9.77068	10.084	7.89196	10.6999	9.44889	10.7804	12.6005	8.92185	10.2011	9.82733	9.1008	10.8297	9.49082	9.55778
sp|P49257|LMAN1_HUMAN	10.2984	10.0683	9.54996	9.7368	9.79504	9.95172	10.6138	9.4216	10.3887	8.87887	10.1484	10.0524	9.71244	10.142	9.80831	10.1124	10.4197	10.3448	10.5487	10.0077
sp|P49281-4|NRAM2_HUMAN	8.85444	10.6836	10.2133	10.0769	9.55034	11.459	8.97345	9.49495	10.1024	10.3169	10.3742	10.6574	8.81963	10.8901	10.2691	9.99251	9.29995	10.0236	11.3622	8.58604
sp|P49321|NASP_HUMAN	9.52376	9.18394	9.57198	9.23502	9.5978	11.3616	9.03863	11.2396	9.24021	12.7721	8.68921	11.4443	9.55118	8.9615	9.14316	11.5391	9.93043	9.87755	9.82238	10.2766
sp|P49327|FAS_HUMAN	8.73092	11.6001	8.50162	11.0136	9.57554	10.4412	9.33315	10.3884	12.7196	10.2421	12.9749	11.1646	10.3475	8.57826	9.00706	9.13514	8.62284	9.14192	8.16626	10.3153
sp|P49354|FNTA_HUMAN	9.91115	9.39782	10.2073	9.61292	10.0729	10.0919	9.10862	10.4351	9.83641	10.5211	9.11692	10.3363	9.7046	10.7079	9.54466	10.9139	9.5572	10.199	9.87218	10.852
sp|P49356|FNTB_HUMAN	9.67784	9.08722	9.61112	9.6296	9.73634	10.5884	9.87164	10.014	9.64963	10.9524	9.58198	10.1702	10.7317	9.79609	10.3327	10.6074	9.0627	10.7177	10.8935	9.28784
sp|P49366|DHYS_HUMAN	10.6604	10.1212	10.7242	9.32884	9.94608	8.68882	10.4052	9.18838	9.54612	8.617	9.94018	9.47683	10.432	9.39502	10.4146	9.2872	11.1675	11.4258	11.2248	10.0097
sp|P49368|TCPG_HUMAN	9.80588	9.74366	10.0333	9.15741	10.0655	9.8572	9.57936	10.6823	9.6859	10.0291	9.42805	10.1048	9.81474	10.3052	9.5277	10.5647	10.2655	10.4273	10.0477	10.8747
sp|P49406|RM19_HUMAN	9.39386	9.79205	8.99589	10.1762	9.21694	10.5862	9.83531	9.25368	10.1806	10.2181	10.8058	9.98269	9.53426	10.9802	10.5329	10.2608	9.17986	10.918	9.37477	10.7819
sp|P49407|ARRB1_HUMAN	9.88178	10.1656	9.36429	10.3498	8.8719	10.7115	8.51219	11.507	10.0306	10.764	10.2782	9.91599	8.68487	10.7573	8.9999	10.6482	9.51973	10.6128	9.28856	11.1359
sp|P49411|EFTU_HUMAN	8.80576	10.0854	8.8635	10.3601	9.33944	10.8744	9.34781	10.5288	9.95769	10.792	10.1583	10.3428	9.01336	11.1712	9.70503	11.0857	9.01888	10.9418	9.22444	10.3836
sp|P49419-2|AL7A1_HUMAN	9.0914	9.55049	8.89955	10.0043	9.11827	11.7185	8.84016	11.2043	9.69288	11.4408	9.98228	11.37	9.13246	10.7796	9.30315	11.1089	8.49771	10.978	9.15459	10.1327
sp|P49427|UB2R1_HUMAN	9.29254	10.6156	9.61846	10.5209	10.3698	10.2385	9.75831	9.93886	10.2224	10.3255	9.91913	10.5164	10.0974	8.72187	9.65431	10.5301	10.6437	9.47275	10.3948	9.14879
sp|P49441|INPP_HUMAN	9.27666	9.75436	10.587	10.0762	9.50211	10.7129	10.0202	9.89166	10.0731	10.1413	9.6108	10.1934	9.18976	10.7793	10.1135	9.77204	9.54576	11.0246	10.0236	9.7116
sp|P49454|CENPF_HUMAN	12.2525	6.04201	8.59195	8.37382	8.65345	11.2714	8.64125	16.7215	6.06862	12.6115	7.54116	10.765	7.30243	9.9203	8.90425	11.251	14.8187	11.0591	9.05644	10.1536
sp|P49458|SRP09_HUMAN	9.48319	10.5994	10.3627	11.0973	10.3638	9.97254	7.74849	10.7613	9.81699	9.96572	9.53607	9.91243	9.07307	10.8875	9.09822	10.7907	10.1608	9.67694	9.30921	11.3836
sp|P49459|UBE2A_HUMAN	11.1709	11.0088	9.46743	9.88396	7.94414	11.4193	10.6781	9.93071	10.0525	10.1558	9.77752	9.65764	8.31944	8.09783	10.6926	10.344	12.0152	9.81604	10.5166	9.05149
sp|P49585|PCY1A_HUMAN	9.31907	10.1815	10.5104	10.0378	10.1056	9.97311	10.4741	9.25471	10.2898	10.4761	9.5943	9.55023	9.4346	9.79596	10.8608	9.72278	10.2727	10.1516	10.0972	9.89766
sp|P49588|SYAC_HUMAN	10.4131	8.94834	10.0449	9.18928	9.56245	8.96101	10.0108	9.36691	9.06357	8.7679	9.54085	9.3936	9.9448	12.1737	9.88824	11.0456	9.74332	12.4218	10.3294	11.1904
sp|P49589-3|SYCC_HUMAN	10.3439	9.6426	10.6851	8.91816	9.77687	8.61217	10.3972	9.39298	8.94258	8.87636	9.15181	8.64638	9.84805	11.9329	10.1348	10.7682	10.523	11.5016	10.7276	11.1778
sp|P49590|SYHM_HUMAN	9.46466	9.23143	9.1995	10.0281	9.00531	10.0352	9.26451	9.77121	10.2163	10.1127	10.0839	10.1688	9.23757	11.794	9.25436	11.8876	9.28669	11.6162	9.33854	11.0035
sp|P49591|SYSC_HUMAN	9.75073	9.75453	9.95898	9.09292	10.0076	8.97675	10.0039	9.44956	9.57999	9.4562	9.45244	9.57051	9.36371	11.506	9.91208	11.1696	9.9527	11.6519	9.80232	11.5877
sp|P49593|PPM1F_HUMAN	9.78977	9.50702	9.82513	9.71203	9.62833	9.82403	10.1508	10.4662	8.96014	9.58158	9.63621	10.2645	12.3739	10.633	10.2328	9.89939	9.95673	9.74548	10.0361	9.77679
sp|P49641|MA2A2_HUMAN	9.80536	8.6617	9.50171	9.99069	8.68806	11.2942	9.01502	10.2613	10.257	10.3811	10.0419	11.5063	9.18395	12.0851	10.6214	9.39222	8.23669	11.4069	9.01536	10.654
sp|P49674|KC1E_HUMAN	10.0854	9.54871	9.93262	9.25108	9.1581	11.4926	9.60896	12.309	9.74406	12.6931	9.68229	12.7119	10.5605	9.57403	9.29345	8.846	8.39978	8.74383	9.21922	9.14553
sp|P49711|CTCF_HUMAN	10.0049	9.57797	9.94837	9.50366	9.63986	11.3554	9.15633	10.3932	8.83856	10.8939	10.3092	10.8983	10.1323	9.84468	9.77446	10.3218	10.4123	9.30017	10.2841	9.41065
sp|P49720|PSB3_HUMAN	9.60064	9.50892	10.2772	9.77753	9.94914	10.4531	8.59331	10.7587	9.88286	10.7169	10.1982	10.4242	8.91932	11.1398	10.3421	9.87138	9.31315	10.5162	9.81942	9.9379
sp|P49721|PSB2_HUMAN	10.5376	9.23365	10.6026	10.1448	9.02421	10.7224	9.44209	9.19864	9.51445	10.5494	8.60982	9.47974	9.76593	10.2769	9.66234	10.3839	9.45808	10.9174	10.6396	11.8364
sp|P49736|MCM2_HUMAN	8.78573	8.22361	8.57099	8.30731	8.70856	13.5207	7.92137	13.7277	9.06391	13.4748	7.59163	13.5594	7.50994	10.9406	8.0502	12.5533	8.69793	11.0742	8.8508	10.8674
sp|P49748-3|ACADV_HUMAN	9.14477	10.1763	9.01589	10.3068	9.44528	11.3125	9.45425	10.7498	10.1149	11.3295	10.4067	10.838	8.90602	10.5021	9.93234	10.4374	8.81796	10.2507	9.11549	9.74334
sp|P49750-4|YLPM1_HUMAN	9.22199	10.1565	9.38573	10.0185	9.90139	10.738	9.89823	10.4724	9.92866	10.9319	9.85168	10.8468	9.5806	9.41922	10.1283	10.0654	10.3646	9.75722	9.77126	9.56174
sp|P49753|ACOT2_HUMAN	9.1867	10.1082	9.31116	10.448	9.26721	11.2431	9.74587	9.89654	10.1196	11.0757	10.3038	10.515	9.2118	10.6759	10.0797	10.4556	8.40134	10.7105	9.32131	9.92295
sp|P49754|VPS41_HUMAN	10.8285	10.2604	9.85072	10.515	9.04513	9.56822	10.2758	9.14374	11.2722	8.68032	10.4554	9.23337	10.2612	9.95487	10.3427	10.126	9.42996	10.6992	10.3103	9.74694
sp|P49755|TMEDA_HUMAN	9.91493	10.7373	9.84029	10.1781	9.93936	9.54698	10.0209	9.9915	10.1835	9.46996	10.5516	9.60045	10.2501	10.1643	10.1193	10.1532	9.53013	10.2635	9.7867	9.75798
sp|P49756|RBM25_HUMAN	9.28533	10.0077	9.92325	10.0254	10.1844	10.9335	9.53413	10.112	10.2244	10.9488	9.22735	10.7104	9.72859	9.52148	9.95164	10.4343	9.37869	9.78705	9.88591	10.1956
sp|P49757|NUMB_HUMAN	10.2561	7.55733	9.08874	9.32397	10.743	11.1261	8.8932	12.0622	9.06885	10.244	8.9228	12.4447	9.02635	10.0073	9.36762	10.1437	10.0005	11.9704	9.99145	9.76169
sp|P49770|EI2BB_HUMAN	9.85242	9.73994	11.1581	10.0231	10.1293	9.57794	10.6613	8.00246	10.3008	9.45567	8.55587	9.1785	10.8931	9.97851	10.7511	9.73975	9.92722	10.1452	9.75397	12.1757
sp|P49773|HINT1_HUMAN	9.87026	9.86614	9.80246	9.69784	10.0624	10.2483	11.0714	9.35724	9.45532	10.2932	9.35844	9.70334	8.87978	10.6578	9.66739	9.95629	10.0013	10.6655	11.2136	10.172
sp|P49789|FHIT_HUMAN	9.53951	9.67894	9.29467	10.0424	9.27182	11.1042	8.78419	11.0504	9.66456	10.6582	10.0009	9.9512	8.92752	10.6695	9.83678	11.1965	9.63872	10.8471	9.86578	9.97725
sp|P49790|NU153_HUMAN	9.53728	9.8686	9.77104	9.99624	10.0103	10.5857	9.76192	10.6448	9.47104	10.3783	10.1117	10.118	9.96692	10.1697	9.92903	10.1123	9.64476	10.3674	10.0927	9.46221
sp|P49792|RBP2_HUMAN	9.54982	9.80108	9.45808	9.90246	9.5943	10.7185	9.65383	10.61	9.80977	10.7643	9.91419	10.9466	9.60314	10.1025	9.91523	10.1931	10.0218	10.0349	9.8308	9.57562
sp|P49796|RGS3_HUMAN	10.1457	9.97129	9.92335	10.203	10.542	8.60943	9.43157	10.0826	10.0044	9.14674	10.2745	10.2081	11.1558	10.0462	10.6244	9.63336	10.274	10.1044	10.3304	9.28875
sp|P49810|PSN2_HUMAN	8.9605	9.39139	9.6362	10.1733	9.84306	11.1783	9.41689	10.6698	11.8544	11.7727	10.4793	10.9783	8.93576	8.85446	10.4952	9.2287	9.63873	9.57065	10.1082	8.81404
sp|P49815|TSC2_HUMAN	9.16842	10.2697	9.36501	9.60313	9.56264	11.1865	9.27396	10.8219	10.6551	11.0931	10.1423	10.4713	9.20523	9.98445	9.65237	10.2613	9.73607	9.13863	10.1145	10.2943
sp|P49821|NDUV1_HUMAN	9.59445	9.85945	9.6485	10.1155	9.80199	10.8093	9.34232	10.6899	9.63642	11.1113	10.3829	9.87733	9.51113	10.4433	9.52685	10.6268	9.32157	9.91099	9.88138	9.90856
sp|P49840|GSK3A_HUMAN	10.7303	8.6671	9.9086	9.42568	8.97047	10.247	10.0569	9.90529	9.97474	10.4503	9.93828	10.1701	10.9127	11.1955	9.78031	10.4504	8.74646	10.1055	9.8477	10.5168
sp|P49841-2|GSK3B_HUMAN	10.6541	8.82855	9.51374	9.68655	8.63123	10.9207	10.102	10.2241	9.91018	10.1414	9.91335	9.52934	10.8818	10.7159	8.90897	10.6382	8.77909	10.537	10.3101	11.1736
sp|P49848-3|TAF6_HUMAN	9.53648	9.49561	8.78367	10.3195	10.5386	11.017	10.6212	10.568	9.44667	10.1272	8.97978	10.6885	9.537	9.9957	9.72941	10.3879	10.2799	10.0258	10.0714	9.85065
sp|P49902|5NTC_HUMAN	11.5463	9.68694	10.5534	9.18797	9.15143	9.67548	9.82769	9.47752	9.745	9.15254	9.53403	10.1029	10.6432	10.4942	10.1478	10.3176	9.68021	10.2247	10.5862	10.2649
sp|P49903|SPS1_HUMAN	9.70173	10.0562	9.4243	10.7073	9.83465	10.8912	9.96738	9.25901	9.04497	10.6517	9.86503	11.3244	9.44669	10.0037	10.7827	9.41186	9.86262	10.5065	9.62599	9.63202
sp|P49914|MTHFS_HUMAN	9.77146	9.73552	9.9013	8.95324	9.00306	10.86	9.72559	10.9092	10.1218	11.9598	10.3254	9.81908	10.2194	10.2638	10.2332	10.4156	8.75348	9.3117	9.01828	10.699
sp|P49915|GUAA_HUMAN	10.3097	10.1428	10.1848	9.47785	9.7296	9.98091	9.46651	9.88438	9.88257	9.83764	9.50398	10.2885	9.67389	10.2915	9.79501	10.6247	9.44365	10.7078	10.6012	10.1732
sp|P49916|DNLI3_HUMAN	8.90565	9.99201	9.50966	10.0441	10.0287	10.9415	9.85971	10.1912	9.94105	11.2538	9.55625	11.047	9.08561	10.3684	10.2327	10.3888	9.54147	9.94183	9.27752	9.89305
sp|P49917|DNLI4_HUMAN	9.67306	10.1507	9.15213	9.36932	9.90727	10.6025	10.4111	10.3117	9.9821	10.1894	9.90955	10.2866	10.469	9.25633	10.6594	9.69363	10.194	9.57567	10.6833	9.52328
sp|P49959|MRE11_HUMAN	9.02187	10.1456	9.17308	9.4502	9.55132	12.1607	9.41899	11.8836	9.43309	11.6066	9.11694	11.6455	8.74169	9.89678	9.79774	10.3417	9.86926	9.57315	9.72195	9.45027
sp|P50135|HNMT_HUMAN	9.22527	10.7795	9.27553	9.77606	9.48242	10.7557	11.443	10.9225	10.1248	11.9621	10.2989	10.8679	9.48764	9.62775	10.2925	8.67935	9.26635	9.28842	8.86284	9.5815
sp|P50148|GNAQ_HUMAN	10.2127	9.21947	9.79302	10.4802	8.31896	12.0962	9.0108	9.84696	8.51056	11.4343	9.49804	11.2826	10.0017	9.56272	10.2443	9.28853	9.384	11.2594	8.08666	12.4689
sp|P50213|IDH3A_HUMAN	9.47946	10.1334	9.34015	10.3355	9.15077	10.8828	9.09806	10.6045	10.0478	10.6696	10.2515	10.0536	8.84644	11.0012	9.58749	10.9934	8.76065	11.0278	9.60712	10.1288
sp|P50225|ST1A1_HUMAN	9.97644	9.11116	9.96409	9.66225	8.19397	12.3415	8.56891	11.1738	9.69333	12.2624	9.62808	10.4204	8.37472	11.279	8.71254	11.3205	8.02533	10.7423	9.99282	10.5565
sp|P50226|ST1A2_HUMAN	8.62836	11.2834	10.2156	10.1846	8.76171	11.8228	8.51378	10.3595	9.76097	10.4312	9.98946	11.0993	7.31123	12.2397	8.44002	10.7952	9.78713	9.97346	10.208	10.1945
sp|P50238|CRIP1_HUMAN	9.4676	11.3885	10.268	9.76965	10.6199	10.377	10.9478	9.43584	9.85811	10.1257	9.55458	10.0113	9.78985	8.916	10.9577	9.85417	10.6722	8.78512	10.2448	8.95621
sp|P50336|PPOX_HUMAN	9.34939	9.60539	8.90961	11.0501	9.7154	11.1146	10.2756	9.41612	10.4842	10.4339	10.8385	11.0418	8.83621	10.2618	10.2467	9.60767	9.75674	10.4423	9.47661	9.13726
sp|P50395|GDIB_HUMAN	10.1015	9.52552	10.1431	9.4768	9.73467	10.0756	8.95754	10.7871	9.56478	10.2397	9.62835	9.89727	9.62183	10.8839	9.08997	11.0452	9.44586	10.8066	9.94378	11.0308
sp|P50402|EMD_HUMAN	9.05767	10.1009	9.18651	9.94353	10.411	9.82423	9.21494	12.0164	9.34592	10.7832	10.396	10.6451	9.07823	11.469	10.0507	10.0516	10.0872	9.84267	9.1325	9.3627
sp|P50416|CPT1A_HUMAN	9.75292	9.4765	9.08932	10.45	9.94717	10.8422	10.8386	9.72759	10.3028	10.381	10.3065	10.4585	9.9536	10.4145	10.8609	9.62167	9.01512	9.91423	9.43224	9.21477
sp|P50440|GATM_HUMAN	9.13062	9.53634	8.6641	9.57742	8.97849	10.4999	9.99534	9.86424	9.29957	10.0251	9.43648	9.72511	10.1767	11.6579	8.911	11.837	9.05634	11.639	9.76888	12.2204
sp|P50443|S26A2_HUMAN	8.86579	9.3081	10.6715	8.53726	9.42369	11.9085	9.59739	11.2047	9.6274	11.483	9.21186	10.5397	10.1836	10.3204	10.1443	10.6998	8.582	10.2975	7.75195	11.6415
sp|P50453|SPB9_HUMAN	9.8094	10.047	10.5361	9.25907	10.2167	9.5784	9.73835	10.5455	9.59582	10.6558	9.49861	10.1766	8.83487	10.977	9.93565	9.95434	10.5711	9.71396	10.6873	9.66844
sp|P50454|SERPH_HUMAN	10.61	10.5423	10.3896	10.1772	10.404	8.4164	10.285	9.13389	10.4597	8.27208	9.51247	8.78661	10.8439	10.0553	9.46198	10.7863	10.0504	10.346	9.31225	12.1547
sp|P50461|CSRP3_HUMAN	11.5705	11.4108	10.6056	10.0698	11.4821	7.96899	11.1957	9.15176	9.17532	8.43463	11.2145	8.02638	10.6821	9.52771	10.112	9.4591	10.2947	9.45313	10.5705	9.5947
sp|P50479|PDLI4_HUMAN	11.7544	10.9866	11.6334	10.4216	12.9784	6.66613	12.6407	8.77347	10.2628	7.03543	10.8323	8.24077	12.0121	7.52522	11.2349	7.18081	13.489	7.28983	10.7805	8.26144
sp|P50502|F10A1_HUMAN	9.9861	9.65243	10.1044	10.4176	9.91677	9.95858	9.9265	10.2048	10.0776	9.59504	9.31235	10.5113	10.0837	9.85615	9.68681	9.80608	10.0417	10.8319	9.90441	10.1256
sp|P50542-4|PEX5_HUMAN	9.40564	9.33667	10.8619	9.3282	10.1874	10.2883	11.3795	8.61423	11.4849	9.97584	9.00936	10.7805	9.54446	9.56789	9.87867	9.84105	10.9452	9.26371	11.5033	8.80335
sp|P50552|VASP_HUMAN	10.5932	11.0227	10.2681	9.83025	9.86685	9.2479	9.79386	10.3806	9.00034	8.8464	10.4482	9.66713	11.4126	9.08426	10.127	9.43216	10.9219	10.0039	10.4104	9.64217
sp|P50570-4|DYN2_HUMAN	10.353	9.87033	10.1953	9.51591	9.94238	9.54793	9.90229	9.99726	9.60864	9.77224	9.58019	9.98319	10.3693	10.3896	10.3867	10.1251	9.96674	10.1798	9.942	10.3721
sp|P50579|MAP2_HUMAN	9.38028	10.853	9.35277	10.3559	10.4097	10.5822	10.6285	9.61903	10.3996	10.2974	10.9182	10.2964	9.64125	8.40672	9.82038	9.75979	10.3986	9.63123	9.39487	9.85422
sp|P50583|AP4A_HUMAN	10.1341	9.31793	10.2579	11.4967	9.32941	10.1451	9.0198	9.889	10.0889	10.3699	8.56159	9.72377	9.53505	10.9229	9.47157	10.2508	9.3534	10.8033	9.81322	11.5157
sp|P50613|CDK7_HUMAN	9.64041	9.31264	11.1203	8.57929	9.50027	10.6507	8.17673	12.4595	11.2571	11.5194	9.20343	10.0875	9.13868	9.66937	8.007	12.6357	9.32854	9.98281	8.9086	10.8219
sp|P50747|BPL1_HUMAN	9.90597	9.30455	9.99248	9.82522	10.0092	10.4897	9.68472	10.5084	10.0299	10.044	10.3581	9.79278	10.598	9.34092	10.3001	9.41278	10.0357	10.2421	10.316	9.80933
sp|P50750-2|CDK9_HUMAN	9.90907	9.69369	9.86022	9.5626	9.72777	11.1979	9.54823	10.257	10.1881	10.5381	9.36489	10.9586	10.1628	9.5174	11.2828	10.008	9.18054	9.88464	9.62352	9.53409
sp|P50895|BCAM_HUMAN	9.57941	10.0273	9.60437	10.2279	9.01426	12.1295	8.86609	11.4693	8.60645	12.2167	10.5285	11.1078	8.00732	10.4814	8.90042	10.3348	9.66236	10.2753	10.1227	8.83819
sp|P50897|PPT1_HUMAN	10.4323	8.14547	9.84528	9.46142	9.72032	9.86055	9.8832	9.4627	8.06959	9.56795	8.96067	9.01639	10.2455	11.9514	10.4828	11.8597	9.56137	12.4455	9.9571	11.0708
sp|P50914|RL14_HUMAN	10.4643	11.4027	10.5875	9.58009	10.5888	8.81495	11.4457	8.51276	9.6859	8.84131	10.1793	8.64422	11.0575	9.64283	10.2389	9.97393	9.92791	9.57377	10.1998	10.6378
sp|P50990|TCPQ_HUMAN	9.84456	9.7157	9.96844	9.23063	10.0646	9.869	9.61171	10.711	9.66165	9.76636	9.54571	10.3854	10.083	10.392	9.74005	10.3956	10.2282	10.3749	9.95472	10.4568
sp|P50991|TCPD_HUMAN	10.1606	9.39807	9.83854	9.20545	10.0238	10.0187	10.9436	9.44591	9.84569	9.94559	9.14023	9.84048	9.94817	10.4975	10.4875	10.022	9.52143	10.6404	10.0285	11.0479
sp|P50993|AT1A2_HUMAN	12.3539	8.62515	12.3214	9.42856	10.8559	9.62174	10.2079	9.34176	9.22454	9.6103	10.6084	8.5845	10.0981	9.50604	10.873	6.42751	11.4902	8.61417	14.6395	7.56746
sp|P50995|ANX11_HUMAN	9.95579	9.80597	10.1716	10.2847	10.5726	9.61728	10.4314	9.74619	9.80676	9.52947	9.50259	9.66585	9.95649	10.1259	11.103	9.09119	10.5054	10.1243	10.3415	9.662
sp|P51003|PAPOA_HUMAN	10.0438	10.0879	10.1541	9.48076	9.99338	11.1256	10.2175	10.4165	9.86894	10.7519	10.1656	10.4261	10.3126	8.9569	10.3582	9.24792	9.84162	9.01749	10.1081	9.42533
sp|P51114|FXR1_HUMAN	10.7432	10.3357	10.1049	9.90119	9.78155	9.12957	10.9298	8.84332	9.91592	9.01059	9.92174	9.29626	11.2444	9.11935	10.5817	9.68509	10.5273	10.1925	10.4517	10.2843
sp|P51116|FXR2_HUMAN	10.7929	10.4028	10.1609	10.1375	10.3219	8.69546	10.8826	9.20535	9.71565	8.93621	10.3723	9.34165	10.7762	9.76462	10.4347	9.43755	11.079	9.51526	10.3769	9.65067
sp|P51148-2|RAB5C_HUMAN	10.395	9.20936	10.314	9.65177	10.18	9.64447	10.1753	9.977	10.7251	9.87762	10.1683	9.568	10.1505	9.99236	10.4787	9.9079	9.79725	10.0283	9.6165	10.1426
sp|P51149|RAB7A_HUMAN	9.74788	10.0209	9.6362	9.67611	9.72778	10.3092	9.68883	10.3704	10.229	10.0097	10.4199	10.0554	9.72175	9.90444	10.2609	10.4229	9.46494	10.8645	9.3982	10.0712
sp|P51151|RAB9A_HUMAN	9.88356	11.1373	10.1462	9.99915	10.4392	8.81945	10.0534	10.0489	9.58246	10.1839	10.4402	10.0186	9.48972	9.8393	10.3764	9.2466	11.2448	9.3802	10.3337	9.33697
sp|P51153|RAB13_HUMAN	10.1185	9.4108	9.5985	11.0195	9.11554	11.4447	9.01785	10.8395	10.4739	11.8491	10.0665	10.7766	9.54445	10.0781	9.71916	9.8954	8.91752	9.04738	9.47453	9.59238
sp|P51157|RAB28_HUMAN	9.59985	10.7332	9.93839	9.89763	9.75179	11.0909	9.53301	12.2348	8.7376	13.5264	10.4921	10.5016	7.12244	8.96283	11.1436	7.07677	11.6883	8.78668	11.1384	8.04367
sp|P51159|RB27A_HUMAN	8.68421	10.2524	7.5107	10.6385	10.9545	9.25464	10.5392	10.8063	11.8344	9.124	9.6118	9.00407	10.2771	9.04571	11.7381	11.1913	10.7371	9.83589	7.74758	11.2124
sp|P51178-2|PLCD1_HUMAN	9.65381	8.28445	9.17861	8.98824	8.21659	12.4954	8.69418	11.8573	9.06227	11.7285	8.88388	11.92	8.59411	11.3405	9.53766	10.9442	9.08617	11.5382	9.3215	10.6744
sp|P51397|DAP1_HUMAN	9.55495	11.1035	10.1528	10.291	10.1083	8.55466	7.75315	10.5297	10.9745	8.91704	10.2769	10.9259	11.2419	9.60383	8.39018	10.7211	9.94594	9.99551	10.7194	10.2399
sp|P51398|RT29_HUMAN	9.38038	9.82602	10.1683	10.7089	9.12694	10.048	9.38958	8.8659	9.81067	10.3131	8.86821	9.45599	10.4061	11.7455	9.2898	11.3932	8.74827	10.595	9.57964	12.2805
sp|P51452|DUS3_HUMAN	10.8309	9.27754	10.9642	9.71689	9.64247	9.28891	10.4112	10.0429	9.69485	9.31214	9.44029	8.24817	10.6301	10.2066	9.7899	10.4375	10.3448	10.7717	9.91705	11.0319
sp|P51511|MMP15_HUMAN	8.70515	11.8492	9.34153	11.3977	12.2644	8.15973	10.8386	8.689	13.241	8.07572	10.6565	9.37883	11.8384	7.3762	10.873	9.81623	10.9495	7.54067	8.90298	10.1057
