protein_id	D311	U311	S311	E311	L311	D312	U312	S312	E312	L312	D121	U121	S121	E121	L121	D122	U122	S122	E122	L122	D321	U321	S321	E321	L321	D322	U322	S322	E322	L322
sp|Q9BRR6|ADPGK_HUMAN	9.6253	8.80472	10.0602	9.44221	10.331	9.7668	10.2021	10.783	10.4875	10.4972	9.42049	9.78934	10.5196	9.1118	10.8799	10.322	9.89039	9.47941	9.94241	10.6447	9.39039	8.83914	10.1746	9.22975	9.96936	9.93394	10.9672	9.91119	10.6813	10.9031
sp|Q9BRT2|UQCC2_HUMAN	7.62181	9.12628	8.48027	10.3945	11.2166	11.4846	10.0674	10.6505	10.4046	10.5535	8.52323	11.3611	8.77592	10.3963	9.24024	11.6295	9.04458	11.0936	8.66074	11.2747	10.5591	9.55992	8.04095	8.81453	9.48804	11.723	12.7715	9.98367	8.71621	10.3431
sp|Q9BRT3|MIEN1_HUMAN	9.65227	10.0674	11.1704	9.60217	10.0382	9.52208	10.7871	9.38522	10.4573	9.31794	9.97225	8.42305	10.7024	10.7358	10.2085	9.84109	9.01215	10.6539	10.6014	9.84949	9.99807	10.2302	9.82898	10.3091	9.67973	10.0109	10.0629	10.0464	10.0686	9.76507
sp|Q9BRT8|CBWD1_HUMAN	9.55179	9.95986	9.2578	9.72889	9.92323	9.46359	11.2805	11.4936	9.63614	9.70457	10.0007	10.1575	10.1266	10.0028	9.9392	9.99135	10.5021	10.227	9.97955	9.07321	10.5735	11.0442	8.76559	8.60024	8.71285	9.58569	11.8863	11.3032	10.7091	8.81931
sp|Q9BRV8-2|SIKE1_HUMAN	9.17834	11.6417	10.977	11.5447	12.9511	9.08554	9.14252	8.65343	8.78851	8.03713	8.12395	9.2478	10.8262	11.018	9.10777	11.4557	11.3107	12.3318	7.82012	8.75783	8.57692	10.5144	11.0573	9.68617	10.8707	9.47325	8.30896	9.85093	11.9882	9.67318
sp|Q9BRX2|PELO_HUMAN	10.5109	11.051	11.0063	11.1453	9.6946	9.55515	9.89551	8.82342	9.26989	9.04798	10.0782	10.4054	11.0922	8.91539	9.31806	10.4837	10.1861	9.87094	9.87081	9.77919	10.074	10.2694	10.1082	9.88552	10.6406	9.50629	10.363	10.0418	10.1274	8.9838
sp|Q9BRX8|F213A_HUMAN	9.01317	9.9231	9.31923	9.97938	9.84336	10.2372	10.6703	11.1529	9.61096	10.2504	10.1416	9.66871	9.70534	9.8304	9.71448	9.9003	10.1386	10.5325	10.4513	9.9168	9.27325	9.30961	9.52544	8.82318	10.7113	10.1484	10.84	10.9114	10.4137	10.0437
sp|Q9BRZ2|TRI56_HUMAN	9.43612	10.6447	9.32329	10.2214	10.4289	11.2359	9.89155	10.1464	9.11292	9.5587	10.2706	10.562	10.0375	9.57508	10.0538	9.96805	10.1691	9.39891	10.2829	9.68213	10.1403	9.99872	10.0199	10.6615	9.59783	9.55407	10.3491	9.85641	9.69853	10.1237
sp|Q9BS26|ERP44_HUMAN	9.58508	10.0709	9.6316	10.1268	10.296	10.8098	10.2671	10.7846	9.03791	9.39008	10.3611	9.25792	10.1019	9.70624	10.0001	9.98853	10.3545	10.1732	10.4644	9.59203	9.94149	9.36978	10.0856	10.171	9.35222	10.0456	11.2353	11.0441	9.23524	9.51954
sp|Q9BS92|NPS3B_HUMAN	9.24082	8.65308	9.99425	8.8374	9.89262	9.57373	10.401	9.74327	11.3907	12.2731	13.3225	9.98749	9.59064	9.93469	10.2515	10.0257	8.72337	10.4212	9.0837	8.65917	8.76889	8.93831	9.86967	8.65842	10.152	10.5991	9.87334	10.8262	11.3109	11.0032
sp|Q9BSA9|TM175_HUMAN	9.81006	9.33045	10.4475	9.79123	10.1291	8.34097	9.21346	8.38797	12.4365	12.1127	8.58755	10.8942	11.0727	9.73055	10.1584	9.93043	10.0921	9.18882	9.70406	10.6411	8.62595	8.04223	9.78891	7.44645	10.8214	9.67404	8.51279	10.2549	13.7572	13.0761
sp|Q9BSC4|NOL10_HUMAN	9.6945	8.87222	10.125	9.31751	10.8067	10.4863	10.3412	10.3421	10.3665	9.64808	9.69072	13.2489	8.79906	10.1351	10.8961	9.52376	8.23401	11.1476	8.96056	9.3642	8.4024	10.2891	9.67506	10.1546	11.2961	10.7108	8.67611	10.7519	8.67017	11.3738
sp|Q9BSD7|NTPCR_HUMAN	9.51661	9.68539	9.61703	10.0656	10.5305	9.94023	10.66	10.5795	9.70724	9.6979	10.1444	9.79914	9.88428	10.1201	9.44642	9.68024	10.5034	9.92027	10.6378	9.86398	10.4123	10.1228	9.27726	10.1069	9.84758	10.7523	9.99547	10.0839	9.62546	9.77611
sp|Q9BSF4|CS052_HUMAN	10.175	9.53126	10.0846	9.31085	10.1274	9.69343	9.53037	10.1926	9.90416	11.4503	8.55373	10.37	9.33966	10.1857	11.7876	9.30429	9.3715	8.8993	8.59858	13.5896	9.40652	8.98383	10.0457	9.59633	9.87918	10.3136	10.9777	10.6644	9.48065	10.6521
sp|Q9BSH4|TACO1_HUMAN	9.49574	8.92158	10.1084	9.33608	9.61622	9.99267	11.0252	11.7033	10.0041	9.79676	11.1928	9.93753	10.9876	9.84542	9.90551	8.95749	9.8841	9.89699	9.95763	9.43495	9.50254	8.90954	9.85201	8.66742	9.93984	10.1556	11.3134	11.455	10.345	9.85967
sp|Q9BSH5|HDHD3_HUMAN	8.63459	9.20204	9.2832	9.38658	10.2812	9.56976	10.9175	11.2795	10.8357	10.6099	9.69984	10.2155	9.42818	9.22592	9.60157	9.70632	10.4808	10.1326	10.8011	10.7082	9.05736	9.63854	10.0164	8.34394	9.89742	11.1457	10.5432	10.208	10.4112	10.7382
sp|Q9BSJ2-4|GCP2_HUMAN	9.82406	9.51529	10.201	9.18022	9.98088	9.4418	10.5834	9.93577	10.6796	10.6579	9.3841	10.2763	10.4067	9.88261	10.8235	10.1011	10.0355	9.33028	9.7064	10.0534	9.89913	9.57689	9.88728	9.60806	9.64622	9.52046	10.8593	10.6419	10.3724	9.98838
sp|Q9BSJ5|CQ080_HUMAN	9.7154	10.1531	9.2157	10.5909	10.2842	10.597	8.7442	8.85575	10.7641	11.0798	9.9201	9.97291	9.94787	9.61662	9.41015	9.49979	10.2553	9.50373	10.9074	10.9661	9.64546	10.2297	11.4516	10.8936	11.0603	10.2117	7.44877	7.90871	10.7386	10.4116
sp|Q9BSJ8-2|ESYT1_HUMAN	9.93934	10.1054	10.2625	10.2768	10.7199	10.4005	9.78001	9.78812	9.2324	9.49501	9.64874	10.0945	10.3461	10.1326	10.2021	10.6498	9.48638	10.0657	9.73381	9.64023	9.43668	9.65801	10.0247	10.7851	10.496	10.4657	10.1594	10.1132	9.22147	9.63976
sp|Q9BSK4|FEM1A_HUMAN	9.13844	10.5356	10.7836	11.1821	10.6946	12.49	8.79135	9.2672	8.45392	8.66316	9.15603	11.2396	11.552	9.30871	11.5344	10.6385	10.5257	9.90201	7.62964	8.51334	9.05778	8.90453	10.168	10.4772	11.0332	10.894	9.04266	11.2991	9.34398	9.77955
sp|Q9BSL1|UBAC1_HUMAN	9.35142	10.0325	9.44769	10.8594	10.0749	9.83855	10.0413	10.7248	9.77714	9.85226	9.44321	11.2077	10.3364	9.76188	8.88575	10.2266	10.1142	10.6229	9.98848	9.41277	10.5776	10.0521	9.93766	10.0035	9.14252	10.2932	11.3701	9.77262	9.16499	9.68574
sp|Q9BSQ5-2|CCM2_HUMAN	9.2057	13.1157	10.1078	11.6932	9.53112	10.8748	8.63699	7.82093	9.42186	9.59194	9.47477	10.0052	9.02746	10.8961	8.97825	10.9034	10.0394	10.1767	9.8568	10.6419	9.98074	10.8387	10.1175	8.93001	10.1264	9.94981	8.97228	9.23827	11.3081	10.5382
sp|Q9BSR8|YIPF4_HUMAN	9.70206	10.9499	11.8406	10.5398	11.4619	10.4852	9.88016	9.67945	8.00792	7.453	10.889	11.4857	10.7694	11.2851	9.8542	9.61024	10.0972	9.98052	8.27479	7.75387	9.77127	9.57334	10.3206	10.3125	11.1384	10.5413	10.2657	10.592	9.34097	8.14393
sp|Q9BSV6|SEN34_HUMAN	9.07495	10.1608	9.9385	8.98149	8.95814	9.57903	10.0912	11.0167	11.0481	11.1511	8.44283	10.4298	9.00476	10.637	7.3593	11.8873	10.177	9.95531	10.7044	11.4024	9.73108	9.96094	10.1075	9.18629	8.96956	9.68464	10.3363	10.922	10.1497	10.9519
sp|Q9BT09|CNPY3_HUMAN	9.2697	19.581	12.3133	6.34695	10.5033	6.95073	9.15295	6.89473	10.7526	8.23459	9.65157	10.0447	9.10109	9.50111	10.0545	10.376	10.4375	10.5236	10.6135	9.69642	10.1597	9.28829	9.47157	9.82755	10.4294	11.2821	9.47878	10.8557	10.2549	8.952
sp|Q9BT17|MTG1_HUMAN	9.22152	9.30471	9.27087	9.98725	10.699	10.0093	10.0347	10.7209	10.7276	10.0242	10.4174	10.3324	9.45101	9.39581	10.8814	9.5796	9.87763	9.47162	10.8563	9.73679	10.3844	9.95315	9.72753	9.41567	9.8844	10.3234	10.5904	10.2111	9.63265	9.87729
sp|Q9BT22|ALG1_HUMAN	9.73551	10.0075	9.36993	9.28479	11.1591	9.80724	10.5857	9.8726	10.5391	9.63849	10.3778	10.2539	9.83144	9.11429	11.2637	10.2519	10.4913	9.05387	10.1687	9.1931	8.97219	10.0886	10.3035	9.68173	10.1153	10.0632	9.44366	10.5973	9.8617	10.8728
sp|Q9BT30|ALKB7_HUMAN	10.6908	11.1997	10.0252	11.0736	10.2076	11.125	8.77191	8.95956	8.68891	9.25769	9.65062	10.8168	9.63624	11.494	10.815	10.4144	8.94854	10.0088	8.56277	9.65287	10.1965	10.6457	9.53758	9.9671	10.6098	10.2858	9.55464	10.1623	9.89892	9.14173
sp|Q9BT40|INP5K_HUMAN	8.44428	10.2963	9.14939	10.8077	10.0172	9.44052	8.96819	11.7475	9.13855	11.9904	8.87893	10.301	10.064	9.54122	10.7557	9.98018	10.2328	8.84681	10.1022	11.2972	10.1918	10.2009	10.4763	10.3586	10.3215	9.46777	10.0821	9.75304	9.40573	9.74221
sp|Q9BT73|PSMG3_HUMAN	9.74559	9.51574	9.39231	10.049	9.52769	10.3695	10.7019	10.5191	10.0902	10.0889	10.4723	9.16967	9.8139	10.2153	10.5484	9.83275	9.89901	10.3493	10.5846	9.11487	9.67137	9.54622	9.6872	9.30336	10.06	10.5509	10.2686	10.7993	10.005	10.108
sp|Q9BT78|CSN4_HUMAN	9.44204	9.12112	9.03441	9.59648	10.429	9.77772	10.5507	10.5507	10.7696	10.7283	9.7692	9.48198	9.7047	9.65278	10.319	10.3228	10.0147	9.93969	10.4179	10.3772	10.7537	10.2223	9.64525	9.54191	8.17307	12.0015	11.8748	8.28106	8.62949	10.8768
sp|Q9BTA9|WAC_HUMAN	9.35075	10.6844	8.55215	9.75566	9.28575	10.552	9.6678	9.78613	10.9522	11.4131	10.4049	9.68468	10.1208	11.0122	9.40677	9.46448	9.44536	9.77159	10.4379	10.2512	9.96349	10.5125	9.80976	9.40691	9.54971	10.177	9.18525	9.25121	11.1274	11.0168
sp|Q9BTC0|DIDO1_HUMAN	9.68085	9.24999	10.248	9.47194	10.9296	10.2771	9.31146	8.72596	11.377	10.7281	10.3481	10.3838	10.8539	10.077	9.72664	10.2261	9.32622	9.689	9.68438	9.68492	9.52712	9.92909	9.6583	9.74153	10.4903	9.57513	9.34248	10.0336	10.8447	10.8577
sp|Q9BTC8|MTA3_HUMAN	10.6192	8.41196	10.0994	9.19821	10.8517	9.28985	9.7869	10.3828	10.7241	10.6359	9.40563	9.88575	9.78594	9.0503	12.8564	10.1901	8.96209	8.48457	10.0895	11.2897	10.1704	10.2094	10.1107	11.7017	9.37718	10.832	9.17497	9.36174	8.73277	10.3292
sp|Q9BTD8|RBM42_HUMAN	9.78892	9.81009	9.7583	9.90713	11.0688	9.27919	10.1312	9.73788	10.2703	10.2482	10.4939	10.0019	10.8306	9.73216	9.93322	10.0163	10.4135	9.02224	9.79497	9.76117	10.3631	9.57656	9.80945	10.5312	9.06255	10.358	10.147	9.92197	10.068	10.1622
sp|Q9BTE1|DCTN5_HUMAN	10.1857	11.4768	10.5364	10.3835	9.42475	10.0272	9.87597	9.91075	9.19787	8.98109	9.96861	10.4925	9.73391	10.1249	9.46814	10.364	10.0242	10.5011	9.66	9.66266	10.9083	11.3223	10.3043	9.84793	9.54676	9.28522	10.2976	9.81155	9.86363	8.81235
sp|Q9BTE3|MCMBP_HUMAN	9.597	10.294	9.49667	9.5093	9.62469	9.67155	10.4921	10.3731	10.4436	10.498	9.76166	11.1271	9.62063	9.71515	9.27821	10.2632	9.87776	10.3407	10.2644	9.75126	9.7434	10.3477	9.08462	10.0991	9.43399	9.86636	9.19473	9.78742	11.5404	10.9024
sp|Q9BTE6-3|AASD1_HUMAN	9.35388	11.0089	9.48239	10.1354	9.91088	10.4108	9.9311	9.69998	10.1101	9.95644	9.73155	9.9527	9.68348	9.55693	9.85401	10.8775	10.1114	10.1063	10.0124	10.1137	10.5237	10.4595	9.74622	9.89899	10.0008	9.80181	10.206	10.7309	9.68149	8.95069
sp|Q9BTE7|DCNL5_HUMAN	9.61342	9.78902	9.73058	8.90611	10.2747	10.0264	9.77097	10.533	10.6907	10.6651	8.24059	10.2733	9.19817	10.3048	10.0641	11.6915	9.81099	10.2209	9.38943	10.8063	9.69613	10.0781	11.031	9.63946	9.17124	10.3299	10.6283	9.41203	9.91033	10.1035
sp|Q9BTT0|AN32E_HUMAN	9.87777	11.0881	10.3893	9.82061	10.5129	9.01182	9.51352	8.40884	10.4288	10.9483	8.88769	10.0743	9.393	10.6526	9.21605	11.2251	9.4477	11.2501	9.59089	10.2625	10.7447	10.5669	9.57553	9.30999	9.58329	9.34442	11.0567	11.0248	10.1355	8.65811
sp|Q9BTT6|LRRC1_HUMAN	10.0332	9.94205	9.2251	9.0746	9.50097	9.00738	11.1393	10.3518	11.1746	10.551	9.86157	10.9506	9.3302	9.66726	10.2029	9.21734	9.45851	10.0805	10.8402	10.3909	9.33526	9.89677	9.43388	10.6309	10.3604	9.56389	8.86273	9.77731	11.7803	10.3585
sp|Q9BTU6|P4K2A_HUMAN	10.4501	10.1689	10.2521	10.2661	10.6106	9.90955	8.45474	8.40692	10.7437	10.7374	10.5858	10.6114	10.6394	9.47237	10.0663	9.65839	9.49558	9.20408	10.319	9.94759	9.3576	9.86411	10.638	10.6671	10.0549	10.1107	8.50067	8.82044	10.4431	11.5435
sp|Q9BTV4|TMM43_HUMAN	10.3523	10.1771	12.0867	10.1098	11.128	9.43141	9.61004	9.29903	9.26517	8.54046	10.2035	10.9328	10.5712	9.8559	10.7786	9.48761	9.94919	9.33438	9.4447	9.44207	8.7089	9.74611	10.5723	10.6785	10.7787	10.0378	9.77313	10.0677	9.3868	10.2501
sp|Q9BTW9-4|TBCD_HUMAN	10.0529	9.12315	9.93949	9.46853	10.0026	9.15137	10.5897	10.5225	10.8124	10.3373	9.77956	9.96834	10.161	10.0221	10.4253	10.0616	9.98519	10.178	9.68031	9.73864	9.96402	9.80629	9.52792	9.32293	9.62273	9.39333	10.2874	10.7275	10.8793	10.4686
sp|Q9BTX1|NDC1_HUMAN	8.81803	10.336	10.4328	9.97328	9.14147	10.8968	10.211	9.93282	8.72977	11.5279	8.97795	10.1241	10.1692	9.75652	9.37715	9.88369	9.48755	10.7244	10.5169	10.9824	9.37526	9.29978	10.6336	9.73754	10.0254	9.30349	9.7993	11.1925	10.0629	10.5702
sp|Q9BTY2|FUCO2_HUMAN	9.93895	8.65342	9.50028	8.87783	10.4783	9.2449	10.1552	9.87759	12.2247	11.0488	9.09722	9.69674	10.1967	9.54284	10.8144	9.19266	10.3595	9.31051	11.003	10.7864	9.74991	9.53343	10.3748	9.29724	11.0802	10.15	9.17564	9.36655	10.2491	11.0231
sp|Q9BTY7|F203A_HUMAN	9.40507	10.9115	10.8385	9.76981	9.86553	9.63358	10.2592	10.3649	9.55557	9.39621	9.84668	10.9301	10.2831	10.0558	9.60023	10.2097	9.36058	9.80683	10.2065	9.70046	10.3106	9.46712	9.38647	10.2819	8.94279	10.2492	11.7454	9.91964	8.91525	10.7817
sp|Q9BTZ2|DHRS4_HUMAN	9.53933	9.82837	9.92535	10.3343	8.16552	8.35441	11.1602	11.2458	10.5767	10.87	10.0099	10.4642	10.0029	10.0635	8.0569	9.07661	10.1421	10.8768	10.4854	10.8218	9.909	10.2374	10.6719	9.73005	8.27194	9.00476	9.79657	10.2937	10.6954	11.3892
sp|Q9BU02|THTPA_HUMAN	10.5011	10.7251	9.51749	10.6691	10.6552	9.46556	9.07599	9.22323	9.93948	10.2277	9.32791	9.67758	10.9132	10.8306	9.00703	10.1054	10.4811	10.2266	10.4573	8.97343	9.96989	9.72631	9.84201	9.37344	8.91919	10.7674	10.7523	10.2706	10.4392	9.93967
sp|Q9BU23|LMF2_HUMAN	10.3623	8.92782	9.7107	8.70801	11.0473	9.0519	9.54865	9.21061	11.9241	11.5086	9.85235	10.1407	10.0806	9.45309	12.2268	10.4048	9.85581	8.59739	9.31716	10.0712	9.65645	9.63805	9.49451	9.61103	10.4301	9.93563	9.44058	10.2453	10.5414	11.007
sp|Q9BU61|NDUF3_HUMAN	9.42713	9.96239	9.71886	9.86831	10.3749	10.2466	10.2688	10.0575	9.93157	10.1439	10.2318	10.6452	9.79531	9.23162	9.56838	9.69115	10.1297	9.41331	10.6975	10.596	9.66564	10.4285	10.7224	10.7609	10.2546	10.4861	9.21987	9.79811	9.29453	9.36937
sp|Q9BU76|MMTA2_HUMAN	8.9066	10.9432	10.419	10.7535	11.3329	11.4564	8.98793	8.71651	9.56473	8.91925	9.34345	10.3797	9.5896	9.23828	9.58465	9.6839	9.00897	8.95718	12.8886	11.3257	7.86341	14.6011	9.17475	11.7394	8.29249	8.95051	8.6184	9.12539	10.1637	11.4709
sp|Q9BU89|DOHH_HUMAN	8.02232	13.6213	7.82689	11.8608	15.4937	9.80696	9.3652	8.85577	8.22799	6.91896	6.53428	9.96498	11.5403	11.6876	11.1712	10.0272	10.7033	11.304	7.94516	9.12204	11.1474	10.1065	11.019	10.1372	9.4961	9.921	10.8922	9.39664	8.75056	9.13332
sp|Q9BUB7|TMM70_HUMAN	9.36264	8.35621	9.7957	9.3396	10.8993	9.49458	10.1802	10.6083	11.1449	10.8185	9.78701	8.89945	10.32	9.32954	11.1871	10.2788	9.96976	9.59483	9.90506	10.7284	9.6867	8.88409	10.0764	9.26528	10.3358	10.8668	10.7736	10.3159	9.50279	10.2927
sp|Q9BUE6|ISCA1_HUMAN	8.7417	8.46006	11.0445	10.9808	9.85272	10.0891	10.4893	10.2756	10.2309	9.83522	10.3043	10.1086	9.99287	10.4985	8.98692	9.66229	10.8127	9.62234	10.463	9.54849	8.75756	9.47435	10.5691	9.45981	9.81118	10.1137	10.5575	10.9893	9.97712	10.2904
sp|Q9BUF5|TBB6_HUMAN	9.99212	9.4391	10.1576	9.82169	9.84928	10.1709	10.0879	10.107	10.0299	10.3445	10.1077	9.71826	10.0848	9.90667	9.97462	9.75881	10.1415	9.92948	10.3563	10.0217	9.85763	10.0422	9.75386	10.1274	10.0338	9.68906	10.4193	9.67055	9.88428	10.5219
sp|Q9BUH6|CI142_HUMAN	9.17671	10.0141	9.3282	9.98517	10.2666	9.87209	9.70136	9.69026	10.7906	11.175	10.0361	9.83981	9.40168	9.62787	9.60996	9.88604	9.93234	10.682	10.8144	10.1698	9.65777	10.7055	8.02686	8.9827	9.14386	10.0359	10.4043	10.401	11.4776	11.1644
sp|Q9BUJ2|HNRL1_HUMAN	9.22799	9.3626	8.84816	10.0879	9.71311	10.1444	9.84304	10.0048	11.1483	11.6198	10.096	10.1944	9.807	9.71996	9.70603	9.88224	9.72746	9.65415	10.9645	10.2483	9.54767	10.0096	9.8797	9.68367	9.90635	9.88039	9.22895	9.81657	10.9277	11.1193
sp|Q9BUK0-4|CHCH7_HUMAN	8.87753	10.7273	9.05961	7.13242	11.5688	10.1503	10.9977	9.27725	9.91187	12.2973	9.91707	9.33908	9.06078	9.61468	12.2863	9.78118	12.548	9.44071	10.8232	7.18897	9.98777	8.98808	8.84517	9.76877	10.3946	10.8544	10.3427	10.6183	10.3134	9.88687
sp|Q9BUK6|MSTO1_HUMAN	9.42553	10.5379	9.97217	10.2855	10.0092	10.1132	10.2263	9.86396	9.7007	9.86552	9.62398	11.2516	9.57565	10.6621	9.66125	10.811	9.43194	10.3612	9.17208	9.4492	9.64636	10.3314	9.75996	10.2474	9.5838	10.6414	11.1538	10.7002	8.88071	9.05506
sp|Q9BUL8|PDC10_HUMAN	11.4858	9.02712	10.3466	9.33488	9.95052	8.98255	10.2267	10.6364	10.4886	9.52079	8.94134	10.0315	10.4381	9.73028	12.4061	9.88021	10.3549	8.41366	9.95112	9.85278	10.9426	9.86841	10.0128	10.1632	8.83932	10.1923	11.3268	10.1203	9.25709	9.27719
sp|Q9BUP0|EFHD1_HUMAN	12.1056	11.4592	9.69046	9.12957	8.51111	8.37367	11.3173	10.7218	9.34244	9.34884	10.7513	9.59171	9.90426	11.0532	10.2804	9.05293	11.2139	10.7241	8.68648	8.74166	10.3963	9.84612	10.1575	8.85777	8.86419	10.0423	11.6557	9.41167	10.6623	10.1062
sp|Q9BUP3-3|HTAI2_HUMAN	9.68114	9.91483	10.138	10.6752	9.7522	9.70247	10.2364	10.4801	9.46321	9.95653	10.7265	10.0085	10.4213	9.22326	10.032	9.33627	10.3149	9.9941	10.5234	9.41982	9.12765	10.5797	10.2699	11.016	9.90428	9.94957	9.87377	9.65555	9.49305	10.1306
sp|Q9BUQ8|DDX23_HUMAN	9.42901	10.2325	9.14227	9.77379	10.1727	9.88543	10.0007	9.8467	10.5092	11.0077	9.76955	9.9832	9.43868	9.00196	9.96271	10.2779	9.73846	9.88478	11.5043	10.4385	9.53577	9.56013	9.6945	9.4083	9.71186	9.9071	10.0993	10.453	11.0517	10.5783
sp|Q9BUR5|APOO_HUMAN	9.8754	8.16539	10.3693	8.20983	10.324	8.46467	11.189	10.9367	12.0296	10.4362	9.87432	9.65115	10.0912	9.4752	10.2658	9.6839	10.4454	9.65972	10.1149	10.7384	8.84911	8.59866	8.47559	7.5378	9.37544	10.5081	12.442	12.9116	12.2498	9.05193
sp|Q9BUT1|BDH2_HUMAN	9.39867	10.4792	8.6166	9.62367	9.91758	9.503	10.3057	11.1829	10.02	10.9526	9.66266	10.3633	9.54811	10.0682	9.325	10.4133	10.1266	11.2649	9.1997	10.0282	10.7654	9.73715	9.74247	8.50633	9.46395	10.3816	10.5447	10.316	10.1792	10.3631
sp|Q9BV19|CA050_HUMAN	9.53109	10.2062	10.8785	9.63968	11.2188	9.19723	10.2283	9.52224	10.105	9.47302	9.90556	9.11549	10.4962	11.2067	9.52141	10.3568	10.0243	10.39	9.75035	9.23319	10.5744	10.0276	9.41127	8.74979	9.18959	10.4433	9.86981	9.91263	9.89851	11.923
sp|Q9BV20|MTNA_HUMAN	9.24833	9.5376	8.63014	9.82003	9.74693	9.40423	10.6638	11.0844	10.5637	11.3008	10.615	8.73182	10.191	9.93737	9.88748	9.50558	10.7349	10.2364	10.609	9.55143	9.5771	10.4161	9.33515	9.08362	9.28786	9.63087	10.5647	11.3366	10.7315	10.0365
sp|Q9BV23|ABHD6_HUMAN	8.36962	8.42311	8.0862	7.92708	11.0849	10.4938	12.44	14.0308	9.61981	9.52471	8.63188	9.81178	9.07621	9.77338	10.829	10.1497	10.9343	10.7638	10.5016	9.52843	8.38368	8.5138	8.62482	8.72757	10.6763	10.2583	12.5432	13.926	8.99584	9.35041
sp|Q9BV38|WDR18_HUMAN	9.82396	9.44052	10.3001	10.1225	9.95432	8.90669	9.93272	9.54998	11.2786	10.6906	10.2152	10.3272	10.7175	9.77273	10.1601	9.92381	9.90434	9.66558	9.641	9.67257	9.9375	9.89283	9.68722	9.8264	10.1471	10.1555	9.83261	9.03782	11.0166	10.4664
sp|Q9BV44|THUM3_HUMAN	8.97127	9.8067	8.51993	10.1665	11.0412	10.3637	10.1184	9.52052	10.3769	11.1148	9.48654	10.6489	9.60738	10.1303	9.44608	11.1301	10.0294	10.2318	9.23096	10.0585	9.84867	10.0436	9.77583	9.61378	9.96483	9.56087	11.1316	10.7221	9.97795	9.3608
sp|Q9BV57|MTND_HUMAN	10.9695	9.86777	8.46661	9.14724	10.6512	9.10286	11.4169	9.70246	10.4739	10.2016	9.33456	9.38846	9.16129	11.4556	9.64905	9.98738	10.9343	10.2693	10.3993	9.42073	12.9177	12.7726	8.22929	7.64234	9.09876	9.00043	11.4527	9.93549	8.98937	9.96134
sp|Q9BV79|MECR_HUMAN	8.79834	8.40971	8.888	9.8651	10.1519	9.99193	10.7751	11.5457	10.954	10.6201	9.98833	10.5211	10.1931	8.39489	8.92956	10.1893	11.0559	9.13252	11.4979	10.0973	8.59252	9.14719	8.76346	8.72581	10.2028	10.06	10.3156	12.1444	11.7665	10.2817
sp|Q9BV86|NTM1A_HUMAN	10.3478	10.3439	10.2834	9.64949	9.50563	9.8732	10.7656	10.5599	9.46809	9.20308	8.78448	10.5402	9.11544	10.4319	9.71768	9.94037	11.2231	10.6581	9.71531	9.87336	10.9794	10.4092	9.62275	9.50405	9.31338	9.85563	11.2465	10.5989	9.03067	9.43942
sp|Q9BVA0|KTNB1_HUMAN	9.46964	10.9218	8.2026	9.16122	10.8733	9.98312	11.0141	10.4113	9.82815	10.1348	9.94985	10.4739	9.75554	9.51553	9.88183	10.4595	9.9516	10.0844	9.84258	10.0853	9.3158	10.3597	9.78065	9.99393	9.90026	9.00476	10.9216	10.956	9.75683	10.0105
sp|Q9BVC4|LST8_HUMAN	9.5878	9.1709	9.04274	9.32514	10.7134	9.98877	10.0846	10.1596	11.3692	10.5579	9.21726	9.36791	10.4412	9.94282	10.2451	9.44682	10.265	10.7157	11.3048	9.05341	9.88551	9.9607	9.42066	9.41419	10.462	10.1915	9.66982	9.13506	11.166	10.6945
sp|Q9BVC6|TM109_HUMAN	9.08465	9.5531	9.32138	10.6036	9.3925	10.6144	9.73138	11.6171	9.67289	10.409	9.70155	10.766	9.43213	9.92993	9.38419	10.8655	9.89567	10.0098	9.21865	10.7965	10.3801	8.59173	9.40882	8.66405	8.77789	11.6048	12.5444	10.1223	10.0739	9.83212
sp|Q9BVG4|PBDC1_HUMAN	8.94853	11.7564	9.27302	11.8229	9.83053	11.1038	9.0623	9.5252	8.56969	10.1077	8.97023	10.4477	10.5748	10.14	9.35932	11.7876	9.09826	9.98418	9.16057	10.4773	10.0281	9.56308	10.5157	10.1078	10.1281	9.86888	10.7504	10.4757	9.12886	9.4335
sp|Q9BVG9|PTSS2_HUMAN	10.5468	9.35907	11.6368	9.34415	9.51323	8.71949	9.59056	10.3987	10.3094	10.5818	9.39885	6.65961	10.6014	10.9807	12.8243	9.97324	8.16503	9.51733	10.0953	11.7843	9.35325	10.0203	11.0195	11.4183	9.44221	9.50485	9.55019	9.81983	9.81806	10.0535
sp|Q9BVI4|NOC4L_HUMAN	10.6352	11.0143	11.3421	9.74733	10.5799	9.66842	9.39578	8.81394	9.64154	9.16156	9.48454	9.92459	10.063	9.28863	10.7474	10.056	9.93591	9.42219	10.2131	10.8646	10.1446	8.80207	10.1549	9.88861	8.67314	10.5542	11.8104	10.752	8.64302	10.577
sp|Q9BVJ6|UT14A_HUMAN	9.02467	9.86651	10.0862	9.92617	9.67635	9.57497	10.616	9.67433	11.1758	10.379	9.92674	9.92074	9.63704	9.76993	9.74267	10.7778	10.0369	10.5688	9.72637	9.89308	9.29899	9.93573	10.2232	9.29296	9.47425	9.66812	10.4454	11.7416	9.88717	10.0325
