,symbol,ensembl_gene_id,external_gene_name,DMSO.168vDMSO.24_logFC,DMSO.168vDMSO.6_logFC,DMSO.168vDMSO.72_logFC,DMSO.24vDMSO.6_logFC,DMSO.72vDMSO.24_logFC,DMSO.72vDMSO.6_logFC,Erl1.24vDMSO.24_logFC,Erl10.24vDMSO.24_logFC,Erl3.168vDMSO.168_logFC,Erl3.24vDMSO.24_logFC,Erl3.6vDMSO.6_logFC,Erl3.72vDMSO.72_logFC,Lap1.24vDMSO.24_logFC,Lap10.24vDMSO.24_logFC,Lap3.168vDMSO.168_logFC,Lap3.24vDMSO.24_logFC,Lap3.6vDMSO.6_logFC,Lap3.72vDMSO.72_logFC,Sora1.24vDMSO.24_logFC,Sora10.24vDMSO.24_logFC,Sora3.168vDMSO.168_logFC,Sora3.24vDMSO.24_logFC,Sora3.6vDMSO.6_logFC,Sora3.72vDMSO.72_logFC,Sun1.24vDMSO.24_logFC,Sun10.24vDMSO.24_logFC,Sun3.168vDMSO.168_logFC,Sun3.24vDMSO.24_logFC,Sun3.6vDMSO.6_logFC,Sun3.72vDMSO.72_logFC
4921,1579,ENSG00000165533,TTC8,0.278803988886872,0.41798209099716904,0.12101145639369199,0.139178102110298,0.15779253249318,0.29697063460347695,0.21647949327923,0.24132001484963,-0.0423042577224504,0.18893713510452104,0.25464403185905105,-0.11518882946845699,0.349461392138943,0.279143795427556,0.0234350983205806,0.108500019555237,0.32677550846643894,0.0235508834301019,0.154270183734584,0.61646559693529,0.274445126391035,0.275976425693666,0.18437793378261302,0.21770553283800897,0.205735372642437,0.199932113063972,-0.390519453642089,0.0457714169037455,0.17809283413516197,-0.166308696870806
4922,12402,ENSG00000165527,ARF6,0.0158653328546629,-0.12964139954450898,-0.098718947037485,-0.145506732399171,0.114584279892148,-0.0309224525070235,0.169293180470692,-0.0269057628135937,0.131590722014741,0.0720789456811269,0.0125477037372358,-0.0646656114504607,0.0631711345496361,-0.0297257280561031,0.0806518713438296,0.0200689142791222,-0.0425764321411667,0.0166714850805669,0.0839879008904687,0.4061730339940479,0.3981568750141021,0.0179130271648437,0.0112214381501158,-0.202226779846784,0.10911001886291699,-0.297148391011743,0.0850022582105084,-0.168167950291926,-0.279243200237188,-0.00320761823827582
4923,513,ENSG00000165526,RPUSD4,0.3324137077004,0.11496247740519801,0.12223673012547501,-0.217451230295202,0.21017697757492498,-0.007274252720276929,0.266600838479109,0.328817461710938,-0.155709700083414,0.18582976663306103,-0.0409290054452459,-0.10018021083108501,0.315697807330342,0.45896789693396894,-0.116967908210906,0.336554308589729,-0.0214487304322474,-0.0609147156394264,0.0112063804708279,0.530979931741212,0.385331775666445,0.308432886512848,0.0145897271581582,0.0360147793359677,0.253693416488825,0.6612083257430931,-0.426662760103335,0.390141972510105,0.14177539430073902,-0.138302923940931
4936,713,ENSG00000165480,SKA3,-0.9892509542136,-1.09815484661693,-0.518872725031735,-0.10890389240333,-0.470378229181865,-0.5792821215851949,-0.504948764936029,-0.48437100138301703,0.255607489344232,-0.481921923439658,0.520370709194672,-0.11012260700127902,-0.288841602688072,-0.7412854695737049,-0.0245531656279785,-0.318917768293122,0.554437271027416,-0.336400418672673,0.30994965357013204,-0.915361143579613,-2.7151491109209402,0.33944651599892,0.315142722475809,-1.29165247140667,0.102579261625554,-1.62439054639138,0.18962806772065197,-0.34776492984148905,0.00497356212451174,0.27347268285806103
4937,8012,ENSG00000165476,REEP3,0.0759247351680547,0.15312357916492902,-0.15412714265419,0.0771988439968738,0.23005187782224498,0.30725072181911794,-0.0792810694400783,-0.0868949734823812,0.034612883403141004,-0.0578428344201894,0.00932464753607087,-0.20406561984700103,-0.0120211374567934,0.0479221734050612,0.0193976854306251,0.0110469941861392,-0.114991604191145,-0.0191407745194684,0.10694591262109801,-0.34724077962700395,-0.0902733029155516,0.127371354347627,-0.12194565113344001,-0.0575182992850814,0.0933866702099473,0.132368163444863,0.11661969245938199,-0.00190801948545749,-0.309095583027754,-0.0469191023118586
4938,3121,ENSG00000165475,CRYL1,0.29705547983093605,0.41108664249325894,0.110363388937464,0.114031162662324,0.18669209089347102,0.300723253555795,0.0118481320991517,-0.0828372414623446,-0.272891123281336,0.123428533812105,-0.0511900013260749,-0.23765481984126396,0.27795037294358305,0.29952214015351897,0.0543908563569073,0.13246879066486802,-0.0262224250491392,0.116029532431142,0.0863487832655951,0.16666853842101098,-0.420183986184771,0.17921421461622897,0.0473470957605453,0.114263193571644,0.0455922119580303,-0.0845565390060759,-0.41052808911711897,0.0948508492611865,-0.0123736029403056,0.0430532678762957
4939,11276,ENSG00000165458,INPPL1,0.0354398787958896,-0.0184555146010457,0.0168500841187916,-0.0538953933969353,0.018589794677098,-0.0353055987198373,0.0413585583738246,-0.00639154944484566,-0.0837348345992774,0.00764320161634242,-0.0733917915566752,0.15677371296165,-0.0496187616330497,-0.0219356667835788,-0.270792898306058,-0.013732018104306,-0.0537610600155174,-0.0784252115268226,-0.0946773052451717,-0.153231387795653,-0.167008042154832,-0.16882962336686202,-0.0129319457173852,-0.20117348354916603,0.0306078101695523,-0.0113590884418996,-0.131034326448493,0.181548711491325,-0.0158960823551691,0.0197585044009424
4942,388,ENSG00000165424,ZCCHC24,0.3823106227960011,0.38739910870638794,0.11698797859228699,0.005088485910386921,0.265322644203714,0.270411130114101,0.15856273070346,0.31720613989862395,0.157597719091228,0.26415839766054,0.15226845205713901,-0.0333974602102044,0.248715063586957,0.16179798833798903,0.131040248124925,0.231082764619129,0.0587758477927712,0.120872398482733,0.10121958159159401,-0.0204478758834315,-0.6256784030491329,-0.0564993733905094,0.00902934959895184,-0.279964180543946,0.132554395405981,-0.0405293074240594,-0.0523544524978707,0.197838708682068,0.0196865654527385,-0.034279631245553
4943,7620,ENSG00000165417,GTF2A1,-0.105506911518691,-0.31107888651055393,-0.11720195786203999,-0.205571974991863,0.0116950463433488,-0.19387692864851397,-0.00583149404125314,-0.0480991637886111,0.0886990190847601,-0.122220344214038,0.0683727181773421,-0.10419212778050098,-0.00766362905411992,-0.0207577017272321,0.0638649439767602,-0.06306374808538501,0.17854915528381302,-0.0118504858796958,0.13560569036363498,0.35033963946159996,0.562869255227578,0.22330083397979997,-0.007243102728409209,0.0842853213997245,-0.0237519784457205,0.107016864934856,0.11217600392872,-0.20986810077085896,-0.0262773022538246,-0.0907811329039017
4944,9091,ENSG00000165416,SUGT1,0.0660346088442524,0.13170095552261601,-0.13600391154528202,0.065666346678364,0.20203852038953402,0.26770486706789803,-0.032926919597264,-0.12065395087725399,0.0752674412698485,-0.163829600177734,-0.0502672957276377,-0.167882801615533,-0.122024461239365,-0.175366140479554,0.100067616341125,-0.12603679183167,-0.14519325493748,-0.16313798883478,0.141262890210017,-0.276287376042161,-0.213753728013974,0.0855316693626773,-0.207054028127602,-0.047784055429717004,0.0874846575906765,0.322600319350826,0.48900611576331804,0.0647205836175188,-0.19127229824087602,0.0155370279762884
4945,12557,ENSG00000165410,CFL2,0.0137455928312546,-0.0401729138889454,-0.148236799909769,-0.053918506720199995,0.161982392741023,0.10806388602082301,-0.0518808095967391,0.08509228640629599,0.19277029057996803,-0.102596984020226,-0.0643931659092758,-0.173653591264797,0.008783842690980521,-0.20157940325492602,0.107806985958342,0.0084591190882044,-0.122996110114877,0.03312335420420799,0.229382373387064,-0.427298779249117,0.120076927328299,0.28892047327824105,-0.11956289994888301,0.246616584011291,0.00798680085474353,0.0652546641552104,0.30624456995905297,-0.0298735938507472,-0.269669245966798,0.0427957840433502
4946,3215,ENSG00000165406,MARCH8,0.200818515209072,0.24988075957812397,0.0423888221029292,0.04906224436905201,0.15842969310614302,0.207491937475195,0.196460527337506,0.44920687402902904,0.305623166669464,0.310291558663823,0.22351002889523,0.0781104436944365,0.28103215003090604,0.45293080756273,0.33433213490086894,0.38129326368129207,0.12252078925879901,0.15339771537524402,-0.0074866763219947905,0.425375220945646,0.30083528084656896,0.14731320111624,0.11377794332218301,0.29608482481259,0.318054349346487,0.760636028026647,0.5901282509960171,0.526257687206506,0.17818484410243898,0.304229366125599
4948,4509,ENSG00000165389,SPTSSA,-0.18483415294486102,-0.185950943660854,-0.173361743560786,-0.00111679071599347,-0.0114724093840746,-0.0125892001000681,-0.191520140273492,-0.24474782693706,0.0339448997584859,-0.16957030664383602,-0.0171973003014536,-0.08446215532075599,-0.149927982729737,-0.114604632323667,0.035046637419307,-0.21647114555221397,-0.113502064794188,-0.0699151601385617,0.11939298477252999,-0.0492165495011963,-0.7318948317688921,0.0575878384163528,-0.156348234285814,-0.206750668376151,-0.144651103779938,-0.292429326210635,0.0850750317696076,-0.20926437484254398,-0.349294877424714,-0.0484978688641092
4950,10757,ENSG00000165355,FBXO33,0.0476499763648772,-0.22008328887709197,0.032833814019479005,-0.267733265241969,0.0148161623453982,-0.252917102896571,-0.0562508256191376,-0.0035956214145141797,-0.0500430567251254,0.0846609506090936,-0.167065504638918,-0.11270271825793199,-0.0890309475075818,0.025485425073187,-0.066552323605984,-0.0423593381745477,-0.29955631415875106,-0.0351209740730754,0.234847268710406,0.181416902573875,-0.530956502908386,0.181880749802055,-0.28546673778934,-0.107518566748397,0.120812235792601,0.435172261454175,0.0876855885086761,0.00674784221330873,-0.175041776128262,0.0229467335870575
4951,6357,ENSG00000165338,HECTD2,-0.160706451655783,-0.0582721658287296,-0.0263772869526117,0.10243428582705301,-0.134329164703171,-0.0318948788761179,-0.27859111128547304,0.0705815783380321,0.0526699204317899,-0.178160688777235,-0.0500493560773644,0.0226808007253178,-0.15761061395617904,-0.230041237030585,0.21772234842548102,-0.122081473043301,-0.20084013780214702,0.0433384618409183,0.0413125976415688,-0.42975589528733904,-0.839024308691818,0.0461923973574996,-0.134066772933675,0.163251267975337,-0.0651879986463583,-0.302857133651364,0.11450322761675999,-0.0332939414761217,-0.281423126098757,0.16441123200869198
4952,2137,ENSG00000165323,FAT3,0.41549757039606,0.271333510671601,0.108582967216184,-0.144164059724458,0.306914603179876,0.16275054345541698,-0.14286406056721399,-0.0954099064285652,0.28639919796072,-0.14142998145766103,-0.364543418075519,-0.244242547269844,-0.10841398079610999,-0.153391516819458,0.28333204594140504,-0.0698615777898962,-0.39476134153583103,-0.28580135226236897,0.175383800068018,-0.612630090116069,-0.9589646429275429,0.0688005819772,-0.106815947643113,-0.43558192800507106,0.253571457862883,-0.0164841364141905,0.726004144824346,0.0639045293126904,-0.26141908714400103,0.40787328548119395
4953,9015,ENSG00000165322,ARHGAP12,0.0716216398971907,-0.0339279951213156,0.0954429093615575,-0.10554963501850599,-0.0238212694643668,-0.129370904482873,-0.0254591529315631,0.09780399598365198,0.0539794086496307,0.0496385732246085,-0.11257263639965301,0.0451610663284328,0.0158309512062721,-0.0257911516791888,0.0182112152943682,-0.10357819821944801,-0.134996988725863,0.0151597750058027,0.0104292636512072,0.272084471562441,0.125181286814797,0.155977860379404,-0.09792708882377699,0.20287901919770002,-0.00128444171037247,0.38205175585074497,0.12193196207360302,0.063148503032499,-0.11878233679867098,0.141422699351315
4955,943,ENSG00000165304,MELK,-0.9006308344188281,-0.9956330309328509,-0.554489837001788,-0.0950021965140225,-0.34614099741703996,-0.441143193931063,-0.6141719969586911,-0.811629898583768,-0.0112505620737493,-0.587222850542051,0.32046086060957896,-0.0905843613484697,-0.501024672589927,-0.7782236643716359,-0.224834573380293,-0.47250431029257794,0.344063442985655,-0.391785943756879,0.33986589581861,-0.8751147718458259,-2.6823983643809397,0.298424548163954,0.2733191342958,-1.59002019013814,0.004926322985656871,-1.8110995702401498,0.22811096490441896,-0.5220726961947629,-0.13895267908803602,0.22875796251329
4957,3358,ENSG00000165283,STOML2,0.15127880966293397,0.0838890898311267,-0.0185626643662549,-0.0673897198318072,0.169841474029189,0.10245175419738199,0.0778500298950128,0.0853764375192909,0.00130132574553044,0.0505156569344381,0.00858938544131845,-0.086927502057925,0.10009111839166401,0.145411813365315,1.3827433728024e-05,0.0916353642270255,0.0207989148199283,-0.0415395836959196,0.0629254004518202,0.11238757766378,0.49433295664403404,0.125115264382964,0.0836487723297503,0.155055668750235,0.170728497964832,0.18668376760501898,-0.104644998365354,0.0940951820088211,-0.0022734208974997602,-0.149747436144549
4959,179,ENSG00000165280,VCP,0.4198920765573979,0.31280466841300497,0.15657885381386702,-0.107087408144393,0.26331322274353103,0.156225814599138,0.13986472531605498,-0.00966568499353831,-0.0260990828500192,0.17794867426792801,-0.038791202037032006,-0.154492399344906,0.132908819900596,0.336355521185094,-0.007617366828709671,0.165912090357895,-0.0125924775813882,-0.0728526061821154,0.106153021586095,0.0169006197592883,-0.17542901267675798,-0.0350563060081937,-0.0903816843905966,-0.369266228799742,0.10955495830116302,0.246318331809222,-0.584153320223853,-0.144228253974793,-0.259300099007839,-0.5150420681111441
4960,11740,ENSG00000165275,TRMT10B,0.0562914986208653,-0.0501893995109728,0.130306714517563,-0.10648089813183802,-0.0740152158966977,-0.18049611402853602,0.0135961996638091,0.0845730766745309,0.0776722779427539,0.0819082458097035,-0.0595636758214935,0.036408816413960994,0.0567714671909383,-0.319893603781712,-0.2925007918357,-0.18276013972316701,-0.198154882303455,0.213145086798974,-0.156668687412301,0.513913506922459,0.46778652471391297,0.0162130491932152,0.008988150732249891,0.205017712762441,0.12378836372884801,0.17769393945322898,-0.241086969467697,0.18819142167373498,-0.17932318937006198,0.12348252345545402
4961,5158,ENSG00000165272,AQP3,0.456741250356471,0.158861861702927,0.815875731749088,-0.297879388653543,-0.359134481392617,-0.6570138700461611,0.335867090486499,0.48172791558843603,0.00809248518032077,0.5849743586992939,-0.0502025903845344,0.229314732562061,0.35317301448047206,0.40816548964475496,-0.7346007244440809,0.390801686328375,0.0578059400816463,0.5731583249436479,-0.158035138288664,0.38762928252669,-1.92877572196973,-0.0369623279092207,0.0619405635735811,-0.535197924946646,-0.33641849060062,0.47976850188554493,-3.01877859356949,-0.805985056953792,-0.18834435268167302,-1.60190581343845
4963,6266,ENSG00000165264,NDUFB6,0.12324205967324302,0.0655648425153614,-0.14472103195859803,-0.0576772171578812,0.267963091631841,0.21028587447396,0.0235090142105974,-0.0314088946942126,0.27216679683690803,-0.0036832175409751704,0.117861286785738,-0.0758536705182405,0.15687637465609,0.0110229566502973,0.2987969998542,0.0838068394388892,-0.0166549846297158,0.0919197799087359,0.175888270066084,-0.613292054775799,-0.5005445993363961,0.137669342416499,-0.0155796230479059,-0.007588811402720091,0.0839910445848466,-0.378846954555281,-0.005760137335751821,-0.135082729939308,-0.0780653625099357,-0.130153452149166
4966,12226,ENSG00000165240,ATP7A,0.0191133107094945,0.0849402542779631,-0.22320034128943897,0.0658269435684686,0.242313651998934,0.308140595567402,0.11271650983234299,0.00408882300402956,0.18169668662434102,0.0671777644338786,-0.0030197364560256104,-0.10839743049159899,0.0659948409848297,0.057917459552035006,0.149841841776005,0.13141289733979303,-0.019038045205738,-0.118207953486115,0.140399116702352,-0.22546674319274201,-0.7154724315494129,0.0855909470067723,-0.17992018914680605,-0.14456242138007,0.0721811518699863,0.004586649597088771,-0.00375350590746369,-0.11474121142117501,-0.16829846623074698,-0.190332934568835
4972,1198,ENSG00000165195,PIGA,-0.505322149963336,-0.6302095033891291,-0.474348485764744,-0.12488735342579199,-0.030973664198592002,-0.155861017624384,-0.0284202973974937,-0.31766489432704,0.10711472406795802,-0.174273398227049,-0.0109871568745981,-0.45883286681784,-0.137686962309878,-0.310606026376852,0.10637391425777198,-0.249229192047821,-0.0516530235436245,-0.21901900009617298,0.212112420381001,1.00638607612515,1.06088947415072,-0.14907202900493202,-0.284591169873991,-0.4560309061007729,-0.060321077271723,-0.23730107669933698,0.006119365585546929,-0.314377896713088,-0.24128275759509998,-0.0920694546717122
4973,8963,ENSG00000165192,ASB11,-0.168912079029924,0.34023991570035494,-0.32214291428113695,0.509151994730279,0.153230835251212,0.662382829981491,0.0196692567277248,0.24985839163479398,0.21492172745641394,0.0891287819704479,0.25249227675577696,0.0988028222347104,-0.0243477989593348,-0.020180031075965,0.490949590968678,-0.0173299880197792,-0.148349697451922,0.172784013975618,0.0898457654887637,-0.57739877258245,-0.4779558022409221,0.32691895469075893,-0.0381304792334607,0.5368666018466179,-0.0751347072983778,-0.31490051910774,0.7534370334107959,0.24399983474258496,-0.39355033095788,0.138480108724749
4975,5617,ENSG00000165175,MID1IP1,0.272764129665812,0.212996504382419,-0.0925644795304836,-0.0597676252833935,0.36532860919629606,0.305560983912902,0.331283271800417,0.7351139371182049,0.272551575340657,0.591923468241755,0.419105869175997,0.0820938973233472,0.313514254240357,0.621454306561705,0.419803205823637,0.268139194169413,0.199286515703032,0.160856061586732,0.124209117307965,1.83291406604634,1.0037611450259498,0.225903860475287,0.233131007840465,0.49157005000685794,0.13201745767670098,0.22501801676728897,0.49702817268180793,0.207079194885205,0.645118828501289,0.132634371398371
4976,5671,ENSG00000165169,DYNLT3,0.15493202803707198,0.0340318719709242,-0.0268456396921195,-0.120900156066148,0.18177766772919202,0.0608775116630438,-0.184282390613853,-0.165364444159047,-0.27467472521713,-0.19349114710773002,-0.12861409155337,-0.345292373317687,-0.123713214293391,-0.303678957755852,-0.35257129399400705,-0.24894985292761396,-0.115851585157899,-0.35019146133336404,0.16980155025936,-0.141391372360612,-0.385792496601337,-0.0473275301606126,-0.293230470048211,-0.384616836259945,-0.15221883581527,0.32922679507188696,-0.673082047114097,-0.146263630339664,-0.29202392406383304,-0.48675667988196497
4985,8806,ENSG00000165113,GKAP1,-0.0973989988204097,0.0625294950361299,-0.0883947812441942,0.15992849385654,-0.00900421757621545,0.150924276280324,-0.0476087691885561,-0.0025538659902712897,0.17206772949819799,-0.221467581589655,0.11227985623555099,-0.16744676467809902,-0.01952415057039,-0.300220355156037,0.00437833546622104,-0.20574734006354,0.169234308498058,0.0743770826424898,0.0202299693218452,0.924994559996262,1.15761279439282,0.13563274489303997,-0.0545005415670479,0.174950921128085,-0.0902448184674666,0.507527537006829,0.44296140215285296,0.0886833112982433,0.133715613233151,0.120028207497179
4987,5990,ENSG00000165097,KDM1B,0.168008042339592,0.398274214946435,0.22377055890664604,0.230266172606843,-0.0557625165670537,0.17450365603978898,0.35480470202500397,0.309271207981084,0.0862366060497528,0.27477026814962,0.267558815224129,0.0121000758642152,0.174809737414387,0.464825577704045,0.0720001285045211,0.27745279344300894,0.30143185904215697,0.15884372857172302,0.11480518730144,0.81315383334565,1.27451950587208,0.37236890118940597,0.26750549796235895,0.35636523089308797,0.0994169044588592,0.821913875256905,0.455427342945057,0.46563496438311397,0.29698018715589003,0.472941353596494
4993,9830,ENSG00000165046,LETM2,-0.15652798620253303,0.0413002538719916,0.5179854643027679,0.197828240074524,-0.6745134505053011,-0.47668521043077705,-0.46509787040855394,-0.535727572763288,-0.414478275646115,-0.314802265809784,0.0262611505762955,0.32109476121313,-0.0712882363282805,-0.42480218694564,-0.280909666594645,-0.602379784676719,-0.17385542081464,0.479420635615366,-0.11237860264828999,0.878764067832774,0.131473011569006,0.217006924541242,-0.0148469124174136,0.899970857757448,-0.47979069630250104,-0.5657903992014921,-0.7237527719504151,-0.450585197221839,-0.0890166062011603,-0.134169259122498
4995,11284,ENSG00000165029,ABCA1,-0.0608482762534971,0.139792456384594,-0.0115960828723365,0.20064073263809099,-0.0492521933811606,0.151388539256931,0.602745852998265,0.5715009476009979,-0.16925003334281302,0.545501935361778,0.356472049161131,0.00732572037382636,0.271254038996307,-0.9530764515389191,-0.5551440364180379,-0.55783030240534,0.212296963324393,-1.12866749954675,-0.402511433616768,0.16918233393095597,-0.21665943934812198,-0.16803041816317302,0.103365331662383,-0.20786233329314702,-0.0994033810706619,-1.97552637198581,-0.498580702606405,-0.388121157697741,0.08930461216430802,-0.456752568306763
4998,7063,ENSG00000165006,UBAP1,0.0805190655494917,0.0502736810535142,0.0525208407176262,-0.0302453844959775,0.0279982248318655,-0.00224715966411201,0.172640827065613,0.20405872717638898,0.11903353869745201,0.18172547024707,0.0691968621472544,0.0209510255840132,0.149534337654015,0.058060652109291,0.18569179470030603,0.11767970320844401,0.16178294475169,0.00202492445735761,-0.0910461780993453,0.3598080119019221,0.0553891254683946,-0.210905403424648,-0.0287937152797738,-0.15106649971087,0.11994246981821499,0.330579661434029,0.073581673061952,0.19179087427094502,0.168139304624224,0.0172220304910746
5000,7313,ENSG00000164985,PSIP1,-0.159752737253264,-0.000750029894556163,0.0313695331234308,0.159002707358708,-0.19112227037669502,-0.032119563017987005,-0.040167868286974995,0.0843473365144015,0.25335468739461997,-0.0347310013037512,0.263291488190441,0.204549459834648,0.0684411899395418,-0.0812053796145356,0.154253623250054,0.00447361856617835,0.287294746810792,0.0122231882563155,0.0536867846704247,0.47503945204140996,0.76427272036153,0.240019038495857,0.26551603898959303,-0.0109705036162639,0.215307703062457,-0.244383867484948,0.357367603186825,0.0900211504158834,0.0856878424472848,0.48707343733250397
5002,11750,ENSG00000164978,NUDT2,-0.0270666212706276,0.09983720798266099,-0.0133576519662875,0.126903829253289,-0.0137089693043401,0.11319485994894901,-0.0016726642134144301,0.0389605641642276,0.10393619447863901,0.13195719912236,0.0793220974081407,-0.0670080113874034,0.00645502500481786,-0.10060202259025698,0.146012459567177,0.0354192453141628,0.148963690213133,-0.05697329000931299,0.0853497606083831,-0.15030032033959698,0.385426487306167,0.123436704274789,0.132811254096463,0.192138565234979,0.0206125044837963,-0.298213453053524,-0.354085111197096,-0.0738326582707436,0.13542312965175698,-0.18199033539945997
5004,188,ENSG00000164975,SNAPC3,-0.41655707609066206,-0.22560680372984399,-0.28158315716581894,0.19095027236081696,-0.134973918924843,0.0559763534359746,-0.151894418997957,-0.1910887572036,0.0306062673401667,-0.120964845098795,0.113358510153745,-0.12396608416294999,-0.157315813518423,-0.37560851819956703,-0.0817386764237782,-0.311600035355459,0.0445647332399075,-0.184341645697159,-0.041270626931948995,0.176023782834963,0.512917047937999,-0.0491683326566907,-0.17690559372394601,0.0976508875970991,-0.22974439018019396,-0.286955760394021,0.0215374368944915,-0.247333074201244,-0.0277636708917908,-0.20113991982912197
5006,13098,ENSG00000164967,RPP25L,-0.00279412480590182,0.17872627165657698,-0.18310344406916298,0.18152039646247897,0.18030931926326105,0.36182971572573996,-0.022005121385214998,-0.0294417578873742,-0.053354568373627995,0.0277477354255767,-0.0058940702192245105,-0.20304227700416397,-0.0154986839136933,-0.11257928744300999,-0.153693474706124,-0.0808114576065464,-0.0580874773294587,-0.163005643995651,0.00405211210946684,-1.10508585236047,-0.9347423293951608,-0.11705846543909401,-0.0266746677629484,-0.144498150588538,-0.10634429106827302,-0.324576200062287,-0.17311761145265697,-0.127310769045107,-0.0754766831256942,-0.267674491972265
5008,12825,ENSG00000164953,TMEM67,-0.00809682827131761,0.0755111301984487,0.141382151979287,0.0836079584697663,-0.149478980250604,-0.065871021780838,-0.0978166976664626,-0.0907321272962896,-0.11638626859371999,-0.0924355125840644,0.0031283649896888697,-0.0379273420238459,-0.0512050975315843,0.056767586751720986,-0.140208551981913,0.0286435342946783,-0.022196445952921,0.0539262952508838,-0.169863785865821,-0.43416366890432107,-1.11392499556198,-0.10470181547495,-0.175982446540275,-0.0867445944908488,-0.08929932032324302,-0.352746825237696,-0.690739586337543,-0.153209494936587,-0.112444746243355,-0.259321519741776
5009,6096,ENSG00000164951,PDP1,0.126988113151391,0.0298883446955654,0.0251734479340897,-0.0970997684558261,0.101814665217302,0.00471489676147566,-0.11458580955358999,0.00172907366118851,0.0457211267685653,0.0147977499690096,-0.252610142404059,-0.0708298213466747,-0.0670436724899445,0.250273063843804,0.14848858503221202,-0.0468927987385905,-0.339305077284164,0.00511881994430968,0.23751606573187,0.6231936673913461,0.662214353583275,0.41017868222266296,0.18648996650529395,0.34937966995730296,-0.00985821954363488,0.27017515278909,-0.0560569132441644,0.0473691276210815,-0.529148988503044,-0.0275853182225456
5010,359,ENSG00000164949,GEM,-0.863869232340244,-0.7041431120023741,-0.5879438724408879,0.15972612033786998,-0.275925359899356,-0.11619923956148598,-0.384013528364639,-0.324865602898301,-0.104069250575,-0.42077249478996703,-0.19353845734299696,-0.37432229512315296,-0.34412968616008605,-0.5072359852921661,0.14137419921449498,-0.284462853076476,-0.72968748819163,-0.0945331042395292,-0.006744256874156179,-1.2017551685324,0.742750024684873,-0.0150078179359094,-0.17834561455605,0.344446575043143,-0.515838089429396,-1.2755034106593202,-0.16731016700380302,-0.412533765737714,-1.09424896493553,-0.40431916568802095
5015,6156,ENSG00000164934,DCAF13,-0.160304937423076,-0.269078651838133,-0.307346396469566,-0.10877371441505698,0.147041459046491,0.0382677446314333,-0.1234838513269,-0.0345131956595101,0.15727427362430302,-0.0868274055168244,-0.131200302308964,-0.192396161894255,-0.0510230596671263,0.0319198539619212,0.21658736058715,0.0338552352518315,-0.0145769864172982,-0.16586535318003198,0.0130716024751034,1.4067324687689098,1.7028081542773899,0.17212141325640898,-0.08297190144524201,0.0663345082915132,-0.0726929947097762,0.179953750531844,-0.10118882512963799,-0.17502942738088,-0.188552802450575,-0.29849398782062897
5016,12450,ENSG00000164933,SLC25A32,-0.0162093544587338,-0.0962465775353553,-0.0622400995103382,-0.0800372230766214,0.0460307450516044,-0.0340064780250171,-0.235456348315492,-0.18008538186791603,0.00892661184886969,-0.260158592984169,-0.165483059839684,-0.258535104650455,-0.135884065981146,-0.286432355689486,-0.09644041382654,-0.233499726735528,-0.240073796212995,0.0177368578742649,0.0826912398873185,0.914609145000668,0.5162244061404551,-0.0706547028060009,-0.382346056590004,-0.0932777414138693,-0.0490429205802071,0.0839273729625406,-0.0748719921779967,-0.12319524871402002,-0.367719345724933,-0.08053256750769601
5017,317,ENSG00000164932,CTHRC1,-1.08604177063625,-1.05196713635179,-0.537507649372122,0.0340746342844596,-0.548534121264124,-0.5144594869796639,0.0425700029322271,-0.515236948194879,-1.2018853291841,-0.251672560187882,0.0228346541183035,-0.406673117591767,-0.157625581144868,-0.6480826161109399,-1.3489315254116,-0.410050540955751,-0.0408620746536269,-0.558169834326186,-0.25353009942932697,-1.71005397167535,-1.9077710194764799,-0.45584844800698704,0.07394748427045901,-1.14762627943254,-0.177873338143857,-2.05238832468068,-2.16049646355136,-0.579080796126065,-0.295662526512344,-1.32559288690639
5019,5752,ENSG00000164924,YWHAZ,-0.0903332338087194,-0.11541494516854599,-0.0669891613723915,-0.0250817113598262,-0.0233440724363279,-0.0484257837961542,-0.0443625536805624,0.0202867836808611,0.0342799883645456,0.003281322930285,-0.0483720266263559,-0.0939559100969717,0.0313253836551379,-0.0075707355684636705,0.0279893060323861,0.0779203495155923,-0.0214145825659955,0.0606739231052832,0.125532187584967,-0.41594364732530603,-0.0467311406075089,-0.0218944200630218,-0.0884987229569518,-0.14899230477448902,0.104558304131651,0.667938302768896,0.42576656496058,0.215461833315374,-0.0863535065816628,0.249078862846767
5023,8582,ENSG00000164902,PHAX,0.0789222884711613,0.11460934499071,0.131034061731802,0.0356870565195483,-0.0521117732606403,-0.0164247167410919,0.0212197702698938,0.0126628679606336,-0.0465842297047434,0.0639532375456923,0.131365233600627,-0.0406417847348028,-0.0245433679290138,-0.0610413071744331,0.0386190586437371,-0.117287540039408,0.136806767223354,0.0116413926155445,-0.0608919741664787,0.0350881119299551,-0.562363059032879,0.0159632299344405,-0.0913965723291981,-0.11787796798659,0.0599221649363368,0.17162195578279202,-0.0553257310981011,-0.0826900564763821,0.12744035877728999,-0.07735136028965202
