DMSO_1,DMSO2,Erlotinib1,Erl2,Lap1,Lap2,Sor1,Sor2,Sun1,Sun2
9.42513,9.53004,9.28647,8.98431,9.55921,9.64034,10.9452,11.3886,10.7772,10.4636
10.1653,10.2664,9.62706,8.08157,10.2848,10.4116,10.1802,10.2662,10.3244,10.3925
11.1895,10.5948,10.1262,10.7678,11.1395,9.18193,9.39376,8.37827,10.0353,9.19295
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.32003,9.58956,9.90262,9.37467,9.08804,8.87943,10.0489,10.7651,11.3095,11.7222
11.0321,10.6805,9.52189,9.67278,9.78462,9.2961,10.3268,10.6042,9.71481,9.36629
9.39561,9.50803,9.98762,9.51081,10.787,9.71175,11.293,10.533,9.412,9.86111
9.84323,8.12335,7.35872,8.83044,8.53911,11.212,13.3306,11.3338,10.8593,10.5694
9.52305,10.3259,9.47843,9.60412,9.95886,10.5026,9.19925,10.7125,10.2238,10.4715
9.96174,8.38637,9.686,8.2354,10.6402,11.3653,9.50379,11.4516,10.6213,10.1483
10.4368,10.6385,10.4499,9.97241,10.5681,9.92836,8.31969,8.59335,10.4968,10.5961
9.3248,10.2424,9.79429,10.0535,9.45968,9.85405,10.014,10.8821,10.5251,9.85009
9.90169,9.73265,11.0786,9.90574,9.78356,10.3904,9.04408,9.29567,9.59122,11.2765
10.2704,9.32109,9.10868,8.88323,8.40249,11.797,12.6322,10.2781,9.32683,9.9799
9.98124,9.75652,9.89578,10.2463,10.657,10.1449,10.0182,10.365,9.08267,9.85245
9.61884,9.43145,10.4246,11.0734,10.838,8.68771,9.53914,10.2904,9.96273,10.1337
10.926,9.59219,10.2489,9.29164,7.61744,9.92423,11.2239,10.8178,9.59299,10.765
10.5172,10.4232,10.1055,10.3982,10.5144,9.07139,10.3806,10.4438,9.63036,8.51532
8.93414,9.50388,9.6211,9.3196,10.3504,10.2381,10.581,10.7831,10.2379,10.4308
8.01089,9.70438,13.0553,14.5497,8.48723,10.9644,8.3835,7.65407,7.06228,12.1281
10.8819,12.3634,10.1407,12.1703,4.89985,6.71949,9.43609,10.5997,10.9181,11.8705
9.45985,8.75588,10.0033,10.2514,10.6639,9.68175,10.6818,10.7379,9.88394,9.88025
9.72633,9.71755,9.76964,9.71519,10.7631,10.3678,10.3232,10.6279,9.70314,9.28616
10.0124,10.1067,12.7862,10.1972,9.81545,10.0989,8.46344,9.01974,8.79894,10.701
9.25145,8.43402,9.42534,10.0152,8.02227,9.37952,9.98491,11.8526,12.7363,10.8985
9.29121,8.96269,10.0654,10.0897,10.1236,10.1749,9.87502,9.91073,11.0205,10.4863
7.70746,11.8625,11.2973,11.2553,9.99416,9.17913,7.52326,6.69204,13.765,10.7238
11.8766,11.0663,10.9601,10.7849,10.1662,9.41109,6.92192,7.20347,11.5294,10.08
9.10896,9.30642,9.57649,9.49504,9.87311,9.94728,10.6059,11.0202,10.7953,10.2713
9.0661,9.49481,9.50739,9.16368,10.2706,10.0674,10.2487,10.8429,10.6702,10.6684
9.42181,9.73098,9.30188,8.60324,9.19767,11.2364,11.7034,9.70598,9.61671,11.4819
9.30894,9.71584,9.2337,9.42579,9.92476,10.1182,9.88507,10.8016,11.2993,10.2867
10.0689,9.82131,10.1393,9.73345,9.91881,10.2612,9.97327,10.0217,9.7374,10.3247
9.99053,9.73554,9.88381,10.0593,9.18184,10.0023,10.381,10.6943,10.1466,9.9247
10.2212,9.00144,9.62329,9.10757,10.1558,10.4046,9.73985,10.1411,10.7234,10.8818
9.81089,10.0836,10.7404,10.3854,10.0604,9.54291,9.81469,10.0682,9.5264,9.96708
9.93874,9.04049,9.67023,9.07729,8.15746,10.6632,10.1821,10.7498,11.258,11.2628
10.6633,10.8887,9.27533,9.36694,9.21824,8.88931,10.2127,10.5538,10.7301,10.2015
10.1898,9.61869,9.51117,9.75614,10.0204,10.1757,9.55312,10.0472,10.9746,10.1531
9.11321,9.94037,7.33457,9.08585,8.31798,9.56553,11.6213,14.7836,9.95856,10.279
9.77021,10.2556,6.72347,9.4963,8.76729,11.0491,14.8021,13.1033,7.24126,8.79136
10.1199,10.2103,9.40708,9.36525,9.37729,9.82673,9.67495,10.6541,10.7883,10.5762
8.28385,9.49201,9.41792,9.50833,10.3429,10.2922,10.2437,11.514,10.3883,10.5168
9.82045,9.39669,9.53257,9.92823,9.96201,9.68953,10.5052,10.16,10.747,10.2585
9.71781,10.3401,10.587,9.61063,10.2935,9.63968,9.4517,9.84793,10.0984,10.4133
8.27111,10.4193,10.709,10.1528,11.3274,10.2683,8.71215,9.54981,11.2565,9.33358
10.3926,10.1383,8.66694,9.55468,10.9552,9.10524,9.9694,10.9217,10.3882,9.90773
9.69505,9.45652,10.8694,10.3443,10.5435,9.69772,9.10753,9.0771,10.0146,11.1944
10.7321,10.7149,9.24612,8.87624,9.89264,9.01287,10.7753,10.0653,11.346,9.33865
7.46911,7.78802,10.6449,9.68421,11.5371,10.4048,9.80641,10.4366,10.9127,11.3162
9.83373,8.48142,9.66262,9.71536,8.37679,13.4817,12.0165,8.8085,10.0486,9.57482
8.86603,9.22129,10.3085,10.0842,10.843,10.4564,10.0066,10.2795,9.73634,10.1982
10.156,10.601,10.2052,10.1639,10.1248,9.48229,10.4662,10.3955,9.02703,9.37804
9.12564,9.24449,9.98373,10.4412,9.63269,10.4279,10.1989,10.0203,10.6586,10.2666
9.9174,9.96709,9.73899,8.57347,10.1448,11.153,9.78529,8.61886,11.5058,10.5953
10.3246,10.5486,11.5997,10.7311,10.284,9.80647,9.71597,8.48014,9.25628,9.25313
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
7.2409,12.2413,7.65709,25.6317,6.49631,5.013,4.73073,6.47838,9.04801,15.4626
9.22057,9.54331,9.76136,9.37687,10.0073,10.0246,9.92122,10.5535,10.8045,10.7868
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.29127,9.41658,9.9496,9.11318,9.83135,10.2323,9.31136,10.0038,11.5508,11.2997
10.5091,9.3185,9.49043,9.27532,9.31742,10.9813,11.4022,11.0695,9.61278,9.02335
9.03807,9.70926,8.89212,8.72485,9.75854,9.84043,11.1994,11.6499,11.1967,9.99063
9.17795,9.79725,7.62872,7.21574,7.81541,8.03043,11.656,13.3274,13.3222,12.029
9.50588,8.77648,9.22554,9.52799,9.16435,9.84587,10.7174,10.8502,11.3585,11.0278
6.14984,8.18382,10.75,17.3454,9.21075,9.56349,6.61474,7.73732,12.7439,11.7008
9.99709,9.90076,10.3596,9.89586,9.90367,9.83874,10.0526,9.65152,10.403,9.99722
10.1608,10.0906,9.9316,9.51753,9.86198,9.67111,9.8919,9.75585,10.8867,10.2318
9.27373,10.4835,10.2723,10.8994,10.1715,10.7931,8.76815,9.97362,9.67515,9.68959
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.68799,9.76738,10.3373,9.67866,10.8878,10.4315,9.82688,10.0692,9.40983,9.90353
10.1226,9.851,9.9176,9.81332,10.4088,9.91285,10.348,10.2793,9.67468,9.67192
8.72941,8.96913,10.5632,9.27926,10.3374,10.2786,9.58492,10.8619,10.5702,10.8261
9.60347,9.35594,10.7155,12.3069,11.2795,10.1447,9.12337,9.40117,8.66382,9.4056
8.59631,9.12204,10.7438,13.45,9.01287,10.6304,8.20411,10.0771,11.228,8.93532
7.35612,7.8318,7.97129,10.8846,7.02229,12.8465,7.16309,12.4063,16.7006,9.81737
9.5952,9.86308,10.7974,10.9822,11.0605,10.5411,8.74983,9.52154,9.56748,9.32169
10.7818,11.3098,10.0401,9.64876,7.59779,9.38869,10.4463,10.3218,9.91873,10.5463
12.1549,11.3287,11.5863,10.5054,9.46802,9.69792,9.11543,8.05042,8.65831,9.43465
11.8838,11.6798,11.1107,11.2888,10.8584,10.0786,8.35112,7.76792,8.43976,8.54112
7.83527,8.55503,9.3551,9.902,10.8197,10.868,8.74091,8.97253,12.1346,12.817
9.67678,10.3981,9.4841,9.20211,9.94148,9.944,9.587,9.58569,10.8356,11.3452
9.30309,9.03667,10.0738,8.74694,9.53293,10.862,11.1974,10.8785,9.65172,10.7169
9.75545,10.0612,10.16,9.97384,9.31674,9.86481,8.93752,9.80348,10.9239,11.2031
9.37395,11.0919,11.0839,10.7303,10.6727,8.54614,8.59417,8.19118,10.3748,11.341
9.29017,12.5372,9.70017,10.779,8.96331,11.6643,8.10516,8.38259,9.40201,11.1761
6.91704,7.18199,9.89095,10.7502,8.81861,7.72317,17.6103,21.4908,5.55709,4.05986
10.054,9.46037,8.88564,9.82065,10.9329,10.0893,10.257,9.29812,10.6131,10.589
9.98616,9.36689,9.45669,9.27186,10.2355,10.732,10.1697,10.1031,10.3409,10.3372
10.9534,9.68705,10.0877,10.3253,9.3736,10.1274,9.65927,9.88382,9.7771,10.1253
8.23728,9.77152,11.1835,9.02761,10.0225,10.2054,9.69207,10.1531,11.6014,10.1056
10.1285,10.0574,9.77006,9.56649,10.1941,9.66113,10.4767,10.4352,9.89603,9.81433
9.64717,11.1689,8.88615,9.88115,10.488,9.46606,9.51763,10.3392,11.433,9.17276
9.0828,11.1444,8.66176,9.14714,9.49435,9.44652,9.81492,11.4474,10.7533,11.0073
9.2671,10.045,9.43012,9.16431,10.1559,9.67917,10.3409,10.3383,11.2129,10.3662
10.034,10.2134,10.0429,10.1032,9.1916,9.42449,8.90253,9.06283,9.52854,13.4966
9.624,9.9016,9.30786,9.46454,9.5265,9.87751,9.99297,10.4825,10.9554,10.8671
10.9461,9.93431,10.1322,7.91367,10.1608,10.3489,9.60604,9.41635,10.3275,11.2143
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.88717,10.1673,10.2929,9.92158,9.83899,9.89404,9.41444,10.0507,10.1827,10.3503
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
11.05,9.26271,8.40681,8.07323,8.38233,13.1977,12.033,8.64703,9.77292,11.1742
10.314,9.44677,9.06143,7.72398,12.2171,12.0049,10.6991,10.7635,8.52955,9.23973
9.7567,9.73787,9.95858,10.3649,9.07144,9.94361,10.0913,10.1,10.588,10.3876
9.81871,9.72251,9.86872,9.50022,9.80343,9.63564,9.96688,10.2019,10.9443,10.5377
9.05615,10.8059,9.95995,9.69742,10.0746,9.99589,9.50654,10.4251,10.5187,9.95974
11.1035,11.3814,10.0311,9.68328,10.6354,8.81534,9.81141,9.87097,10.575,8.0926
9.9005,9.83839,8.55961,10.8702,10.2183,9.76639,11.0828,11.6674,9.48851,8.6079
9.62987,9.47035,9.34491,9.1361,9.82387,10.7812,9.43542,10.3074,10.4856,11.5853
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.51556,9.6516,9.73682,10.1563,9.95695,9.30118,10.4301,10.436,10.8857,9.92977
10.4657,9.21708,12.7519,13.8348,11.1558,11.5074,7.65901,6.67206,8.1182,8.61806
9.97911,10.6092,9.86289,9.98842,9.85477,9.07708,10.2831,10.1324,10.1194,10.0936
10.4426,10.4216,7.80643,9.02705,9.38415,12.8053,10.7038,10.6228,8.78461,10.0017
9.63363,9.51283,10.055,9.51185,10.0734,9.64404,10.533,11.0583,10.0298,9.94816
9.48038,9.07495,9.48604,9.95599,9.3779,9.71324,10.9883,11.0562,10.6206,10.2464
9.55469,9.46194,9.13726,9.09324,10.071,10.2859,10.634,10.6767,10.6216,10.4638
11.4898,11.5575,10.0285,9.32314,10.0986,9.56598,10.0864,9.55181,9.56247,8.73587
8.95112,9.26681,10.3196,9.47058,10.2023,10.5621,9.84797,10.7328,10.3667,10.2799
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.99356,8.112,9.34087,9.28344,10.2812,11.6268,9.87073,10.1,10.3755,12.016
8.96004,10.0585,9.96677,10.2968,9.96708,11.4339,9.5221,9.24877,10.2893,10.2567
10.1078,9.9319,10.5065,10.6589,9.68223,9.91834,10.9053,10.0602,8.9943,9.23454
9.45975,8.38223,11.2674,10.6186,11.1065,12.7198,9.8426,8.8159,8.71522,9.07203
10.449,9.83208,11.4744,12.5578,9.8483,10.3677,8.6185,8.5519,9.83626,8.46411
10.3334,10.8997,10.8725,10.7171,8.75624,8.60562,8.92997,10.0066,10.5256,10.3532
8.86259,10.488,9.62208,9.00955,9.69567,9.2609,9.56067,10.8738,12.1065,10.5202
10.2693,9.69531,10.3748,10.1178,10.0971,9.69459,9.55134,10.1409,9.6688,10.3901
9.44791,9.4805,9.79435,9.16874,10.0265,11.9175,9.27757,9.62414,10.2705,10.9923
9.20385,9.86674,10.0338,9.14324,9.5092,9.64829,10.4997,11.9412,10.1674,9.98661
9.69269,9.30071,9.83628,9.37164,9.16379,10.7083,12.4892,10.1424,9.41408,9.88087
8.9276,9.08896,9.49107,8.48843,9.67859,10.2731,10.5416,11.5277,10.858,11.1249
10.9707,9.88951,9.882,8.95755,8.49369,9.76563,11.2861,10.6058,9.57812,10.5709
9.98406,9.59604,9.28563,9.12464,9.65803,9.87592,9.94479,10.0358,11.7924,10.7027
9.87246,9.90606,9.15693,8.92407,9.50413,8.96007,9.89456,10.4719,11.3337,11.9762
9.43655,9.45182,9.88867,10.2554,10.132,9.83192,9.69129,9.26552,10.7097,11.3372
8.96176,9.11738,9.68291,9.4906,10.0811,10.4053,10.2637,11.0837,10.0409,10.8727
10.0333,9.8456,9.23026,9.87383,9.72063,9.64013,10.0344,10.2136,11.0692,10.3391
8.72754,9.56095,10.0756,9.69893,11.1009,11.9793,9.50465,9.91999,9.65109,9.78116
9.34247,9.81542,9.025,9.03854,9.27695,8.97615,11.1286,11.8596,11.4729,10.0643
9.99369,9.43429,9.11363,9.35294,10.627,9.90077,9.82855,10.5865,10.9714,10.1912
9.13071,9.73302,9.8889,9.78689,10.2627,9.12098,10.5056,11.2594,10.1831,10.1288
9.67034,10.1081,10.1578,9.75824,10.4439,10.3749,9.46555,10.0848,9.90846,10.0279
9.56003,10.7653,10.3109,10.0339,10.8735,10.2546,9.10134,9.71221,9.39201,9.99627
8.89981,9.43297,10.0933,9.92761,10.164,10.0089,10.2113,11.0793,10.2577,9.92514
9.87696,9.87079,10.1998,9.9435,10.3191,10.0534,9.96015,10.0658,9.98618,9.72433
10.4174,12.6461,9.72001,9.36838,11.4849,9.9454,6.55067,7.94299,12.7018,9.22241
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.74658,10.3183,9.64271,8.97247,11.9247,12.7758,8.07278,9.91421,9.70849,9.92395
9.37419,9.96336,9.42243,9.81664,9.3954,9.78323,9.60755,10.3631,11.4209,10.8532
10.4411,10.0877,9.17014,10.1247,8.87673,9.50704,11.097,10.6506,10.1336,9.91135
10.4203,10.1421,9.65939,10.4111,9.32776,9.43467,11.7246,10.1075,9.50411,9.2684
10.1229,9.34609,9.80844,10.0193,9.56874,9.73569,10.3605,10.41,10.1912,10.4372
10.0232,10.3206,9.52629,9.36264,10.0952,9.69444,9.75374,10.544,10.7101,9.9699
8.77959,9.7688,9.22313,9.47229,10.1785,9.77996,10.4088,10.6433,11.0692,10.6764
9.60568,10.13,9.99596,9.39729,10.0513,9.88857,9.12444,10.0053,11.3083,10.4931
9.52426,10.3229,9.87322,10.0005,9.63266,9.9101,9.802,10.1413,10.2225,10.5705
9.73689,10.0898,10.4539,11.0659,10.4816,10.293,9.20734,8.98838,9.93901,9.74411
10.5483,10.0147,10.2645,9.73405,9.53701,9.96768,9.98472,9.87432,10.3782,9.69652
8.70347,9.17735,9.749,9.27295,10.789,10.3024,10.2723,10.6768,10.1403,10.9164
9.66815,10.2917,10.2786,9.80871,10.0902,9.44439,9.92464,9.73545,10.6576,10.1005
11.0061,9.84907,9.76399,9.25238,8.763,10.294,11.944,10.2646,9.31028,9.55255
9.86716,9.60664,9.35396,9.17361,7.53299,9.4282,12.8937,9.8638,9.98936,12.2906
11.836,9.28958,9.97964,9.42871,7.81226,9.8126,11.1671,9.82508,10.057,10.7921
11.0636,11.9519,9.6983,9.55406,10.0064,8.92898,10.5315,10.919,8.89482,8.45142
10.1934,11.2236,11.3819,11.5495,6.59885,6.13928,10.4953,10.9271,10.4066,11.0845
9.7432,10.5825,9.37263,9.04955,8.36534,9.73918,10.1558,12.7067,11.1679,9.11718
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.33164,10.1677,9.88563,9.37265,9.58668,9.79825,10.635,11.1127,10.2704,9.83939
9.31561,10.1727,10.0566,10.7202,9.59791,10.2023,9.89822,10.7209,9.51418,9.80145
10.4051,10.4893,9.70054,9.67578,10.1634,9.81344,9.92088,10.4666,10.4327,8.9323
10.4257,10.8913,9.42154,9.797,9.43684,9.54991,10.7116,11.2332,9.60546,8.92738
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.6025,9.24726,9.3196,9.19375,8.9306,11.1135,12.3017,10.1394,9.38185,9.76983
9.414,9.84658,10.3175,9.46978,9.10118,10.3824,10.0336,10.8422,10.7698,9.8229
10.4242,10.1828,9.98293,10.4439,8.93601,10.411,11.045,10.2081,9.49531,8.87072
12.712,13.1868,9.4475,10.071,11.4169,9.98336,8.54638,7.95445,8.12116,8.5604
9.31378,8.7935,8.79949,8.41395,8.384,8.97827,12.452,12.7329,10.9985,11.1335
9.46791,9.78688,10.0177,10.8554,10.5481,10.4352,10.1285,10.0805,9.09909,9.58077
10.3497,10.5882,9.74423,10.7329,9.90741,9.65932,10.3809,10.8396,9.17564,8.62206
10.3342,9.95602,10.8825,8.69446,9.81799,11.6946,8.92904,9.77855,10.2519,9.66069
10.0589,9.10897,9.02691,9.4637,9.62282,10.1736,10.4516,11.0304,10.1093,10.9538
9.57781,9.69792,10.0013,10.2054,10.1691,10.1101,9.97104,10.3347,9.64174,10.2909
8.78642,10.3059,10.675,8.79789,9.64959,10.4622,10.0409,9.84198,11.4589,9.98114
9.1409,8.54091,11.2713,9.813,11.7367,10.5281,8.17895,8.82856,10.5752,11.3864
9.60737,9.46464,8.72857,9.02965,9.68315,10.5552,10.3588,11.2248,12.1081,9.2397
9.8718,10.2593,11.4287,11.0945,10.166,10.2497,9.11178,9.39689,8.43958,9.98186
9.71857,9.93188,10.1358,9.66357,9.87951,9.93387,10.1623,10.5189,10.0781,9.97751
11.9789,10.0386,10.5683,11.2801,6.82649,7.11909,11.4083,11.7531,8.91458,10.1125
9.49127,10.1146,9.88904,10.6295,10.0993,10.0291,10.5623,10.8445,9.39675,8.94362
10.3528,10.1398,9.92703,9.63739,9.71181,9.27538,10.4987,10.9734,9.88074,9.60292
9.90608,10.0688,9.66464,9.45896,10.6805,9.92846,9.17133,9.8756,10.7015,10.5442
9.16658,9.31825,9.32748,9.19738,10.8822,10.2242,10.546,11.099,10.1715,10.0674
10.9265,9.41116,10.3097,10.3073,9.28053,10.2876,11.7096,10.5826,8.56297,8.62218
10.1675,11.1255,8.49324,8.55709,9.24874,9.92568,10.6231,11.2009,10.6891,9.96923
9.45129,8.64002,14.7285,10.4929,10.825,10.0769,8.2482,7.89306,8.57164,11.0725
10.4906,10.1401,10.0602,11.2736,10.228,9.57086,10.7047,10.1545,8.76359,8.61402
9.54937,10.7082,9.64095,9.38737,9.51852,9.03336,10.0351,10.9914,10.5543,10.5815
8.62345,8.39841,10.8669,10.1181,9.51369,11.585,10.1599,10.1223,9.71548,10.8967
9.68856,9.35485,8.72672,9.41454,10.1803,10.4693,10.0467,11.0195,10.7663,10.3333
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.9931,10.0615,9.68998,9.70907,9.46553,9.7387,10.6785,10.4194,10.2972,9.94696
9.94852,10.5415,9.7129,10.5129,10.0838,9.5589,10.2936,10.1719,9.90038,9.27565
9.70462,10.2798,9.39957,8.8632,10.8733,9.96984,10.3614,9.84918,10.5933,10.1059
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.60604,9.40034,8.84103,11.3585,10.1145,9.48304,9.65617,10.0121,11.2641,10.2641
9.45829,9.26026,10.6914,10.4402,11.0157,10.046,10.3452,10.3657,9.19105,9.18616
9.2567,9.84623,10.0798,10.6378,9.63146,9.56855,9.92646,10.7857,10.2093,10.058
9.23453,10.7186,9.7985,10.2248,9.431,9.30552,10.3725,10.4956,10.0572,10.3618
9.84302,9.83705,10.3726,10.3529,9.97374,10.993,10.0007,9.64601,9.48069,9.50023
9.58333,9.76458,10.3029,9.84956,9.97902,9.94092,9.62093,10.0318,10.401,10.526
9.62585,9.9021,10.293,9.96769,10.4952,9.89634,9.94103,9.80791,10.0326,10.0383
10.1452,10.4117,10.211,10.3475,10.4339,9.81298,9.77207,9.28206,9.9817,9.60196
9.01769,9.54994,8.97554,9.91282,9.44968,10.0948,9.96802,12.1849,10.4046,10.442
9.56496,9.85535,9.32913,8.83704,9.79756,11.0075,11.1776,9.62207,9.96831,10.8404
10.6733,10.2236,9.90702,10.0439,8.85723,9.56511,10.6039,9.63992,9.95385,10.5321
11.7373,11.2024,9.95926,10.7932,8.02895,9.85548,11.7183,8.90701,8.63898,9.15911
9.8694,9.02235,10.2093,9.83945,8.33152,9.90023,9.51104,9.41046,11.3787,12.5276
10.3619,9.73836,11.0719,10.3809,9.06622,10.0802,10.3905,9.23626,9.03378,10.6399
10.6436,9.51994,10.294,9.46024,8.8536,10.0338,11.4971,9.67087,9.73422,10.2926
10.7426,10.2884,9.70989,9.92152,8.93462,9.50734,10.4216,10.1325,9.81141,10.5301
10.1524,9.53354,10.4174,9.8069,8.81499,10.967,11.2987,9.26132,9.69503,10.0526
10.9123,9.48084,10.5747,9.93633,9.59391,9.55858,10.9239,9.33767,9.20873,10.4731
9.63532,8.01801,9.924,9.09691,9.34643,10.26,12.6485,9.38407,10.3705,11.3164
9.95036,10.1504,10.247,9.62189,9.95288,9.76521,9.67826,10.1961,10.164,10.2739
12.2152,9.89866,8.49598,8.20731,10.4136,9.36194,9.7508,9.40724,11.3664,10.883
9.38568,9.56287,10.2352,9.49281,9.93683,9.91167,9.74631,9.79895,11.1704,10.7593
10.5025,10.5852,9.90508,10.0777,9.78467,9.6749,9.53584,9.62687,9.93704,10.3702
9.10047,9.5888,12.4439,12.048,10.8169,9.89332,7.66654,8.42826,9.54316,10.4707
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.79407,10.2166,9.49246,9.8228,10.0729,9.65171,10.362,10.4448,9.99737,10.1454
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.83378,9.25706,9.48971,9.52607,9.25356,9.92078,10.3026,10.0977,11.2745,11.0443
9.74798,10.438,10.0066,9.47703,9.67704,9.78141,10.2465,10.4085,10.3057,9.9112
9.94507,10.275,9.69449,9.66869,9.72826,9.64522,9.82623,10.5746,10.3539,10.2885
11.3644,9.41164,9.18232,9.58806,8.67738,10.4711,12.4309,10.0301,9.36077,9.48334
9.65784,10.8848,9.33353,11.3759,10.4539,9.80887,10.2249,9.38959,9.6812,9.18963
14.1533,10.1321,8.53714,10.3939,12.0928,14.004,8.63215,8.81162,6.66342,6.57947
9.99951,9.57432,10.1382,10.5205,10.7094,10.1402,9.1855,8.73954,10.9496,10.0431
10.5384,9.6794,9.40911,8.52221,9.79148,9.872,10.8785,10.6229,10.6828,10.0031
9.24719,9.33396,9.50797,9.19288,10.1775,10.2324,10.3818,11.0876,10.4885,10.3502
10.5122,9.82681,10.7286,9.411,10.1781,11.4378,9.2169,9.83791,9.73114,9.1195
9.79716,10.9039,9.97623,10.3036,10.3227,10.5849,8.85025,8.69921,10.0138,10.5483
10.5157,7.90071,9.48241,9.14876,8.09597,11.5959,11.1979,12.438,9.54965,10.075
9.70094,9.28541,10.2395,9.95882,9.84778,10.2166,10.0875,9.49456,10.7134,10.4555
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
8.42971,8.52503,10.2369,10.0674,9.8663,9.72983,9.27474,9.68223,11.9156,12.2722
10.0264,9.73051,10.3239,10.4584,9.94346,9.74856,9.39441,9.15479,10.5328,10.6868
10.9158,10.385,9.7777,9.30822,10.9128,10.635,7.84966,8.70316,10.6529,10.8597
9.23801,9.57674,9.19178,9.33349,9.91124,10.2469,9.55532,11.1501,10.9994,10.797
9.60153,10.0843,10.6506,11.0301,9.87491,9.98617,8.99133,9.7535,9.72273,10.3048
10.032,10.5284,9.87035,9.82952,9.96645,9.48469,10.058,9.93261,10.4161,9.88182
10.644,9.87104,8.55916,9.17853,8.5971,10.3481,12.315,10.0016,9.72566,10.7599
11.7913,12.4084,9.33504,9.25682,12.9937,10.5949,9.21462,10.2074,6.62194,7.57584
10.5238,9.17154,9.60085,8.42829,10.2926,9.34884,9.96053,10.4995,11.0466,11.1275
9.39195,9.94839,10.1928,9.9672,10.4402,10.3675,10.239,10.7168,9.43032,9.30586
10.8366,9.90932,9.31444,9.01491,8.73528,10.4825,11.8969,10.0089,9.83999,9.96117
9.48977,10.336,8.50519,9.49976,9.17697,9.04255,10.4442,11.1623,11.2033,11.1399
8.99449,9.35444,8.74408,10.8096,10.8065,7.72843,9.91175,12.2206,10.4094,11.0207
9.42704,9.81642,9.90881,8.6383,10.2982,10.4835,9.37776,10.011,11.1014,10.9375
9.53663,11.4274,12.1332,12.6185,10.7228,10.1186,7.60302,8.40284,7.33841,10.0985
8.43836,9.43696,10.5297,10.3297,10.5556,10.8339,10.0808,10.4084,9.80353,9.58304
12.0176,9.37924,13.6754,10.6203,7.96975,11.6485,11.6515,6.66755,7.58051,8.78969
10.8885,10.2345,9.58908,9.85021,9.41494,9.86777,11.9718,10.5847,9.4451,8.15331
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.52828,10.2766,9.07323,9.61394,9.56317,10.3625,9.90043,10.4,10.2684,11.0134
13.2615,13.3472,11.9217,12.1156,7.56558,7.15904,5.5713,5.54425,12.0217,11.4922
9.0488,9.31606,9.23837,9.42504,10.5819,10.6129,10.4891,11.107,10.5431,9.6376
9.49811,9.74597,11.0836,10.6422,9.80587,10.2009,9.05509,9.20209,9.73779,11.0284
10.0977,9.8561,10.5674,9.39225,9.21119,10.0844,9.99952,9.83511,10.5504,10.4059
10.4724,10.28,8.35559,8.34911,9.29865,11.3473,12.2145,11.7054,8.75266,9.22432
9.34225,10.2304,9.82059,9.86191,9.80351,9.57293,10.0448,9.77447,10.977,10.5722
9.55666,10.148,9.35348,9.90644,10.4096,10.2616,9.84476,10.5002,10.7189,9.30048
9.6785,9.2075,8.88021,8.21848,8.0256,8.73037,16.1951,12.3488,9.62967,9.08576
10.2848,9.98247,9.95044,9.90213,9.70347,10.0346,9.92202,9.88039,10.113,10.2267
10.2896,9.37116,10.4475,9.41977,8.60161,11.3753,9.94775,9.37013,10.4162,10.761
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.94038,9.25284,10.7664,11.8973,8.3214,12.0505,12.3167,7.84784,8.41625,9.19039
10.2652,9.507,10.8311,10.9452,11.2662,11.353,8.66123,7.73686,9.73319,9.70097
9.37008,9.47324,9.65329,9.93759,8.61536,10.6852,12.1932,10.9186,8.59988,10.5535
9.93927,8.63022,9.51811,8.90829,9.52292,11.5429,11.1187,10.946,10.276,9.59762
10.9642,14.0117,10.0112,9.81475,10.0013,11.1257,7.6718,8.39634,10.1036,7.89946
11.4442,11.5691,9.48996,10.1281,7.92192,9.64384,7.7798,11.0926,9.57244,11.358
