DMSO_1,DMSO2,Erlotinib1,Erl2,Lap1,Lap2,Sor1,Sor2,Sun1,Sun2
9.68406,10.4046,9.62734,9.59251,9.48641,10.2163,10.2515,10.4487,10.105,10.1836
10.7334,8.78388,9.94873,8.84845,12.0454,10.1045,10.3127,9.17122,10.2743,9.77729
9.60641,9.38866,8.66492,8.8878,10.3618,9.38424,10.3279,10.055,12.4714,10.8518
10.6843,11.0389,11.7496,10.3056,11.1053,9.60372,8.49834,8.85423,9.34554,8.81448
9.55028,8.97371,10.5022,10.0209,11.0939,10.7531,9.8509,9.70991,10.0429,9.50211
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.89008,7.45071,11.2801,9.45943,12.6136,9.78246,12.7893,6.76933,12.1588,7.80623
9.29594,9.41374,8.90627,9.16671,9.60585,10.1544,10.6187,11.0053,11.0484,10.7847
10.3039,10.1668,11.6269,11.297,11.5363,11.2402,8.2046,7.99372,8.52636,9.10424
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.0204,9.32875,9.69009,9.6877,10.59,9.60219,10.3262,10.5536,9.72266,10.4785
9.01574,11.4654,10.4832,10.6305,10.5484,9.79256,9.51768,8.38104,10.2006,9.96482
9.8165,9.70537,9.98642,9.69724,10.1917,9.94739,10.0649,10.073,10.151,10.3664
8.90053,9.65416,9.3728,9.89547,11.2586,9.6678,10.5035,10.329,10.8168,9.60127
10.0439,8.83414,9.09263,9.22536,10.424,9.66571,10.8614,9.73772,11.7189,10.3963
8.86607,8.74853,8.89024,9.42394,9.78931,10.1172,10.8706,11.0937,11.1487,11.0517
10.2285,10.1945,9.99179,9.99799,9.97298,9.25048,11.0391,10.6572,9.24995,9.41753
10.5514,11.5017,10.4969,11.0528,10.1897,10.237,9.41748,9.69497,8.4031,8.45485
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.3396,9.42014,10.1589,8.89011,10.896,8.43282,10.0646,10.6106,11.0314,10.1558
8.28588,10.3692,7.40984,12.3825,10.913,11.8362,9.29882,11.1568,8.55001,9.79783
9.94512,10.6003,10.169,9.99068,9.82966,9.84961,10.2376,9.73279,9.90965,9.73549
10.0986,8.86945,12.0374,9.30457,10.273,9.57357,10.8078,8.9408,11.0122,9.08265
10.2447,10.9305,10.6072,11.1909,10.1818,10.3049,10.2767,9.68634,8.16232,8.41461
9.5456,8.25494,9.89251,9.22225,9.4204,9.39619,11.705,11.782,10.4986,10.2826
10.5457,10.8417,12.6215,12.1575,9.18413,8.26851,10.2062,9.44904,8.33895,8.38678
11.3791,10.6956,12.9928,9.74497,9.94464,8.78332,8.31044,9.27742,9.73287,9.13883
9.03904,10.1798,9.53981,10.4418,9.78594,10.5212,9.89189,10.1854,10.3684,10.0466
10.016,10.2631,9.9674,9.87853,9.97322,9.74422,9.72341,10.2876,10.0755,10.071
8.74149,9.49224,8.68268,9.6633,9.2942,10.7987,10.5195,12.2679,9.68346,10.8566
9.87123,10.0848,9.26414,9.51251,9.75654,9.75778,9.73185,11.3017,9.45973,11.2597
9.73524,9.36719,9.98639,9.06913,9.4898,9.38473,10.7872,10.4492,11.295,10.4361
9.5812,8.67786,9.43441,9.544,9.86579,9.98394,9.67993,9.99789,11.7578,11.4772
10.3975,10.5124,10.1324,10.0253,9.64639,10.2482,9.69505,10.2142,9.35105,9.77759
9.56084,10.0365,9.54681,9.74732,10.6227,10.0071,10.6582,10.2272,9.86034,9.73303
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.24559,9.64316,8.92953,10.1924,9.45647,10.2112,10.8462,10.9963,9.99632,10.4829
9.83292,10.0636,9.35812,10.0833,9.47236,9.80533,10.243,10.6905,9.98256,10.4683
8.97935,10.2557,9.23703,10.4597,8.99643,10.8862,9.37809,10.8112,9.80667,11.1896
9.69642,9.96472,10.5029,8.99591,11.1087,9.26754,11.311,10.3421,8.91324,9.89748
9.88319,8.98565,9.36756,9.78461,12.0062,10.9017,10.247,10.3469,9.35411,9.12314
9.51887,8.86658,10.3741,10.2602,10.3686,9.81324,9.03162,8.6942,11.8562,11.2164
10.2124,9.31485,10.1389,10.0422,9.22744,9.65407,9.77465,10.4824,10.5627,10.5903
9.39302,9.77066,9.51627,10.007,10.0624,10.4299,10.0598,10.4156,10.076,10.2694
9.295,8.53277,8.94577,9.29825,9.77806,10.0822,11.2421,11.8943,10.286,10.6456
9.00962,10.6249,10.1183,9.96664,9.7975,9.60146,9.41784,10.4932,10.9411,10.0294
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.1713,10.1791,10.0291,10.9369,9.70835,8.94805,11.3384,10.5873,8.75132,9.35021
11.1355,10.5872,8.21231,9.59281,9.97869,9.7034,11.5081,10.6562,8.59864,10.0272
9.16203,10.7359,9.39363,9.76462,10.0603,9.9663,10.3695,10.7992,10.363,9.38556
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.0913,10.2336,9.12601,10.3194,10.8097,10.9126,10.2354,10.8707,9.02131,9.38008
8.8821,8.40019,8.68074,9.16379,9.88854,9.67449,10.573,11.2705,11.6067,11.86
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.032,10.7804,8.35864,9.47805,10.421,9.95105,11.0812,10.1917,10.1037,9.60239
10.7339,10.9363,11.3687,12.2929,12.2164,10.5285,8.77675,8.36581,7.40051,7.38015
9.37532,11.2143,9.21004,10.228,10.247,9.01317,9.52655,11.9948,9.16816,10.0227
8.80448,10.0143,8.80323,9.89485,10.024,9.46781,9.99108,10.4897,11.2787,11.2318
8.55602,8.39181,9.07307,9.12244,9.26526,10.357,10.795,11.7839,11.5506,11.1049
8.55272,8.84633,7.8489,7.86505,8.86194,8.64332,9.53531,9.89017,14.8913,15.065
9.49118,10.6359,9.88205,9.7924,11.3263,9.07695,9.85,8.81353,10.9902,10.1415
8.96386,9.22876,8.54262,9.71082,9.5446,10.3083,10.3783,10.3771,11.412,11.5335
9.72438,10.4688,8.83877,10.0959,9.92729,10.1776,10.2923,10.0346,10.0019,10.4386
10.2416,11.0745,9.98821,10.2939,9.8103,10.0738,10.1683,9.87767,9.18546,9.28616
10.0158,10.3579,9.53499,10.2838,10.0002,10.059,10.0393,9.51915,10.0909,10.099
10.4443,10.9436,9.89022,10.7615,9.35548,8.6038,10.0699,9.67516,10.1668,10.0892
9.66331,10.4206,9.79614,10.397,9.64717,10.5842,9.46286,10.319,9.40057,10.3091
10.1116,10.7146,10.9591,10.1038,10.1975,10.1367,9.90737,9.57181,9.26741,9.03009
9.31911,8.86621,9.82119,9.75933,11.1441,10.059,9.86612,9.84732,10.9287,10.3889
8.88139,10.7808,7.78153,10.0067,8.78039,12.3094,9.41231,11.6081,9.86755,10.5718
10.207,10.2208,9.98299,9.91134,10.909,10.4011,10.4293,10.2047,8.91491,8.81894
9.66837,9.20259,10.3179,9.45927,10.6439,10.2653,11.1077,10.8817,9.38774,9.06559
10.3219,10.5854,9.90302,10.7931,9.59266,9.89611,9.81447,9.53449,9.91313,9.64572
9.90206,9.51342,9.94995,9.75743,9.50399,9.33544,10.1501,9.89276,10.9819,11.013
7.28453,8.95653,8.64564,7.38702,12.011,10.4541,9.2159,10.7568,12.0868,13.2017
9.55396,8.91734,8.42857,8.07948,9.04328,8.28303,11.7426,11.5017,12.5286,11.9215
9.46533,9.73585,10.0275,10.0423,10.9114,10.5363,9.56007,10.6619,9.38629,9.67307
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.85565,9.28408,9.47016,9.60739,9.50763,10.0272,10.387,9.86099,10.4289,11.571
9.80515,9.3579,8.26097,10.3709,10.2378,9.95955,11.4301,9.77089,10.5227,10.2841
10.1233,9.83258,8.09584,8.69957,8.50087,10.5988,11.652,13.0721,9.09299,10.332
10.1096,9.52381,9.96557,10.09,9.15429,10.3927,11.3799,11.559,8.66325,9.16172
9.03922,10.2714,8.99401,9.80864,9.56338,10.4902,9.70753,11.3159,9.4344,11.3753
13.0042,13.3994,9.73885,8.75563,8.43175,7.52683,9.0541,11.518,9.04316,9.52811
10.0354,9.68674,9.30927,9.52037,9.7631,9.83333,8.78211,9.38427,11.5587,12.1267
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.11844,10.5533,8.39711,10.2185,10.7285,10.4316,10.3139,10.2747,9.50839,10.4557
9.31787,10.0081,10.5644,9.91915,10.5779,9.54634,10.3431,8.80032,10.2931,10.6298
10.49,8.84386,10.1604,9.07926,9.21761,8.68039,13.1076,13.1054,8.54641,8.769
9.59179,8.59633,8.62792,9.36588,9.54345,9.71529,10.185,10.2815,12.4204,11.6724
9.2546,10.223,9.33036,10.629,10.1775,10.6097,10.0828,10.8018,9.31325,9.57793
8.84428,10.6636,8.83658,9.64182,9.73896,10.4607,8.72134,10.9827,10.3447,11.7653
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.84215,9.3249,7.07164,9.19404,12.5773,9.66676,10.1288,9.08122,11.1237,11.9895
10.366,10.2545,9.79161,9.7184,9.00141,9.58351,11.5755,12.0336,8.72597,8.94947
9.82573,12.3649,8.58675,9.78066,9.49646,9.88718,9.51645,11.7715,9.51931,9.25113
9.35586,9.03697,8.31008,9.92488,10.7354,9.9191,10.4736,10.5979,10.4452,11.2011
11.4872,9.02943,11.5138,11.1287,12.9396,11.081,8.88051,9.24973,7.6285,7.06144
10.3676,9.84324,9.71408,9.66606,9.96766,9.30556,11.1586,11.0528,9.49448,9.42989
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.72573,9.60877,10.1193,9.57008,10.9603,8.91106,9.92364,10.0804,10.6356,10.4651
9.66616,10.4146,8.73305,10.3882,10.1403,9.32988,9.70044,10.1618,10.6072,10.8583
9.40025,9.41968,8.96384,9.97181,10.2724,10.5151,9.76687,9.86291,10.6438,11.1833
10.1082,9.47208,9.21649,9.39461,10.4634,9.62864,10.8498,10.2375,10.5214,10.1079
9.42114,9.98266,10.2312,10.7939,11.0179,10.0364,9.68521,9.30816,9.57904,9.94436
8.61221,10.5886,9.88801,11.9925,12.0496,10.005,10.729,8.33756,9.23391,8.56364
10.008,11.1861,10.7104,11.3898,9.6391,9.86219,10.0789,9.20163,9.04714,8.87685
10.1029,9.9882,10.6584,9.21157,10.2867,11.2262,9.64372,8.7705,9.75201,10.3598
9.78421,8.83542,9.97318,9.18493,11.2795,9.55188,9.89844,10.9486,10.0293,10.5146
9.70793,9.54507,9.88917,10.0795,10.0707,9.30255,11.3069,10.7837,10.0695,9.24497
11.0634,10.9247,11.4062,10.4268,10.3434,9.15668,11.5487,10.8484,7.06022,7.22144
9.42259,9.91664,9.21492,9.94119,9.78175,8.8356,10.1465,11.1042,10.3198,11.3168
9.44416,11.26,7.70656,10.4355,9.49266,10.7956,10.1014,12.3711,7.50276,10.8904
9.14705,10.1367,9.5151,9.72048,10.119,9.96738,9.90528,10.257,10.6164,10.6157
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.0425,10.3208,8.89976,9.6747,10.4844,9.077,10.1642,10.833,10.142,10.3616
9.89188,9.36322,8.71881,9.66806,10.733,10.3051,10.7503,9.6039,10.6846,10.2811
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.54643,10.4678,10.3676,10.3735,10.1983,10.3698,8.51129,9.03043,10.2023,10.9326
9.56814,10.1096,8.87527,9.5144,10.0045,9.63315,10.1058,10.4804,10.8353,10.8735
9.09625,8.02064,7.63306,9.08828,10.1563,10.8536,12.0546,13.2728,9.87578,9.94866
9.08004,8.67356,9.60818,9.44451,10.7481,10.1808,10.3848,11.1395,10.5753,10.1651
8.19607,8.36868,8.30339,9.49483,11.6617,11.3592,9.87563,10.9243,10.9143,10.9019
10.3702,11.1995,9.68983,10.8386,8.81185,9.37222,10.615,9.43624,9.29604,10.3705
10.3863,10.2872,9.94684,9.85272,11.6833,7.85886,10.8096,10.0048,9.45203,9.71847
8.85361,9.83118,8.6762,8.7563,10.4614,10.4493,9.53352,9.64426,12.1175,11.6767
9.3953,10.3841,9.60047,10.383,10.477,10.7781,9.6501,8.4045,10.6015,10.326
9.89205,10.5154,8.4734,9.92471,11.1165,9.46575,9.93401,9.59959,10.7703,10.3084
9.40748,8.19551,8.44655,8.95801,9.31111,9.91773,10.7127,10.691,12.2508,12.1092
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.4693,10.5381,11.0023,10.5235,9.1569,11.4622,9.57447,9.64931,7.92707,7.69681
10.674,12.1223,10.6884,11.5145,9.65087,9.80002,9.23692,8.20371,9.20158,8.90766
9.95857,9.67491,9.7257,10.4051,10.8051,9.46237,9.68187,10.3513,10.2429,9.69214
8.84117,10.1397,9.29071,10.4795,9.63789,10.9244,8.55787,8.95112,11.2115,11.9662
9.20724,9.69406,9.39758,10.0685,10.7867,10.1114,9.58125,9.77392,10.7236,10.6559
9.51813,10.1602,10.2829,9.75576,9.70236,9.78849,10.2068,11.4174,9.38063,9.78725
8.90227,11.1012,8.64313,10.077,11.6517,7.61752,12.0701,9.51771,8.58671,11.8327
9.08373,10.0261,11.4724,10.2999,11.1893,11.0312,8.58265,8.49756,10.6018,9.21535
11.3303,11.0613,11.177,10.8298,11.2826,10.5843,9.56032,9.05393,7.60981,7.51064
9.72837,10.1574,9.35973,9.82091,8.38779,10.4259,10.3062,11.4529,9.79118,10.5696
8.09,12.254,11.1535,11.3762,16.2661,9.72644,8.15724,7.40086,8.26437,7.31129
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.3833,10.4769,10.2265,9.42807,10.3729,9.2519,9.48946,9.47725,10.6816,10.212
9.81386,9.49767,10.1308,9.9754,10.4575,9.57781,9.89537,10.2908,10.0114,10.3494
10.0891,12.4413,10.2468,11.6708,11.1354,9.26418,8.81102,9.23412,8.57905,8.52829
10.2534,10.2693,12.7861,8.88782,8.68858,9.14388,9.82942,7.20669,10.4404,12.4943
9.88276,9.82863,9.30741,9.53557,10.1479,10.3104,9.94753,9.42989,10.9219,10.688
11.1287,11.0197,10.5994,11.001,11.0471,10.2902,7.18617,7.19301,10.2805,10.2541
10.1809,8.82905,10.3029,9.40625,10.6061,9.86822,8.2139,8.40154,12.7502,11.441
10.0659,9.67628,9.40388,9.23786,9.77469,9.57828,10.7021,10.0891,11.0015,10.4704
9.61905,9.41171,8.87866,9.69789,9.16795,9.70799,11.0904,11.4653,10.602,10.359
9.27639,9.24242,8.72538,9.81111,10.41,10.5875,9.31212,9.99092,11.6861,10.9582
9.22678,9.74013,9.14625,9.62719,9.48811,9.90178,10.3474,10.4227,11.0007,11.099
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.8796,9.90256,9.43907,9.73895,8.77847,10.7151,9.90964,10.6589,10.5009,10.4769
10.1137,8.24543,9.02534,9.03652,9.77883,9.21928,10.7941,10.5148,11.9129,11.3589
9.22406,10.6825,9.28303,9.32673,11.0054,9.49741,11.0203,11.0558,9.51139,9.39343
9.69533,9.72714,9.53443,9.16779,10.6449,9.87385,9.76618,9.46424,11.1653,10.9608
9.73719,9.60181,8.85629,9.1307,9.8709,10.0451,11.3681,11.6178,9.84531,9.92678
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.42861,9.76308,9.61214,10.1684,10.2325,9.54804,9.96349,10.2997,10.3706,10.6135
10.2847,9.71043,9.63795,9.62006,9.94468,10.4056,9.56168,8.56992,10.9397,11.3253
10.0126,10.4502,10.0135,10.4754,9.24076,9.9767,9.35669,9.21116,10.5269,10.7361
9.57808,9.72659,11.5754,13.015,9.87272,9.91892,9.69,9.34909,8.04042,9.23374
9.29651,8.63807,9.41042,9.03992,10.7682,9.43597,10.5039,10.3773,11.495,11.0347
10.1339,9.12098,9.14938,9.36914,9.7038,9.64738,10.8939,11.4872,10.1662,10.3281
8.50372,11.8176,6.40191,7.33501,10.8942,10.8762,11.3538,9.57472,10.463,12.7799
10.822,10.9344,9.17058,9.56206,9.42671,9.18367,11.2056,11.445,9.15907,9.09094
8.4425,9.51574,9.27859,9.93649,10.5976,10.5404,10.2644,10.0383,10.8893,10.4967
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
12.0606,10.6634,9.72912,9.92754,9.68931,9.25168,11.0794,10.5301,8.6324,8.43643
10.7885,12.2188,9.51697,9.57673,9.30556,9.95736,9.17969,9.08436,10.1842,10.1878
9.88158,11.5865,9.01791,9.33409,11.4181,11.0911,9.16713,9.83156,9.25636,9.41569
9.69877,10.4623,9.3351,10.7878,10.7627,9.67188,10.6006,10.4157,9.37259,8.89252
7.74129,8.16045,7.33343,8.09922,10.199,10.3338,11.0485,14.3943,10.5459,12.1442
8.52253,9.64393,7.18876,9.28576,8.89154,9.4578,12.1428,12.6527,10.5307,11.6835
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.17241,9.50217,8.62414,9.68703,9.43298,9.447,9.57079,8.68562,12.5037,13.3741
9.54909,9.82876,9.47751,9.90385,9.50123,9.94908,9.65446,9.86099,11.1386,11.1364
8.11558,7.74537,7.30134,8.63463,13.3228,9.38956,8.19936,8.58776,13.8095,14.8941
9.58736,9.57315,9.5451,10.081,10.139,9.45674,10.1344,9.0186,11.7847,10.68
10.3668,9.02169,10.4035,9.50579,10.2902,9.65014,10.3488,8.64251,11.4812,10.2894
11.0491,10.0755,10.065,9.62777,10.2167,8.61692,10.9171,9.63047,10.6577,9.14378
9.54954,8.33439,8.94274,11.4992,10.3471,8.68799,9.88669,10.454,10.4845,11.8139
10.7367,11.034,10.1997,10.0598,9.32052,9.44908,7.8317,11.6764,10.3763,9.31585
10.8229,9.32698,10.2024,8.97268,11.4291,10.1421,10.7698,10.0116,9.61701,8.70537
10.8832,9.64908,10.4686,9.70401,10.6761,9.27767,8.47986,8.60064,11.1822,11.0786
8.13896,8.6436,9.86991,8.74722,10.1885,10.7827,10.6408,11.1462,10.9764,10.8658
9.87992,10.6171,9.8732,10.1037,9.49591,9.74722,10.4466,10.3083,9.74085,9.78715
10.0245,9.57102,9.60695,9.93907,9.8659,9.37315,10.3237,10.7205,10.1508,10.4244
10.5198,10.5935,10.7068,10.3612,9.38183,9.90659,11.1218,11.1855,7.88851,8.33443
7.99899,9.42685,7.38921,9.23896,8.86243,10.1953,9.95462,11.2629,12.529,13.1417
9.88817,9.72523,8.15218,9.48596,9.85743,9.90405,10.9547,11.2895,10.4333,10.3095
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.61065,9.71493,9.48245,9.32269,10.548,10.1629,9.67042,11.0001,9.90911,10.5788
8.3375,8.14328,9.49589,9.96703,8.62,7.44204,17.6257,17.2022,6.12768,7.03869
9.24202,11.5895,9.93688,10.1458,10.9599,9.49451,8.89339,9.54777,10.2745,9.9158
9.32843,11.2522,10.6601,10.4014,10.8382,9.53096,8.30501,8.3292,10.8125,10.5421
9.08834,9.01779,9.3104,9.40694,9.94406,9.98148,11.1679,11.7419,10.262,10.0792
8.5394,12.5592,9.3127,10.9325,9.40235,10.6751,9.83237,10.3443,8.64587,9.75631
9.72588,10.2015,9.35914,9.36529,10.8401,9.31345,10.8156,9.54614,10.7253,10.1077
9.27077,9.79606,9.42532,9.90403,10.205,9.94472,10.4043,9.87773,10.4882,10.6838
10.7937,10.4142,8.44095,8.83436,9.62359,8.7345,10.1213,9.49342,12.215,11.329
9.7034,9.58455,9.43598,9.97612,9.69674,9.91578,10.4226,10.6959,10.0858,10.4831
10.1403,8.41581,10.0473,9.25068,11.1063,9.61621,10.9854,9.09618,11.021,10.3209
11.8026,12.4509,10.5153,11.3651,4.29721,4.03738,12.2205,12.283,10.359,10.6691
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.0237,9.60842,9.63495,9.5951,9.97625,10.0915,10.7106,10.3389,10.3153,9.70516
8.99245,8.40408,7.97263,9.75852,9.63006,10.0025,10.1427,10.019,12.6763,12.4018
8.01956,8.58128,8.87734,9.24245,11.4182,11.4459,9.54722,10.4374,11.1723,11.2583
8.58912,10.9835,11.4234,10.9023,11.34,9.75425,7.90655,10.0399,8.60531,10.4557
8.9783,9.32221,9.24846,9.27006,9.61575,9.41628,10.0986,11.6277,10.8404,11.5823
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.59271,9.52005,9.40183,9.89263,9.62035,10.1452,10.9399,10.589,10.2292,10.0691
10.5826,10.8622,11.1997,9.73057,10.6746,9.70505,9.42212,8.86051,9.70261,9.25997
9.04592,8.77642,8.89939,9.05116,10.2067,9.90051,11.095,10.721,11.532,10.7719
8.89088,10.4502,8.96814,9.01429,9.93001,9.77115,10.65,10.1061,11.944,10.2752
9.41098,10.1112,9.7007,10.2178,10.4417,10.9129,9.16266,9.86696,9.75401,10.421
8.66488,9.36567,9.81806,10.1273,11.1692,12.4553,9.9254,10.0333,9.11216,9.32874
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.4585,11.4241,11.0153,11.0526,10.7965,10.4996,8.42002,8.01101,9.21698,9.10538
9.64045,9.89733,8.65847,9.47239,10.5361,9.19027,11.1424,10.8131,10.9476,9.70191
9.91659,9.19361,9.73649,9.93413,10.5387,10.0543,10.1625,9.47206,10.7981,10.1935
9.42986,9.34455,9.18716,9.80616,10.581,10.8972,8.39263,8.91152,11.5927,11.8571
9.29123,12.5227,9.99654,9.99029,9.75455,10.5672,9.90299,9.95321,9.438,8.58333
10.7369,9.27908,9.94604,10.2235,10.3476,9.10222,9.50959,10.2536,10.3717,10.2298
10.2689,9.23484,10.4485,10.1935,9.46395,10.2772,10.6017,9.8845,10.0446,9.58228
10.9126,9.18953,10.1926,10.238,9.08482,10.0662,10.901,10.3594,9.87047,9.18544
9.80135,9.91686,9.47602,10.0086,9.37289,10.9755,10.0396,10.2911,10.053,10.0651
10.1342,11.2219,9.80536,10.9484,10.0747,10.3872,10.331,10.9997,7.75115,8.34639
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.22206,11.3805,9.8804,10.2699,10.6135,10.1078,8.82164,10.0002,9.55846,10.1456
10.4903,9.5811,9.86332,9.41091,9.70955,9.7141,9.33628,10.4729,11.1863,10.2352
10.2806,8.2216,10.7819,9.75451,10.1551,9.56133,10.7062,9.57918,10.5766,10.383
9.23191,10.075,9.92986,10.4159,10.2311,9.89818,10.7491,9.71414,9.8802,9.87462
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.22794,9.76488,10.0155,11.1967,9.10889,12.5524,8.95593,9.05947,11.1224,8.99586
10.1533,9.12623,11.0223,10.1158,11.5845,9.42231,8.85908,8.96461,10.5571,10.1947
9.35926,9.05344,9.83251,9.19626,10.6885,10.1407,10.0283,10.5748,10.4347,10.6914
9.51727,8.15847,9.54103,9.20078,10.8405,9.97919,10.5631,10.7527,10.7124,10.7345
10.3266,10.0573,10.3894,10.5903,9.97826,10.7915,9.48145,8.43132,9.64999,10.3039
9.80691,9.57916,9.90833,9.52945,9.94517,8.75908,9.69057,7.43816,12.5792,12.7639
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.6977,10.8817,8.37616,9.91928,9.45203,9.88939,10.9528,12.587,8.3512,8.89274
9.76831,9.57241,8.99203,9.59863,12.5006,9.08829,10.7191,9.64616,10.3157,9.79876
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.13974,8.13527,8.73547,7.75053,10.7602,9.21954,10.8131,12.2541,11.6295,11.5627
9.40524,10.135,8.45395,10.0935,9.64297,10.2505,10.3498,11.1092,9.9397,10.6201
10.2525,9.91401,10.1217,10.0284,9.05136,10.0114,10.4297,9.90482,10.1677,10.1183
9.14516,9.35821,8.65871,10.544,9.68222,10.3495,10.2981,10.862,10.2481,10.854
9.2445,10.0827,8.93446,10.635,8.74077,11.3203,10.6153,10.9317,8.7034,10.7919
9.39258,10.9643,10.9469,10.4049,9.2369,9.10416,11.5498,10.6667,8.94376,8.78992
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.67508,9.99583,10.2394,9.95443,9.96299,9.55499,10.3698,9.5725,10.44,10.2349
9.10307,9.96062,9.10462,10.0425,9.91246,10.1407,10.0129,9.55451,11.1128,11.0557
8.53438,10.75,8.63274,10.0001,9.28376,10.5101,9.65742,9.89615,10.8776,11.8578
9.62679,11.3818,8.09766,8.59318,10.1369,8.55143,9.9084,10.0472,13.0146,10.6421
9.52599,9.06798,9.75483,9.38921,10.0455,10.2673,10.1261,11.1298,10.2068,10.4865
8.94414,9.17615,9.18794,9.44336,9.6847,10.3953,10.4291,10.7678,11.3176,10.6539
8.3904,8.09029,9.99587,8.22667,10.9129,8.92791,10.3716,10.0076,12.5224,12.5543
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.03111,10.7125,8.95325,9.59621,9.16317,9.30919,10.9378,11.3668,10.2993,10.6307
9.26102,9.3264,9.12309,9.35225,9.70789,10.7224,10.6743,11.0077,10.681,10.144
10.2392,10.6569,8.76402,9.94236,9.12559,9.72954,11.6475,11.2949,9.30476,9.29522
9.59279,9.36731,9.31525,8.952,10.2371,10.249,9.5984,9.80971,11.1643,11.7142
9.9571,9.39174,9.65715,9.17642,10.6629,10.0131,11.2775,10.8808,9.54303,9.44022
11.7064,11.0122,13.1892,11.1331,5.71591,5.0775,9.84797,11.741,10.0418,10.535
9.10391,11.0402,9.53888,9.81682,10.0494,9.70562,10.5029,10.7431,9.85375,9.64538
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
9.77726,10.3449,9.89596,9.99984,10.1235,10.1433,10.0871,9.52181,10.2057,9.90073
9.44157,9.22015,9.19698,9.3678,10.0347,9.46744,10.2111,9.89171,12.2521,10.9165
10.3111,10.1652,9.90856,9.82544,10.2711,10.1112,8.454,8.43141,11.8581,10.6639
10.6545,12.3552,12.4074,11.5521,9.88214,10.1063,9.08503,7.96012,8.02279,7.97447
9.50081,9.94839,11.7761,10.9538,11.968,10.7496,8.51356,6.51235,10.2109,9.86652
9.89524,11.6232,12.8968,12.7319,14.0848,11.0821,7.58216,6.56362,6.75304,6.78721
8.99115,12.7757,11.0667,12.6094,11.3509,11.9815,7.37358,5.74617,8.62308,9.48191
10.081,11.049,12.5789,14.2051,13.8206,10.6941,7.02535,6.08065,6.97589,7.48946
8.95499,9.40661,9.19184,9.67179,10.6211,9.40597,10.4124,10.3741,10.7205,11.2407
9.20918,9.63953,9.11222,9.54903,9.34423,10.5443,10.1246,10.5228,10.7064,11.2477
9.94363,10.2584,10.7346,10.0539,10.5148,9.6053,10.2053,9.37419,9.67389,9.63606
9.2943,10.1135,10.3356,10.2663,10.913,9.80809,9.99547,9.505,10.2964,9.47241
11.5102,10.842,11.75,9.00948,9.15076,8.00756,13.5176,11.7399,7.26147,7.21103
9.52105,10.8824,10.0836,8.59289,9.68908,9.05694,9.37447,10.6411,10.768,11.3905
10.6517,11.2758,10.3433,10.3563,9.59314,9.64099,9.85355,8.97066,9.70956,9.60507
NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
10.4814,10.5615,11.0806,9.95061,10.2255,10.1112,9.86259,9.54408,8.69358,9.48898
9.30786,10.2916,9.30002,9.08496,10.1874,9.90107,11.1054,10.3448,9.81724,10.6598
9.56269,10.2004,9.12663,10.1027,9.641,9.76672,10.3367,10.3322,10.3033,10.6277
