Erl1.24vDMSO.24_logFC,Erl3.6vDMSO.6_logFC,Erl3.24vDMSO.24_logFC,Erl3.72vDMSO.72_logFC,Erl3.168vDMSO.168_logFC,Erl10.24vDMSO.24_logFC
0.004884161,0.1476863453,-0.0094362464,-0.0167270234,0.0331269511,-0.0564000272
0.0076339655,-0.1363488588,0.0919440375,0.1118730312,-0.1913971478,0.0543260208
0.2831456554,0.4717449357,0.3744115022,0.5014898366,0.4441792633,0.5073961577
0.0088281702,0.1906872806,0.0367024991,-0.1167087839,-0.134073257,-0.0002709215
-0.2665668217,-0.1657384686,-0.3853203452,0.1988577499,-0.3162104466,-0.3865503508
-0.1970644887,0.0019778082,-0.1000838936,-0.2276808858,-0.0536704405,-0.2206815051
0.093667484,-0.0360938474,-0.0424588122,-0.1655891608,0.0164134131,-0.0628947096
0.6843819457,0.2186416804,0.759108102,0.6895628153,0.8863625199,0.044649545
-0.011964558,0.0234691324,0.147473272,0.3014231104,0.0275592727,0.0585715562
0.0868372944,-0.0744995196,-0.2417131364,0.3013906106,0.0222852592,0.0182473559
0.0115757111,0.0149948591,-0.0393486834,-0.078759352,-0.0516717786,-0.120663076
0.0579872209,0.0796155737,0.1639725413,-0.0303636614,0.188333998,0.1841451687
-0.5813907268,-0.24146255,-0.5899288021,-0.7602571484,-0.9326653017,-0.5031789896
-0.2400178856,-0.1516931561,-0.1918557705,-0.3834324258,-0.3032683615,-0.3269717809
-0.2589590775,-0.0192378732,0.0221532505,-0.253479183,-0.2228895948,0.0421064803
0.1739869305,0.0078796539,0.0354943602,0.1599563502,0.1315556034,0.0014839696
0.0636894011,-0.0836358797,0.1166968282,-0.1723946602,-0.1097324648,0.0259884442
0.3910716995,0.2134558205,0.2428109506,0.035290166,0.122697561,-0.0105082898
-0.0800699907,0.0853105122,-0.0559916698,-0.1749448584,-0.108374351,-0.195131983
-0.1485182253,-0.2391581371,-0.1536094426,-0.1397508714,-0.2997505247,-0.140339112
0.0261120478,-0.0139848146,0.0124618011,-0.1332366886,0.0982185873,-0.0337711432
-0.0889671708,-0.208179607,-0.0753918408,-0.290123167,-0.3455199424,-0.1682685557
-0.051808081,-0.0654550707,0.1041701988,-0.0889464138,-0.021603263,-0.0307662501
-0.0308858359,-0.1667947168,-0.0650756315,-0.2011702071,-0.0597065482,-0.2794578199
0.0117884464,-0.0118304209,0.0815044922,-0.8033037501,-0.288036824,-0.3887545158
0.1191566974,-0.0410241593,0.1713189042,-0.1093663641,-0.1177653078,0.1409260669
-0.5019538015,0.0948360461,-0.394530525,0.2746918249,-0.1211400906,-0.9545786942
0.6364006,0.8230779341,0.9732706406,0.1845272295,0.7417390848,0.8509247604
-0.1998904938,0.2421109958,-0.0672883687,-0.6432761231,-1.2349742758,-0.4167846914
0.282948824,0.1019481109,0.422675599,0.1465110362,0.1447433206,0.4479708668
0.0284872936,0.1951560909,0.2598269635,-0.0767134876,0.2635033595,0.1583636725
-0.1736459907,0.0051722167,-0.0948371911,-0.3377295185,-0.0956546714,0.0475873528
-0.0414882664,-0.3399185158,-0.1614182197,0.543231067,-0.1882359997,-0.0704979513
0.2387318526,0.029701571,0.2360017877,-0.1058184836,0.1601275079,0.1197309288
-0.2753242314,0.0596268898,-0.2179271948,-0.0303557314,-0.04803059,-0.1251620158
0.1701608934,-0.1078197936,0.2410942407,0.0402196638,0.0774562342,0.2340579632
0.1198965321,-0.044333211,0.1759859335,0.0104895638,-0.0252284726,0.1574050509
0.0409741481,-0.0727297242,0.08374075,-0.2259397854,0.0867858724,0.1491357299
0.2107433515,-0.0631468801,0.4027277876,-0.4048030853,-0.2027110584,0.421291929
-0.0276020898,-0.025848244,-0.0783315194,-0.1225447984,-0.1554878853,-0.1367569223
-0.0922500547,0.0550340312,0.0402829911,0.0291970085,0.1814624803,-0.0769514257
0.0434434374,0.0006883308,0.0754941153,-0.0446304804,-0.0563533746,0.1069701528
0.0951075768,0.0990999965,0.1017430942,-0.0888947188,0.1308550756,0.3474198935
0.0482173585,-0.0917193242,0.0437597584,0.0650409426,-0.121039632,0.0703858915
0.0867338122,0.2848832033,0.5746563487,0.5608815808,0.393731171,0.665829232
-0.1365144714,-0.274908918,-0.1939482834,0.3421214388,-0.1501392871,-0.133769403
-0.0139904872,-0.0589402237,-0.174767141,-0.2788234534,-0.3819799823,-0.4255234315
0.1403189955,0.0825984684,0.0611970999,0.0151382126,0.1858309717,0.0775292348
-0.0686946856,0.1683886706,-0.1681312757,0.1067426077,-0.0819441905,-0.6269173298
-0.0843108169,0.3548263514,-0.2055589592,-0.2891213221,0.1122505848,0.0427037605
-0.0339902094,-0.0588221572,0.0213064384,-0.1474077349,-0.0989640192,0.2046495408
-0.010037764,0.0219411662,-0.0039320183,-0.0849196182,0.0187148915,-0.1425352776
-0.0364279362,0.1760350916,0.1774797521,-0.261402507,0.1195462109,0.0050214256
0.1234015886,-0.0724650685,0.1077269324,0.0650395073,0.1003929194,0.0919074986
0.5314598263,0.4660782449,0.7600586012,0.1183563204,0.0382968462,0.7523929026
-0.2263356313,-0.232618866,-0.5213769763,0.4359980743,-0.2995815,-0.1313752002
-0.0009142598,-0.1519434657,0.1221723149,-1.1004694373,-0.9473670136,-0.2524838323
0.0811570977,0.1136082872,0.0615945505,0.4042489659,0.3324088191,0.1992441269
-0.0163568772,0.1110298634,0.1393892422,-0.2239687966,-0.0099028838,-0.1626506581
-0.343841865,-0.4698698119,-0.093719674,0.2568830237,0.3064658755,-0.3060282325
-0.371793679,-0.1804169519,-0.5734136809,0.4564758444,-0.2676271571,-0.3646526255
-0.3257603011,-0.2441369865,-0.3238064651,0.3093963501,-0.2004545975,-0.3808406415
0.0127620249,-0.0806231258,0.163672389,-0.2120867831,0.1113844872,0.0433029198
-0.6332093819,-0.5153670399,-0.2797366126,0.1543184274,-0.9179899054,0.2296036734
0.4544398007,0.1901786783,0.4267376058,0.2887119367,-0.2894920853,0.2980129029
-0.064356136,-0.1816850623,-0.0245821557,-0.1236578055,-0.2735902289,-0.0843753247
0.1685451444,0.2571634375,0.3447684519,0.1919185621,0.1790891828,0.4450921075
0.5895261549,0.1428415107,0.6372226222,0.401582928,0.2668300687,0.3905161985
0.1200610278,0.3701103363,0.1099867173,0.0257912977,0.1062172791,0.1798926596
-0.3083535941,-0.3777092895,-0.374715262,-0.2068709903,0.1245412286,-0.362941519
0.003064699,0.0633182524,-0.0449455247,-0.0467731563,-0.1798756003,-0.1789268229
-0.2675225294,0.2806291122,-0.0991755129,-0.3205655887,0.2017924913,-0.0660055241
-0.4116565101,-0.2869032069,-0.2134116211,0.1969719294,-0.1933784509,-0.7062858341
-0.3259354017,-0.1160289499,-0.317360652,-0.498929636,-0.2806875265,-0.6395639486
-0.1947067783,0.1419107183,-0.0248755755,-0.1490870227,-0.1067827755,-0.2442731251
-0.6268202087,0.0170054097,-0.5695911413,0.0089499046,-0.6210575416,-0.6690086018
0.1705904882,0.142651527,0.1981512816,-0.0264274413,0.1756365405,0.269123662
-0.6407230935,-0.171791452,-0.2683865863,0.1663373924,-0.3125099328,-0.5553117604
-0.4982210605,-0.4553199013,-0.2962205359,-0.0037615591,-0.6224613526,-0.2710268181
-0.0857370222,-0.0723618556,-0.1507226411,0.1025362906,-0.0409919226,0.0389675452
0.0971108342,0.2859233368,0.3557468213,-0.3021565867,-0.2077339101,0.1070854933
0.8334233284,0.7299063446,1.2063759208,0.2673790105,0.6534776998,0.075810325
-0.1145931344,-0.3260002484,-0.0559204169,0.3127224727,-0.2513219691,-0.1103377456
0.2186938838,0.0260607744,0.3098239393,0.2489055276,-0.061418771,0.0656744196
-0.0889630635,-0.0273589068,-0.1131041692,0.4345496066,-0.1615514603,-0.0479508492
0.3569471523,0.1789691899,0.4068031588,-0.0222681961,0.1288164137,0.7261322728
0.1994799612,0.1648942445,0.4713531629,-0.0820211819,0.1537718058,0.3122702037
-0.0780363955,0.0535379387,0.030455583,-0.2801922518,0.0841239696,0.2649857029
-0.1291389658,0.0732278244,-0.0322886221,-0.4112326787,-0.4275907382,-0.1738233558
0.1118104259,-0.1970450148,0.048757219,0.0659266984,-0.1470373696,0.0520152242
0.1025865351,-0.2663823058,0.1509824495,-0.0962849126,-0.048178024,0.0611588049
-0.0237676764,0.155135311,-0.0784098948,0.1510105028,0.1900079107,-0.1336342656
0.0999690283,-0.0008802402,0.2115516641,-0.034548809,0.1226396197,0.2197718219
0.149768728,0.1955047315,0.2757407587,-0.0142356412,0.1700563733,0.2490139797
0.2541060728,0.0760075273,0.256830276,-0.0456784967,0.1650830106,0.1418118886
0.0567227379,-0.0446975658,-0.006947883,0.0254855179,0.0967683156,-0.0500676925
-0.660850815,-1.3800082031,-1.288897403,-0.4657117484,-0.4342347948,-0.8185842643
-0.1054138733,-0.1072129605,-0.1173596754,0.2757360922,-0.0475195906,-0.199040784
0.4418865633,0.1425675073,0.2159090414,-0.3497217806,-1.0422846425,-0.1280789238
0.088414414,-0.4864184526,-0.074814327,-0.3970399574,-1.1389429817,-0.2354571945
0.0573131298,-0.0293261242,0.0743121096,-0.1623945007,0.0244163927,0.0827303786
0.0472383158,-0.5847646574,0.1636859585,-0.7643349246,-0.4980424136,-0.3289491566
-0.0862748861,0.112673435,-0.0616269753,0.0526492602,-0.3599551368,-0.0115001212
0.2620868116,-0.0531161133,0.0016789203,-0.0922562762,-0.2000630391,0.2022920081
-0.0010482352,0.099911767,-0.0111194612,-0.1273849451,-0.011064617,0.0056703493
0.1621595112,0.0739092961,0.0250882338,-0.2457778426,-0.479691613,-0.0747861601
0.3480910162,0.3845197637,0.4445664601,0.5056321296,0.2232928722,-0.0486363206
-0.4538943622,-0.0197446797,-0.2622041986,0.0396562109,-0.0298538477,-0.5687859348
-0.0874323156,-0.3569529976,-0.2130053705,-0.0767883093,0.0321019077,-0.2166913809
0.092045056,0.0105799823,0.0762373021,-0.0338248397,0.1189180891,0.0625079774
-0.0228827707,-0.128389901,-0.1127882377,-0.1821875963,0.0547426713,-0.0298288606
-0.3807897872,-0.0137233521,-0.5172534997,-0.2577757864,-0.3221615105,-0.3523323359
-0.0372457318,0.188308282,-0.2272219888,0.1601617172,0.195045801,-0.1554186983
-0.6353447455,0.1675996524,-0.9449416783,0.0093646412,-0.1944389987,-1.2621414463
0.3008403064,-0.1122825963,0.2867020271,0.0054353597,0.4887251841,0.3114031748
0.2591081832,-0.1707017391,-0.2213701853,0.2759810359,-0.3013889129,0.0979137982
0.3146766487,0.0694253437,0.252727361,0.2099193939,0.2865757051,0.1696060276
0.0126116286,0.0891522924,-0.0115801968,0.2966004617,0.1578566125,-0.1268985229
0.2688869704,-0.0531153083,0.0524626853,-0.3891962513,-0.159105974,0.4614797703
0.1045092577,-0.0569896198,0.1535777339,-0.1602023312,-0.0030885065,0.08479704
-0.0047848881,-0.0464136094,-0.063371014,0.2541283855,0.1047008844,-0.0650104434
0.0200749355,0.2476651185,-0.0837265858,0.0570646732,-0.0099297327,-0.2658256552
0.2262602679,0.0539254081,-0.1107748534,0.1612404808,0.0067358912,0.2071760938
-0.4152313652,-0.0964173368,-0.911532986,-0.4837363959,-0.4947338771,-0.7644894797
0.1504319931,-0.0915140466,0.2764346469,0.1429507928,0.1278264047,0.3374598736
-0.1508531884,-0.1218044055,-0.0861779764,-0.3461824607,-0.2811904567,-0.2463219675
0.0500117831,0.1094969048,-0.083593184,0.1811497814,0.2371558545,-0.0365144093
0.33131652,-0.1941314433,0.3978817513,-0.1036084169,0.6236138056,0.1766326333
0.1915966055,0.2112910497,-0.042389572,0.2518829245,0.0064418493,0.2130113138
-0.0618196792,-0.0743717457,-0.0484210721,-0.0469549656,-0.0547549079,0.0668748859
0.186825017,-0.602893529,-0.365353802,0.3049045082,-0.8606496899,-0.0064863612
-0.0659200933,0.0011180891,0.0981943772,-0.2156898634,-0.0225588509,-0.0538595868
0.1260779441,0.2582433572,-0.3541058912,-0.7754031186,-2.3321611672,-0.6889460661
0.1615495341,0.0356966509,0.0830362575,0.091867672,0.244936456,0.1533454523
0.0964647515,0.2332675559,0.1497594247,0.1699817489,0.4378176628,0.2547760061
-0.0708742424,0.2053010404,-0.0734843905,0.4541182355,0.5668240466,0.2048907514
-0.3423095179,-0.3136058516,-0.1320761564,-0.0212405896,-0.3269042532,-0.2433455877
-0.2782869942,-0.3051405496,-0.3342374729,-0.3220628884,-0.3423127703,-0.4781337738
-0.0163159179,0.045046452,-0.0230222897,-0.20601497,-0.1218838583,-0.0485482167
0.0371124344,0.052118424,-0.1233910928,0.1334197083,0.1581329358,-0.1835464562
-0.1568419465,-0.0662196351,-0.3423223825,0.3319612472,-0.2998655399,-0.4142743533
0.0643555432,0.1121719041,0.0936766005,0.0414031585,0.0416950818,0.253938078
0.174514139,-0.0934548401,0.1258817068,-0.0665112727,0.1291176314,0.2079208845
-0.6378886161,0.1574961014,-0.8371760204,0.0241485347,-0.330732396,-1.7440441685
-0.8929743573,0.0549103948,-0.7987050835,0.1683818658,-0.2098739151,-1.4315138622
-0.3874128319,-0.4967240886,-0.5096892511,-0.7306751914,-0.8632229498,-0.3984121173
-0.1058881527,0.1274109352,-0.1390954407,-0.0395566582,0.0368230549,-0.3388167012
0.2504873342,0.1732888876,0.4048208949,0.41855328,0.3245722354,0.4392288654
0.1593083903,-0.0480534556,0.1442959752,-0.4522739515,-0.5767434129,-0.14003796
-0.1211846789,-0.030686401,0.0435875702,0.1421006424,0.115680163,0.0045435294
-0.7014754699,0.1806574294,-0.7546623266,0.0432142829,-0.2835236687,-1.5720976111
-0.0654570118,-0.151867878,-0.0318796168,0.0778787327,0.1217238514,0.1001450197
-0.256883404,0.0953324816,0.161757919,0.2602124897,0.8138983821,2.5034445335
-0.4981660725,-0.6006952034,-0.82660832,0.1171737968,-1.0101934307,-0.7188842379
-0.4788988064,0.1882929555,-0.6416577911,0.0111561889,-0.0678835719,-1.1186907558
0.03214008,0.0008045879,0.1165195228,0.2169505768,-0.1757948799,0.2005644135
0.3226495275,0.3553295159,0.5356133843,0.4846868657,-0.1568992772,0.373980178
0.1175368268,-0.0303726257,0.2942925037,0.068292012,0.0123952317,0.2942458733
0.0027295657,0.0225235272,0.0655908627,-0.0261986912,0.0845933798,-0.0178551102
-0.3106422598,0.149376689,-0.5099587431,0.087031924,-0.0484137392,-0.3403677672
-0.0564375511,-0.0566979238,-0.0135944669,0.1453258507,-0.2410617887,0.0074615297
0.1757343611,0.2681719887,0.3029961953,-0.179496112,-0.0141624158,0.0059715391
-0.2197566526,-0.2031757312,-0.3817481046,0.5287398572,-0.1045174063,-0.3629018599
0.7694994272,0.4804991041,0.6328082815,0.0822156903,0.0329547819,0.2906768978
0.1938334109,-0.4343321366,0.1810462309,-0.7198812937,-0.5259811312,-0.0949005947
-0.2591229626,-0.2054585836,-0.3331623448,-0.9657205952,-1.5273442311,-0.6095647657
-0.0986504852,-0.2186296708,-0.6822240054,-0.0298497658,-1.0319125513,-0.4488558431
0.1134215592,-0.0291623413,0.2661871566,-0.0542858114,0.0179302719,0.2913548783
-0.0259580508,-0.0389296918,-1.0659504651,-0.1945111181,-0.1345619609,-0.1554653172
-0.0333088944,0.0337500055,-0.076906115,-0.0532847576,0.1001936176,-0.1077213965
-0.6235242653,0.0641108723,-0.6708790493,0.1124765572,-0.3539265288,-0.7038915635
0.0573878632,-0.103777088,0.1429650217,-0.1015443179,-0.0202653527,0.0092212219
-0.4047121117,-0.2456706985,-0.5386830773,-1.0893126913,-1.1028181937,-0.6784650288
0.0919330638,0.0365967497,0.1530671249,-0.5196894846,0.1345442919,0.1040304546
0.0087179918,-0.0656740522,0.0283347608,-0.0258653844,0.1283322785,0.152915763
0.2278537712,0.001593538,-0.1014969159,-0.2579387038,-0.699358241,0.0726784289
-0.4430519314,-0.1644955209,-0.4837314552,-0.4608485798,0.0017605472,-0.4872758489
-0.2798023171,0.1831580849,-0.3298631987,-0.206835084,0.0217235132,-0.2271382742
-0.0107274411,0.019254469,-0.01969991,0.0728715144,0.0130087069,0.0168991875
0.5496312973,0.5774411048,0.6144548887,0.480871366,-0.0757265619,0.4115899314
0.0027853076,0.0676834377,0.0425431604,0.1417862896,0.2322559908,0.1006927978
0.0138603497,0.0674705263,0.0117045496,0.0364494631,-0.0499517769,0.126642533
0.0594269081,0.0297015656,-0.0251630234,-0.2027018419,-0.0240184857,-0.0171967068
-0.2688481116,-0.6324830106,-0.3151109333,-0.6169503957,-0.2464370119,-0.227152952
0.5638323553,0.2722771509,0.4385238284,0.0884760259,0.2740166002,0.4138592843
-0.309551184,-0.2519703613,-0.3555066303,-0.1542475908,-0.0904047601,-0.2615449989
-0.1210401588,-0.1042298011,0.0135640429,-0.1204467006,-0.2791828175,-0.1054405898
-0.0647879174,0.0879163075,-0.1187386814,-0.0660494896,0.1508930397,-0.1320481787
0.1756208987,-0.0760952491,0.0081536106,0.2700052521,-0.1473261191,0.0865922791
-0.3106219678,-0.3151993414,-0.4390119341,0.5571043196,-0.3254794989,-0.343432945
-0.3795300945,0.2980307266,-0.3894707316,0.0777817087,0.0629262469,-0.4266645546
0.0696866695,-0.0181392958,0.0343769351,-0.1121395548,-0.0794128522,0.0982023031
-0.0079106421,0.2168620239,0.0969926923,0.0650868113,0.181477105,0.8387911498
0.1568516667,-0.239817076,0.0683909946,-0.3781258589,-0.204840775,-0.1665015789
0.3007403908,-0.0127270124,0.2819757735,0.2697543941,-0.1549218891,0.2589946434
0.2854422811,0.1362980119,0.4862645194,0.1099523649,0.139843879,0.6394867167
-0.0263554823,-0.0857716847,-0.0569526922,0.0402922516,-0.0390620778,0.0362791706
0.0950915771,-0.0983174583,0.0964416823,-0.0936040048,-0.0141929304,0.0126077599
0.0619007471,0.0043046627,0.0904702774,0.2737648526,0.1588520104,0.2488801107
0.1284363259,-0.0820260592,0.1874292333,0.209755386,0.2225549656,0.2099503079
-0.3267293156,-0.2839152929,-0.2720393018,-0.5877458198,-0.4615784985,-0.3477001097
-0.0769195188,-0.083715307,-0.0386441463,-0.0081059964,0.0258294215,-0.1807199189
0.2431130271,0.2170783765,0.3336964217,0.0442769168,0.2237826091,0.33489886
-0.2066954312,0.0236398579,-0.1343896828,0.3561939325,-0.1876339011,0.0610598851
0.0829553997,-0.0842015735,0.1468576337,-0.1646171437,0.0388707026,0.1770384915
0.4882960716,-0.7153804973,0.2234474267,-1.2406798106,-1.9098000453,0.2758463773
0.0615028372,0.069062361,0.1465652251,-0.0525505738,0.1464060893,0.057783218
0.5671556439,0.0760191636,0.5324111481,0.32719638,0.4374751229,0.378651752
-0.0146775621,-0.1067753727,-0.0830966924,-0.107185944,-0.0954696978,-0.0666356695
0.0195822125,-0.5103235843,-0.3193371241,0.3119127606,-0.7263654051,-0.410974518
0.1203524656,-0.0642700265,0.0172573796,-0.0356969888,-0.0474164378,0.1122142733
0.0555222884,0.0453579482,-0.3602980658,-0.2507351357,-0.4732033697,-0.3127487266
0.3889635116,0.2195227754,0.4893342667,0.3093198126,0.3740857458,0.5235855825
-0.0560021615,-0.1713228145,0.0701951321,-0.2201965637,-0.5623089979,-0.087533939
0.374909553,-0.1995614352,-0.0941279405,-0.0242159596,-0.2357590456,0.0788488212
-0.0750392797,-0.3430849127,0.1906272212,0.0106418001,0.0015360158,0.0481732438
-0.0020804556,-0.0545347341,-0.0320940706,-0.0504645739,-0.0359449964,-0.031774539
0.0905674025,0.2002472237,-0.2038358102,-0.7466741402,-0.5840736912,0.0447398047
-0.3726059029,0.2775732912,-0.3523307927,-0.2022496128,-0.0135616287,-0.5252292996
0.2047274537,-0.5403492038,-0.1372626909,-0.3735293034,-0.8055147773,-0.291650541
0.049354551,-0.0387447422,0.1522211841,-0.1097864903,0.1464575756,0.0695574121
-0.0139958414,-0.0976503781,-0.0126178008,-0.1548169005,-0.3350274531,-0.0479190561
-0.0098459784,-0.0014854829,-0.0814951778,0.1905505796,0.1456891186,-0.084800005
0.0964808618,0.0562354756,-0.1272722234,-0.6982126397,-1.4390408564,0.2363790432
0.0439692338,-0.0301962639,0.1073289039,-0.1222138432,-0.0333365555,0.1743450435
-0.11179738,-0.1632520658,-0.5484601514,0.4271145118,-0.6071493938,-0.4012189572
0.1000104536,0.1005380566,0.2204105244,0.0714300392,0.1718432176,0.4359057231
-0.0635713767,0.1250609278,0.0053059279,0.0002341473,-0.1680702822,-0.0115847929
0.1918888838,0.1502038294,0.2455581267,0.2292045923,0.208465078,0.059151148
0.2885933564,-0.0774292255,0.2512680663,-0.0335719234,0.1848646248,0.0585770897
0.1339620701,0.0530295525,-0.0465862936,-0.3169254858,-0.2039161245,0.0477333015
-0.0114475281,-0.1019943505,-0.0605410016,-0.0654919623,-0.1468394004,-0.1296256453
-0.002309134,-0.0221795071,0.0499133537,-0.1789537749,-0.0101399332,0.0804259677
0.1049147404,-0.1501871428,-0.0020885315,-0.0217748661,-0.1028658735,-0.0342543464
0.0030808197,0.3095967127,0.1152821587,-0.0095504457,-0.1911786707,0.0466164623
-0.1807026467,-0.0466165003,-0.0973222839,0.0204137468,0.1743597164,-0.0276780369
-0.1426061779,0.0497629051,-0.1680792058,0.0206026126,0.0193209375,-0.1115353453
0.194130629,0.1717387367,0.3750926944,0.3163564499,0.2322663925,0.2289085208
-0.1220989955,0.1393162827,-0.0699106131,-0.01225633,-0.0682189293,-0.1131072106
0.2208718355,0.3044456809,0.1679607178,0.2807568031,0.1556703863,0.3698158109
0.0598782839,-0.0170900173,0.2188150682,-0.0809631403,0.1375824572,0.096972349
-0.0839749654,-0.0253617533,-0.0228583655,0.1132500449,-0.1667868105,-0.0449452997
0.2771910753,-0.0649250566,0.2462149407,0.0826513947,-0.1423619373,0.5320016979
-0.0154885234,-0.0967050509,-0.1205511306,0.2172020581,-0.1405904543,-0.0441584983
0.0100458135,0.2212019175,0.1478509785,0.2225774709,0.3511142589,0.2040451213
-0.0162589918,-0.2024345008,-0.0378767341,-0.2569466763,0.1468341294,0.0708698107
-0.12577855,-0.0951852967,-0.0394544215,-0.0405295162,-0.0767625925,-0.2332850521
-0.0726888227,0.1168465451,-0.0600695306,-0.0868557569,-0.1654320785,0.0769320207
-0.4187016,0.6009152725,-0.2509832783,0.5055845456,-0.3380497813,0.2546441332
-0.3369106892,-0.1148771317,-0.3877209735,-0.0425955042,-0.1474882588,-0.3216708872
0.0058871218,0.0254056872,-0.0553309391,0.2206457991,-0.1040905717,-0.1000707075
-0.639043452,-0.6612939799,-0.8392221251,-0.1487160578,-3.0788896111,-1.317688429
-0.4653113926,0.2622759339,-0.4911902145,0.0041827578,-0.058290827,-0.3577732709
-0.217652314,0.3231587519,-0.1961468481,0.3261194642,-0.4427892676,-0.365605506
0.0670425646,0.0119441994,0.2261526821,-0.2464138727,-0.2256238179,0.0161970469
-0.1615743759,0.0188233351,-0.1735563257,-0.1231819277,-0.2264414748,-0.017408576
-0.0138159946,-0.0619390472,-0.0582377574,-0.0329290004,-0.0953014183,-0.0836320736
-0.0367772473,-0.0993211104,-0.0251093428,-0.1253965685,-0.0364584116,-0.0898636858
-0.0249393262,0.015027611,-0.2573797977,0.3860658865,-0.0503723964,-0.2962921576
-0.283968389,0.3761936897,0.1263199643,0.2802945236,-0.0405375026,-0.2333976413
0.2459495203,0.0852412122,0.1903321302,0.4827900464,0.3324079894,0.1320793143
0.3855392725,0.2058999107,0.5636098246,0.4740797889,0.8048273729,0.4734562515
-0.3990894329,0.2524586309,-0.4069163412,-0.1137795212,0.0090915421,-0.4294652114
-0.1138055425,-0.0583159605,-0.0385458672,-0.1171563328,-0.1244277443,-0.1469279726
-0.341785292,-0.0733297935,-0.3285864314,-0.1857964718,0.108984448,-0.2407009776
-0.1032007961,0.0071284718,-0.0645928787,0.0969648847,0.0211319484,-0.2475641449
0.0211025881,-0.001772156,0.0396798389,-0.0646210787,0.0020988079,0.0035327997
-0.2417666143,0.3757494507,-0.2325669571,0.1559061605,0.1518127251,-0.0264523415
-0.2554842773,-0.1973795537,-0.4296463098,0.0272548711,-0.2511933162,-0.3859958537
-0.2644918957,-0.0404379005,-0.3072114894,-0.2440668695,-0.1633329237,-0.2809912155
0.322981437,0.0392302083,0.2613615956,0.6009402335,0.5655261372,0.3442040826
-0.3032327541,0.7293171667,-0.181191937,-0.4611898749,-0.9474996961,-0.5475982919
0.1491136935,0.3850794671,-0.0533762725,-0.470998795,-0.7737673548,-0.1424110843
-0.0231091509,-0.0750437619,0.0600649586,-0.0401360381,0.2210796949,-0.0233471637
-0.1587376382,-0.056844378,-0.1502735838,-0.0655698851,-0.1019762576,-0.164042235
-0.0973740409,-0.1191995225,-0.0442148379,0.0343645279,-0.2030057208,0.0177881029
-0.2441846764,-0.0918902188,-0.2099495569,0.2234349265,-0.119108054,-0.3816757256
0.4838982573,0.1872212564,0.7330664321,0.2977296682,0.5194718633,0.6663597835
0.0156982028,-0.1348908001,0.2686117655,-0.050993544,-0.3227127394,0.0960502887
0.5719407184,-0.2581918004,0.1294712888,-0.0729072688,-0.5950806622,0.3177392928
0.3289782963,-0.1368496177,0.3869718798,0.1585350928,0.3691308178,0.6540014527
0.0097005842,-0.0161364974,-0.0275460948,-0.0993686106,0.1492614935,-0.0264193056
-0.0063482955,-0.1423685791,-0.0951944977,-0.2181163918,-0.0728692145,0.0116498747
0.0004749495,0.0442573133,-0.0838032865,-0.1236942945,-0.1516326298,-0.0794594151
0.3397826223,-0.0182034171,0.1835777295,0.1313506247,0.2776737912,0.2500746705
0.0584041074,0.0806353707,0.0892158859,0.0285081599,-0.047647891,0.2696668004
0.06921337,0.1902292497,-0.0310293861,0.1423875857,-0.0108179386,0.0185628746
-0.0291291324,0.0168362407,-0.0394679641,-0.1534767715,0.0184086843,-0.0322509022
0.0807454706,-0.0018634256,0.1955030065,0.0893564797,0.0435109202,0.2504889518
-0.2410060735,0.245686797,-0.0456811545,-0.1081062967,-0.0542357747,-0.1798670734
0.1781593216,0.1654563938,0.3493701999,0.0628682168,0.2373537915,0.3498926963
0.0485140444,0.1085909039,-0.0539585766,-0.0548318938,-0.0026083623,-0.1164809528
0.0309129342,0.0128203177,0.0196619147,-0.1818255932,0.0154995879,0.0017676427
-0.0589305119,-0.0095839514,0.0543931082,0.0670495952,0.3555107162,0.2153621744
-0.0475239729,0.0031346641,-0.0589489367,0.1299937142,0.0402197558,0.1153622748
0.0846233998,0.1157495249,0.1326352083,0.0887866137,0.1525697248,0.0713822034
-0.1620363661,-0.1204334194,-0.2327448649,-0.0500347578,-0.1208813779,-0.1807761306
-0.3975733961,-0.148728615,-0.6142160219,0.5317071038,-0.4715258393,-0.6632477502
0.0349180488,-0.1224972432,-0.1610424257,0.2161409614,-0.3427612184,-0.066651872
-0.0653253434,-0.0083687627,-0.0396099769,-0.0522994264,0.1179464897,-0.2366298542
-0.4939752035,0.1424251864,-0.5066810511,0.3357512596,-0.2535532881,-1.1684225975
0.1153837518,0.0602905216,0.1337491993,-0.1140520669,-0.1790168281,0.0947351941
0.1293773909,0.1872605872,0.1550831795,-0.3668088911,-0.225983579,-0.1317994221
-0.0922777084,-0.1708347065,-0.0441732782,0.0215654592,-0.0826576211,-0.1420950009
-0.1184621848,0.0556431523,0.0025993245,0.0324455832,0.0844992033,0.0532009079
-0.0534477734,-0.1783531904,-0.0034726276,-0.3865132736,-0.0223899686,-0.0374489341
0.3149734217,0.1519161964,0.3416913231,-0.0720942795,0.2596586419,0.2795748408
0.641661939,0.4834015245,0.9385997635,1.3096825769,0.535789095,0.7330289123
-0.0149951248,0.1387969777,0.0476275107,0.158960208,0.1655252162,0.0611610344
-0.0044978584,-0.1272817621,0.0010802377,-0.3422301387,-0.1088592585,-0.1020196171
0.1401239965,-0.0059183547,-0.0816027168,0.2983620108,-0.4416610556,-0.1694435362
